,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
1994-10-11,15.70842170715332,34.24720001220703,3.718953847885132,6.2027082443237305,7.574673175811768,10.07768440246582,7.557741641998291,11.758472442626953,0.7886675596237183,8.61237907409668,76.7674560546875,17.32802391052246,0.0,0.0,0.0,0.0,294.42712,294.98395,295.24658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-12,11.656627655029295,32.79924774169922,3.71779990196228,6.199799537658691,7.569788455963135,9.962523460388184,7.5117878913879395,11.449319839477539,0.7885311841964722,8.170248031616211,75.59634399414062,15.884811401367188,0.0,1.0791578e-06,7.16971e-06,0.0,294.67868,295.633,295.81186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-13,10.188016891479492,31.742435455322266,3.7166593074798575,6.197011947631836,7.565048217773437,9.87056827545166,7.469375610351562,11.206300735473633,0.7883940339088441,7.832860469818115,74.7132568359375,14.924171447753904,0.0,0.0,5.5663019999999993e-05,0.0,296.1884,296.98566,296.83377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-14,9.20866584777832,30.93039321899414,3.715508222579956,6.194262504577638,7.560443878173827,9.7970552444458,7.430984020233153,11.023941040039062,0.7882436513900757,7.574667453765869,74.01802062988281,14.22981071472168,0.0,0.0,0.0,0.0,296.53387000000004,297.51324,295.51318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-15,8.516819000244139,30.28892517089844,3.714375495910645,6.191679954528809,7.55618143081665,9.73697566986084,7.396370410919189,10.884340286254883,0.7880984544754028,7.375509262084961,73.46192932128906,13.71339225769043,0.0,0.023290621,0.00040088626000000003,0.0030974091,295.49667,296.6538,293.58657999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-16,8.019915580749513,31.14230537414551,3.714098215103149,6.347623825073242,7.563581466674805,9.713071823120117,7.435971736907959,10.791738510131836,0.7885900139808655,7.2488441467285165,73.123779296875,13.497526168823242,0.16123141,2.5098515,0.30454296,0.9089234,296.44464,297.01315,292.55145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-17,7.677144527435303,29.67563056945801,3.717229843139648,6.610047340393066,7.621490001678468,9.694378852844238,7.471526145935059,10.751160621643066,0.788817286491394,7.210409641265869,72.75901794433594,13.136550903320312,0.17331609,0.23618434,0.105491266,0.0058420836,291.36508,291.89432,289.97092000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-18,7.34740686416626,29.424922943115234,3.7205288410186768,6.191993713378906,7.571930408477782,9.627779006958008,7.341622829437256,10.642889022827148,0.7882516384124756,7.055768013000487,72.40955352783203,12.941505432128904,0.0003992639,0.02156663,0.13212661,0.00033000257000000003,288.3297,289.2698,286.10464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-19,7.110849857330322,29.17243957519531,3.7120862007141113,6.190709114074707,7.546294689178468,9.603333473205566,7.316462993621826,10.593584060668944,0.7877035737037659,6.99087381362915,72.21244812011719,12.746182441711426,0.0,0.002301994,0.10746958,0.0,290.48212,290.5186,288.81903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-20,6.906644344329834,28.94282150268555,3.711742401123047,6.190094947814941,7.544469356536865,9.582679748535156,7.303450107574463,10.548501014709473,0.7876350283622742,6.927920341491699,72.02977752685547,12.576826095581055,0.0,1.4129438e-05,0.0,0.0,290.94135,291.1324,288.91995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-21,6.714540958404541,28.71127700805664,3.711223363876343,6.188892364501952,7.5424652099609375,9.563117980957033,7.289022922515869,10.50596809387207,0.7875515818595886,6.864827632904053,71.85000610351562,12.413688659667967,0.0,0.0,0.0011613042999999998,0.0,289.02606000000003,290.76562,287.73676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-22,6.543167591094972,28.495615005493164,3.7106873989105225,6.187501907348633,7.5406246185302725,9.54454231262207,7.274445056915282,10.4675931930542,0.7874773740768433,6.806066036224365,71.68683624267578,12.271835327148438,6.3617053e-06,4.5500303000000004e-05,0.07096226,0.0,288.052,289.5498,287.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-23,6.399941921234131,28.313251495361328,3.710184335708618,6.1860599517822275,7.5389156341552725,9.527548789978027,7.26086950302124,10.43364715576172,0.7874199748039246,6.753721714019775,71.5510482788086,12.158767700195312,0.0,0.00039198523,0.06427064,0.0,286.60787999999997,287.36984,284.73257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-24,6.267208576202393,28.1551456451416,3.7096314430236816,6.1845436096191415,7.537242889404298,9.511720657348633,7.247428894042969,10.402820587158203,0.7873580455780029,6.705523014068604,71.42060852050781,12.053592681884766,0.0,0.0,0.0,0.0,288.324,288.18686,286.8113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-25,6.134563446044923,27.99323654174805,3.709043025970459,6.183087348937987,7.535389423370361,9.496196746826172,7.234201908111572,10.374387741088867,0.7872729301452637,6.660280227661133,71.27604675292969,11.940387725830078,0.0,0.0,0.0,0.0,290.97662,291.94777999999997,290.19592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-26,6.013791561126709,27.83896255493164,3.708452224731445,6.181682586669923,7.533432960510254,9.481325149536133,7.221481800079347,10.348936080932617,0.7871928811073303,6.61882209777832,71.13201904296875,11.839021682739258,0.0,0.0,0.0,0.0,291.46402,291.8307,289.31302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-27,5.914919853210449,27.706745147705078,3.7079176902771,6.18040943145752,7.5318565368652335,9.46840763092041,7.209973812103271,10.326966285705566,0.7871355414390564,6.582812786102295,71.00776672363281,11.759149551391602,0.0,1.5058015e-07,0.0008230792599999999,0.0,290.35156,291.23715,288.89703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-28,5.832544803619385,27.59408187866211,3.7074594497680655,6.1791343688964835,7.530497074127197,9.457014083862305,7.199705600738525,10.307348251342773,0.787094235420227,6.551111698150635,70.90276336669922,11.695711135864258,0.0,2.8033002000000003e-05,0.0030559429999999998,0.0,291.05875,291.6613,289.4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-29,5.759605884552003,27.49366569519043,3.7069699764251713,6.177762031555176,7.5291690826416025,9.446420669555664,7.189704895019531,10.28952407836914,0.7870438694953918,6.5220699310302725,70.8132553100586,11.63984203338623,0.0,7.5290075e-08,0.01398291,0.0,290.2224,290.62445,287.0956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-30,5.694804668426514,27.403017044067386,3.7065370082855225,6.176506996154785,7.528083801269531,9.436981201171877,7.180898189544678,10.2736234664917,0.7870137691497803,6.496281147003174,70.7359619140625,11.592040061950685,0.00022053136000000002,0.00053582696,0.031454034,2.1637463e-05,287.36014,287.88297,283.55032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-31,5.636843681335449,27.32663726806641,3.7061452865600586,6.1753997802734375,7.52716588973999,9.428495407104492,7.17272424697876,10.259525299072266,0.7869824767112732,6.473164081573486,70.6689453125,11.546417236328125,0.0,0.0,0.0,0.0,284.85056000000003,286.49765,282.78604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-01,5.580580711364746,27.25117492675781,3.705732822418213,6.174265861511231,7.5261688232421875,9.420365333557127,7.164584159851074,10.246424674987793,0.786941647529602,6.451322078704834,70.59956359863281,11.49855899810791,0.0,0.0,0.0,0.0,285.98486,286.07538,284.17647999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-02,5.529012680053711,27.1800479888916,3.705353260040283,6.173165321350098,7.525402545928955,9.412816047668457,7.1571431159973145,10.234574317932127,0.7869102358818054,6.431683540344237,70.53436279296875,11.454740524291992,0.0,0.0,5.4777956e-05,0.0,287.85037,287.36078,283.86194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-03,5.483360767364502,27.11413955688477,3.7050189971923833,6.172236442565918,7.524785041809082,9.405965805053713,7.150418281555176,10.22369384765625,0.7868790626525879,6.4138755798339835,70.4964599609375,11.417545318603516,0.00034695133,0.015594608000000001,0.30641967,0.0017593883999999999,287.55298,287.97333,285.08365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-04,49.0903205871582,74.13452911376953,3.7047910690307617,6.171338081359862,7.524531841278076,9.400291442871094,7.144739627838135,10.76203727722168,0.7868652939796448,6.521614074707031,155.756103515625,72.41297149658203,18.051067,19.90331,21.341974,29.97587,287.58795,287.08066,284.92357999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-05,220.6001739501953,113.52981567382812,10.041523933410645,9.50420093536377,20.88361930847168,101.31776428222656,40.92847442626953,80.26028442382812,7.980682373046875,126.3451919555664,108.5493621826172,156.51629638671875,44.799324,14.983488000000001,4.045896,32.49034,285.52274,284.92352,281.46606,1.2387458999999998,3.014462e-05,0.048404284000000006,0.034257855,0.0,13.414221,2.0532029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688286,0.0,0.0,0.0
1994-11-06,53.93551254272461,56.41070556640625,4.254281997680663,6.777161598205566,9.314726829528807,20.530559539794922,15.618292808532715,24.04149055480957,1.1364201307296753,26.472843170166016,92.03083801269531,45.97185134887695,0.59788966,0.044306252000000004,0.5614835,0.10370514,282.42398,282.28345,279.42422,4.914900299999999,9.53471e-06,0.09619235,0.026384855,0.0,58.80806,1.600177,0.0,0.0,0.0,0.0,0.0,0.0056503005,0.0,0.0,0.0,20.106071,0.0,0.0,0.0
1994-11-07,33.17776107788086,45.826637268066406,4.13158130645752,6.508842468261719,8.990189552307129,15.663599014282227,13.77929401397705,18.135765075683594,1.1030006408691406,17.91695213317871,88.10888671875,30.81914710998535,0.21668687,0.45719472,2.6384177,0.45621239999999996,281.9342,282.4937,278.82653999999997,5.2698526,0.0,0.14828847,0.0,0.0,59.705414000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9547822,0.0,0.0,0.0,23.19616,0.8253179,0.0,0.0
1994-11-08,24.67844581604004,41.26361083984375,4.0873680114746085,6.255379676818848,9.57526683807373,13.79340362548828,11.664864540100098,15.608531951904295,1.0726335048675537,14.368308067321776,84.79913330078125,25.46047592163086,0.07827633,0.2249728,1.2414532,0.28800002,282.6479,283.0473,279.8355,5.236903,0.018446185,0.6052432,0.00016439505,0.0,60.04104,0.0,0.0,0.0,0.0,0.0,0.0,3.8518413999999996,0.0,0.0,0.0,23.361073,0.0,0.0,0.0
1994-11-09,20.817609786987305,38.43757629394531,4.040131568908691,6.271273612976074,8.565152168273926,12.798171997070312,10.72878646850586,14.30815887451172,1.0392944812774658,12.465394973754885,82.35186004638672,22.238645553588867,1.0420636500000001e-05,0.001914978,0.07956852,0.0006371169599999999,280.87354,281.5769,279.15176,5.227754,0.01831331,1.1805551,0.0,0.0,60.399246,0.0,0.0,0.0,0.0,0.0,0.0,4.634958,0.0,0.0,0.0,23.294304,0.0,0.0,0.0
1994-11-10,23.98041534423828,38.37954711914063,4.221827030181885,6.944729804992676,10.340099334716797,14.660297393798828,12.980902671813965,14.613449096679688,1.542976140975952,14.206802368164062,83.6749267578125,22.669965744018555,10.684028999999999,5.351376,3.3820076,8.766342999999999,282.0346,280.95325,278.12958,5.1007137,0.0011758516,1.2446493,0.0,0.0,60.291954000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.921092,0.0,0.0,0.0,22.968525,0.77360624,0.0031041745,0.0
1994-11-11,26.64947509765625,38.75831604003906,6.985275745391847,7.064676284790039,10.405694007873537,13.843347549438475,11.613490104675293,14.485140800476074,4.234389305114746,13.63778018951416,82.77532196044922,23.34736633300781,1.0732912000000001,0.23766217,0.09870002,0.44791782,280.73904,281.27087,280.02957000000004,8.806804,1.7134922,1.8043789000000001,2.8345127,5.821563200000001,70.55327,7.507358,0.0,3.6994526,0.0,4.681991,7.545995,5.0246334,7.345038000000001,7.345038000000001,0.0,30.082853000000004,6.237716000000001,2.3782706,5.5403013
1994-11-12,22.69357872009277,40.67213439941406,4.693381309509277,6.881540298461914,9.374187469482422,14.479182243347168,13.65251922607422,15.311805725097654,2.17212986946106,14.160398483276367,83.73988342285156,21.954551696777344,0.0028549288,0.029746092999999998,0.31690085,0.003712482,281.0934,281.2477,280.62192000000005,9.254074000000001,1.5916202,1.8078996999999999,2.9202356,7.4479666,71.58674,7.781190400000001,0.0,2.1082695,0.0,5.4560785,9.030833,1.9559362,6.9933043,6.9933043,0.0,31.286959000000003,6.546547400000001,0.0,7.627256
1994-11-13,24.79355239868164,39.67017364501953,4.887795925140381,7.448905944824219,12.62416934967041,12.833150863647461,13.456881523132324,13.859942436218262,1.88914954662323,12.376893043518065,88.67958068847656,25.50935173034668,6.1392489999999995,4.477121,6.215413,5.2772635999999995,281.18332000000004,281.37546000000003,280.07874,8.892284,1.2962867,1.6739372,2.3672965,5.9058150000000005,71.88719,7.864694,0.0,0.0,0.0,5.783812999999999,8.213146,0.0,1.5899068,1.5899068,0.0,31.093601,5.5823293,0.0,7.499594999999999
1994-11-14,61.26185989379883,73.37635803222656,6.380383491516112,7.742136001586914,12.844374656677244,17.39120101928711,14.662070274353027,20.29511260986328,7.229186058044434,29.47226905822754,118.55036926269531,57.86825180053711,24.146402,13.816181,10.065907000000001,23.865803,282.96738,282.6025,280.03700000000003,10.356024,2.2002053,2.7924254,3.5224089999999997,11.821299,75.78686,12.769403,0.0,2.0929916,0.0,10.547566999999999,11.156075999999999,4.2852664,0.0,0.0,0.0,35.50221,14.823692000000001,0.0,10.068454
1994-11-15,72.07996368408203,82.234130859375,7.652056694030763,6.9718828201293945,15.817227363586426,22.008209228515625,17.229742050170902,24.81603240966797,7.7231903076171875,37.980712890625,117.80755615234376,63.26434707641602,6.066468,2.5047557,2.9478965,5.7740160000000005,281.60257,281.88306,278.84198,18.126520000000003,4.082556200000001,4.627231,7.840762,10.872088,84.27621500000001,28.889513,0.0,13.576063000000001,0.0,24.562935,23.946798,3.1688223,18.963472,18.963472,0.0,56.17102,22.1526,0.0,10.993075
1994-11-16,48.48004913330078,63.30477905273438,6.127785682678223,6.888405799865723,12.995316505432127,17.87851333618164,15.698165893554688,20.452173233032227,4.40999698638916,26.11330223083496,103.19157409667969,45.23698425292969,0.44427174,0.43037042,0.180151,0.6255729999999999,280.28722999999997,281.89624,280.15112,20.041965,4.1409583,5.181555,8.305299,8.845491,87.10698000000001,31.007034,0.0,14.428704000000002,0.0,26.964015999999997,25.981115,0.36955664,26.737326,26.737326,0.0,60.924053,23.187576,0.0,16.782142999999998
1994-11-17,34.861888885498054,53.23003387451172,5.453612327575684,7.5702571868896475,11.624515533447266,15.497047424316404,15.140739440917967,17.460067749023438,3.1245827674865723,21.023761749267575,96.12933349609376,34.53147506713867,0.0,0.00058515446,0.0015215565,1.725994e-05,280.64044,282.88525,282.29422,20.388174,4.1818604,5.254802,8.280921000000001,10.313180000000001,87.46784,31.217512,0.0,12.546871000000001,0.0,27.683297999999997,29.459232,0.0,27.700214000000003,27.700214000000003,0.0,61.457043000000006,22.970203,0.0,16.844078
1994-11-18,30.71874618530273,48.730812072753906,5.15293550491333,6.976441383361816,11.191457748413086,16.599132537841793,14.149558067321776,17.12333869934082,2.514756202697754,18.801254272460934,92.82546997070312,30.63003921508789,0.0,0.0,0.0,0.0,281.94965,282.55798,282.13324,19.719479,3.829652,5.005205,7.725516000000001,8.670898,87.48647,31.255314000000002,0.0,8.572546,0.0,27.412423999999998,24.758568,0.0,22.394268,22.394268,0.0,61.069317000000005,21.65642,0.0,12.672985
1994-11-19,27.09136009216309,45.17638397216797,5.045218467712402,7.101143836975098,12.37622356414795,14.167118072509766,13.506793022155762,15.922492027282715,2.2243061065673833,17.157894134521484,90.16725158691406,26.807758331298828,0.0,0.0,0.0,0.0,282.19888,284.59424,283.5479,18.714773,3.3061254,4.40615,6.8166056,3.0280838,87.37009,31.237285999999997,0.0,0.7210838,0.0,26.036848000000003,18.473608,0.0,15.610317000000002,15.610317000000002,0.0,58.287372999999995,19.545555,0.0,10.568501
1994-11-20,25.85211753845215,41.74360656738281,5.04874324798584,7.261914253234862,10.959209442138672,13.533211708068848,13.11851692199707,15.973983764648438,2.0809574127197266,15.353240966796875,87.75669860839844,24.73387718200684,0.002498208,0.0,0.0,0.0,280.57473999999996,283.39264,283.3465,18.18989,2.8769825,3.8487058,6.313917,0.0,87.31479,31.219634999999997,0.0,0.0,0.0,24.25444,14.406019,0.0,10.6785145,10.6785145,0.0,57.901035,16.680138,0.0,8.21793
1994-11-21,23.92245101928711,40.47827911376953,5.04057502746582,8.073719024658201,10.359511375427246,13.036176681518555,12.223695755004885,14.84192943572998,2.7739582061767583,15.12828254699707,89.89807891845703,23.1513671875,0.078955114,3.9991226,6.5524569999999995,1.1347888000000002,282.0623,281.9165,279.7102,17.187496,2.564737,3.4543247000000004,5.6210856,0.0,87.17296999999999,31.188139000000003,0.0,0.0,0.0,22.138498000000002,9.558483,0.0,0.2706748,0.2706748,0.0,56.264683,13.76805,0.0,1.4580665000000002
1994-11-22,25.31213569641113,52.78093719482422,8.881133079528809,13.55943489074707,15.470688819885256,14.218738555908205,18.85100555419922,14.838102340698242,5.0106611251831055,16.254676818847653,106.09085083007812,28.42626953125,8.175869,13.256442000000002,15.389454999999998,11.470443,282.86972000000003,281.38876,278.21924,17.088388000000002,4.277303,5.458011,6.163003,1.7867422999999998,87.48817,33.465874,0.0,2.330404,0.0,27.530169,7.369207,0.5506312,0.0,0.0,0.0,55.47201,23.203827,0.94132864,10.3858
1994-11-23,32.304859161376946,60.6489486694336,23.397314071655273,9.997617721557617,24.55394554138184,15.540058135986328,24.16057777404785,16.907707214355472,14.067537307739258,17.538963317871097,99.99495697021484,35.42429733276367,2.5618717999999996,2.7506921,0.6354291,3.4840712999999996,278.7733,277.95447,274.18362,20.05398,10.276261,16.527216,8.772959,13.348427,101.9265,39.821746999999995,0.0,11.294048,0.0,41.685165000000005,4.336963,9.940407,0.0,0.0,2.5382776000000002,67.745026,28.771202000000002,8.688278,41.351532
1994-11-24,27.669677734375,53.1309814453125,11.71292495727539,9.04535961151123,17.925127029418945,14.83692455291748,19.880964279174805,16.520606994628903,8.23093318939209,16.465473175048828,93.43750762939452,30.96972274780273,0.041233853,0.02114833,0.024362084,0.033633746,276.77652,276.37744,274.00214,20.438515,11.862592,18.467129999999997,9.241892,16.268501,104.90751999999999,40.619686,0.0,13.711085,0.0,44.59165,0.0,13.376057000000001,0.0,0.0,3.8598037000000005,69.79937,29.298015999999997,10.910733,46.669327
1994-11-25,23.92871856689453,48.10636901855469,8.509134292602539,9.322494506835938,14.618075370788574,13.849528312683105,16.62788963317871,15.728291511535645,5.500466346740723,15.07703685760498,93.1879425048828,27.59637451171875,2.023313,1.8083525000000003,8.493095,2.7959964,279.62506,278.43246,275.4866,20.417536,11.966199000000001,18.990054999999998,9.234648,16.357029999999998,104.98491000000001,40.673522999999996,0.0,13.088435,0.0,45.2804,0.0,14.216678,0.0,0.0,1.3121413,69.82138,29.54565,12.032219,47.33542
