,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
1994-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016484867,0.0,0.0,0.0,0.0,0.002195539,0.0,0.0
1994-11-04,0.0,46.07843,32.350372,0.0,27.302845,0.0,1.4367335,5.5396347,9.041666,21.017931,21.017931,0.0,49.960808,10.7100315,0.003009431,1.2515739
1994-11-05,22.693607,116.15185,69.217,0.0,55.652214,23.321991,27.767752,31.093721,26.162367,65.31685,65.31685,14.444938,118.00406,31.326065,0.0,14.88401
1994-11-06,31.876596,124.41726,75.02042,0.0,60.73957,27.943724,31.329216,37.436718,29.72355,70.62976,70.62976,18.055792,127.133545,37.760723,0.0,21.359419
1994-11-07,53.80075,127.77221,87.42657,0.0,81.77689,31.892025,61.522182,48.743843,59.05098,73.03566,73.03566,26.12726,129.97755,89.90936,38.713882,52.961685
1994-11-08,42.956642,130.10794,118.66536,0.0,85.07013,19.377905,55.867775,46.470272,85.453766,64.56687,64.56687,15.511033,131.31241,107.55787,28.909155,35.81613
1994-11-09,31.20549,129.47647,122.247475,0.0,72.4336,8.93413,48.158504,39.15081,69.66676,53.942993,53.942993,6.021603,126.38878,94.4827,12.842343,10.607511
1994-11-10,24.346298,128.38821,123.29593,0.0,76.617645,5.522723,55.531696,38.437363,55.347256,47.32732,47.32732,0.0,119.009445,87.85257,1.5924339,0.0
1994-11-11,13.572834,157.40901,117.498146,0.0,62.276863,0.0,58.815784,26.755869,44.2187,32.266758,32.266758,0.0,109.68792,75.811485,0.0,0.0
1994-11-12,0.0,160.81786,106.12164,0.0,47.86898,0.0,47.472317,10.197042,35.824738,12.328059,12.328059,0.0,94.72752,68.08332,0.0,0.0
1994-11-13,0.0,173.21242,101.65726,0.0,41.34914,0.0,47.84062,0.0,40.406975,0.0,0.0,0.0,90.236534,71.36795,0.0,0.0
1994-11-14,0.0,174.67886,104.61198,0.0,42.41008,0.0,52.14816,0.003373478,43.177143,0.0018961164,0.0018961164,0.0,88.45419,71.08371,0.0,2.691417
1994-11-15,7.979782,195.85252,126.84962,0.0,63.119606,0.0026206553,65.096436,21.800701,47.490402,21.051855,21.051855,0.0,109.760796,83.09822,0.0,35.391914
1994-11-16,14.28107,204.3447,149.2438,0.00863692,68.667656,2.2956064,69.19937,36.911667,51.513996,35.534386,35.534386,1.8340051,118.375084,89.953186,10.509253,44.158714
1994-11-17,51.36365,240.22166,182.0216,0.0,106.14346,22.560656,97.95544,58.65578,61.146694,62.438984,62.438984,14.284402,158.7015,98.79434,19.342209,65.7156
1994-11-18,41.57874,247.40218,192.7073,0.0,117.177246,18.543848,99.18059,51.0597,63.35878,56.17468,56.17468,8.537677,174.70193,107.40217,11.356277,64.27995
1994-11-19,37.55189,255.05557,208.4142,0.0,148.03867,19.283415,114.40716,55.70456,77.248665,60.020775,60.020775,5.497045,183.45105,124.972595,0.0,66.006096
1994-11-20,44.90423,259.18063,211.86893,0.0,154.24199,26.040451,126.49908,64.25464,78.886925,68.086586,68.086586,5.1389117,191.23286,138.35378,0.0,81.00299
1994-11-21,48.07715,259.94037,212.545,0.0,154.43036,29.391472,128.65874,67.75839,78.981476,69.273285,69.273285,6.9265904,191.7971,138.75668,0.0,80.82798
1994-11-22,48.131382,259.96228,212.58243,0.0,153.84074,29.96197,128.03258,67.18063,79.8445,68.05998,68.05998,6.8757744,191.72578,138.47957,0.0,79.344444
1994-11-23,44.8209,261.59952,212.60182,0.0,153.07109,28.48444,127.76481,65.896,87.995705,68.032425,68.032425,2.8752575,193.46819,154.70291,0.0,81.657135
1994-11-24,49.765347,277.74658,224.4215,0.0018236701,163.38214,29.930243,133.19847,82.057106,91.33345,90.436424,90.436424,3.2895768,209.1053,157.60065,0.0,87.85141
1994-11-25,75.00455,338.32935,243.75717,0.0,193.15631,40.840176,144.52647,95.32726,97.197876,114.414566,114.414566,11.183672,271.3061,159.26942,0.0,92.82842
1994-11-26,63.811485,447.825,309.02246,0.0,218.89755,34.55302,158.36234,95.53974,104.88965,127.114624,127.114624,6.6965523,357.97635,163.77248,0.0,107.30162
1994-11-27,47.968716,452.74136,327.48483,0.0,221.29572,24.84918,154.0434,84.373695,96.81796,124.81176,124.81176,0.0,381.04636,185.5841,0.0010362642,88.04782
1994-11-28,50.321552,468.67645,338.5427,0.0,236.58179,24.381042,183.52727,100.57726,103.15616,139.96017,139.96017,0.0,389.9512,235.11757,0.0,81.95316
1994-11-29,83.99458,505.20804,376.68777,0.0,274.37134,36.06734,226.85321,136.13081,126.12717,178.88034,178.88034,7.423394,424.4691,299.34268,17.159204,137.6106
1994-11-30,77.58878,548.41504,421.23434,0.0,307.1146,40.47022,233.64398,158.69391,134.56998,202.23909,202.23909,5.3047247,462.2133,321.55084,25.771286,147.0689
1994-12-01,83.43948,554.1466,424.23975,0.0,309.735,45.35043,234.21925,173.5704,134.55734,214.94131,214.94131,10.729946,463.56464,322.17218,33.23675,148.3937
1994-12-02,76.98928,557.4285,426.5175,0.0,307.0251,39.1864,231.50517,166.22162,134.18037,204.17459,204.17459,6.574258,459.7791,322.09998,36.253624,143.99124
1994-12-03,91.976845,618.2988,457.6274,0.0,326.67776,43.947853,249.16574,174.88939,154.45992,201.5886,201.5886,12.4848585,483.66647,347.99496,50.96919,158.93092
1994-12-04,79.31876,620.2652,464.17218,0.0,320.65555,36.362698,241.25882,165.26952,158.4759,191.5437,191.5437,6.2411976,489.10132,346.98416,51.783375,147.78827
1994-12-05,59.06565,679.67755,485.08664,0.0,311.29523,26.15689,232.82262,156.96301,153.34108,178.55861,178.55861,0.0,492.59235,346.21146,36.93192,130.743
1994-12-06,54.424652,756.00726,544.2759,0.0,364.78867,26.36712,240.32353,168.126,166.7512,191.6737,191.6737,0.0,547.0821,370.80005,30.656275,151.13713
1994-12-07,49.405067,770.38245,558.623,0.0,383.68646,24.10337,266.2854,168.0861,183.25188,189.83292,189.83292,0.0,560.82336,377.49316,26.828644,154.98944
1994-12-08,48.348293,818.12006,587.4968,0.0,401.00403,20.952202,280.95868,174.46872,196.61908,209.20502,209.20502,0.0,596.5764,383.22064,19.207958,158.53416
1994-12-09,25.547451,844.55164,594.50555,0.0,388.36984,6.887327,269.74677,150.59422,191.32957,186.74272,186.74272,0.0,588.2302,381.64648,9.986211,138.1313
1994-12-10,47.21357,843.1885,601.855,0.0,398.94888,12.22573,278.7104,184.11043,192.36974,202.40561,202.40561,4.072704,597.66174,384.0387,15.647181,163.97995
1994-12-11,56.106434,861.4077,607.631,0.0,403.70975,14.066389,286.27557,201.25258,193.31308,212.57607,212.57607,7.7157044,611.3842,397.51154,22.555672,173.88689
1994-12-12,48.49555,869.1398,610.07184,0.0,396.11267,7.7590194,281.66882,193.13602,183.66322,204.23486,204.23486,1.7534,606.31635,385.75043,17.623543,161.20813
1994-12-13,40.045803,868.8425,608.7417,0.0,391.1571,0.34774047,275.41257,190.428,172.1184,202.46227,202.46227,0.0,613.9517,371.9094,8.561951,149.15573
1994-12-14,32.33055,865.34454,604.0895,0.0,384.45804,0.0,272.51367,177.93282,156.2798,189.51387,189.51387,0.0,606.58167,357.65817,0.0,135.58417
1994-12-15,28.894855,864.295,601.45624,0.0,379.92255,0.0,270.89273,172.50157,149.1254,182.14894,182.14894,0.0,602.52167,353.5966,0.0,129.06989
1994-12-16,22.141241,872.0074,617.6385,0.0,386.2198,0.0,267.29947,168.07446,151.25667,176.40248,176.40248,0.0,608.18823,356.43622,0.0,122.05729
1994-12-17,15.90976,870.57056,616.8549,0.0,385.99734,0.0,266.0044,165.19131,150.55609,173.6944,173.6944,0.0,607.7847,356.13144,0.0,117.65394
1994-12-18,13.532209,868.6737,615.41626,0.0,384.70132,0.0,265.4534,162.15218,151.1751,170.33609,170.33609,0.0,606.25525,359.18555,0.0,118.28604
1994-12-19,7.1202545,870.4885,616.4019,0.0,379.99463,0.0,262.1413,153.44003,153.2196,162.0501,162.0501,0.0,604.2014,360.40195,0.0,116.49598
1994-12-20,0.0,870.0212,616.11786,0.0,374.85965,0.0,259.5636,141.22656,151.76117,147.46593,147.46593,0.0,598.46295,356.81827,0.0,110.84174
1994-12-21,0.0,868.8761,615.278,0.0,371.4559,0.0,257.00922,133.24297,143.13568,140.7045,140.7045,0.0,595.46906,348.67426,0.0,105.89491
1994-12-22,0.0,868.10547,613.5949,0.0,366.04523,0.0,253.68369,124.337494,138.49556,132.96574,132.96574,0.0,591.68677,343.74493,0.0,100.136765
1994-12-23,0.0,868.06775,610.5444,0.0,359.8607,0.0,248.3997,112.88606,128.02892,121.720535,121.720535,0.0,585.7301,333.7647,0.0,90.961075
1994-12-24,0.0,868.1314,605.9324,0.0,349.87665,0.0,240.38885,102.38297,116.97666,112.68865,112.68865,0.0,580.9297,323.5696,0.0,78.03388
1994-12-25,0.0,867.21924,604.4203,0.0,345.15497,0.0,237.84134,95.84575,112.80937,106.03954,106.03954,0.0,577.033,318.95944,0.0,73.38294
1994-12-26,0.0,869.65875,603.7103,0.0,337.4067,0.0,234.40988,91.909225,109.86176,102.21817,102.21817,0.0,576.7615,315.56763,0.002542342,65.27894
1994-12-27,0.0,898.7063,639.31244,0.0,348.43402,0.0,237.7204,89.504486,127.542984,100.68184,100.68184,0.0,591.855,357.6932,0.0,67.86988
1994-12-28,0.0,914.80554,649.2358,0.0,350.08466,0.0,243.50275,84.42188,136.08075,97.57522,97.57522,0.0,599.39746,368.4123,0.0,62.990997
1994-12-29,0.0,915.16003,649.76117,0.0,361.64474,0.0,242.70842,80.95104,136.00749,95.38974,95.38974,0.0,601.523,368.29315,0.0,61.08973
1994-12-30,0.0,915.07605,649.42957,0.0,360.99033,0.0,241.49835,69.32601,130.53932,83.20016,83.20016,0.0,597.1127,362.0569,0.0,53.57598
1994-12-31,0.0,914.91425,648.74664,0.0,357.37866,0.0,238.33527,61.576927,121.57978,76.50604,76.50604,0.0,594.99097,352.889,0.0,48.364857
1995-01-01,0.0,914.8238,647.4836,0.0,353.91937,0.0,236.12901,53.261147,115.93186,68.82986,68.82986,0.0,591.53326,346.69705,0.0,46.813686
1995-01-02,0.0,914.86414,646.86365,0.0,349.9121,0.0,233.6677,43.29973,112.492714,54.749737,54.749737,0.0,587.46954,342.00824,0.0,38.4813
1995-01-03,0.0,914.7569,644.5408,0.0,344.5642,0.0,230.34343,30.985483,102.01786,43.75661,43.75661,0.0,582.3603,331.73944,0.0,33.068596
1995-01-04,0.0,914.71,643.0191,0.0,339.97174,0.0,227.11388,20.724075,94.43744,35.856544,35.856544,0.0,579.25055,320.87576,0.0,26.098171
1995-01-05,0.0,914.63416,641.27625,0.0,335.27118,0.0,220.97092,12.34091,84.88859,27.650898,27.650898,0.0,575.54584,309.78882,0.0,16.553308
1995-01-06,0.0,912.99677,638.304,0.0,328.427,0.0,215.94916,0.0,74.79711,12.148936,12.148936,0.0,568.1566,295.456,0.0,8.434177
1995-01-07,0.0,911.27814,636.88916,0.0017862621,323.33145,0.0,215.74713,0.0,67.09549,2.5232902,2.5232902,0.0,564.4424,290.93628,0.0,0.0054552327
1995-01-08,0.0,927.1861,651.91797,0.0,335.9219,0.0,224.94797,0.97634506,75.15773,9.047102,9.047102,0.0,582.8321,302.8185,0.0,9.054357
1995-01-09,0.0,927.264,651.91534,0.0,335.14728,0.0,224.62857,0.0,75.87358,8.974978,8.974978,0.0,582.3501,303.3095,0.0,9.502953
1995-01-10,0.0,926.868,651.591,0.0,334.18127,0.0,223.86597,0.0,77.824326,7.441803,7.441803,0.0,580.85986,305.09644,0.0,9.173119
1995-01-11,0.0,926.47595,651.46826,0.0,334.02887,0.0,223.4785,0.0,79.041756,6.9737663,6.9737663,0.0,580.1322,305.9505,0.0,8.8171
1995-01-12,0.0,930.6083,653.6391,0.0,334.50565,0.0,224.3131,0.0,99.57105,7.319913,7.319913,0.0,583.6258,316.74646,0.0,8.35954
1995-01-13,0.0,931.1818,653.76733,0.0,334.47015,0.0,224.16432,0.0,101.37106,8.5653105,8.5653105,0.0,584.5873,318.75003,0.0,8.757405
1995-01-14,3.686905,957.83746,660.9016,0.0,339.72205,1.0169816,225.34106,12.853706,101.046715,31.84735,31.84735,0.0,610.5514,318.462,0.0,8.65312
1995-01-15,5.5488095,965.7946,662.95435,0.0,342.50992,2.7210739,226.43895,19.613756,101.0099,40.88736,40.88736,0.35425103,621.7826,317.87546,0.0,8.323566
1995-01-16,5.536909,966.5466,664.123,0.0,342.73007,2.9317884,226.23573,19.679043,100.863914,40.640347,40.640347,0.0,622.29877,317.67157,0.0,7.9830027
1995-01-17,5.567846,966.5723,664.26227,0.0,342.69046,2.9217331,226.25763,19.793928,102.43034,41.12097,41.12097,0.0,622.498,322.515,3.9650943,7.7236776
1995-01-18,43.882214,978.3975,688.74677,24.36331,366.0577,23.127865,269.92065,44.683884,118.491066,53.827168,53.827168,18.372662,633.4164,372.6932,46.235107,26.847511
1995-01-19,90.889084,1080.218,763.9558,23.198683,422.98645,56.346992,298.72018,116.02267,128.3772,150.82816,150.82816,43.27394,724.6325,381.56216,55.460587,57.429916
1995-01-20,128.70244,1167.9321,841.3289,7.989804,509.40668,98.071915,356.60092,152.77588,142.6777,184.20612,184.20612,70.39929,806.25854,389.7322,70.72441,90.039406
1995-01-21,141.31577,1183.2454,850.2546,5.7671523,518.9453,112.16782,362.00873,178.4937,144.15608,209.06123,209.06123,81.1738,823.22217,394.02417,74.81905,105.76413
1995-01-22,141.84993,1183.9039,850.43304,8.061388,517.1469,113.9335,361.11484,178.82547,144.2969,208.47491,208.47491,83.47473,824.38965,394.67844,74.67566,108.47124
1995-01-23,142.04257,1183.9176,850.64655,7.94662,516.0318,113.955956,360.672,178.12749,148.06937,207.07945,207.07945,84.72163,824.13654,400.73297,74.541435,109.8174
1995-01-24,142.2563,1184.9626,851.4732,7.5443144,516.01337,114.14333,360.2348,178.43773,152.01709,206.55692,206.55692,85.12833,824.95264,408.23145,74.759186,110.652855
1995-01-25,142.3512,1185.3573,851.77576,7.351118,515.47833,114.31965,360.166,178.74927,153.27548,206.31297,206.31297,85.530045,825.55133,411.81912,74.95175,111.389626
1995-01-26,142.33243,1185.336,851.7559,6.5135803,515.26086,114.34064,360.09906,178.69939,153.29527,205.89378,205.89378,85.59084,825.44617,411.92294,74.933876,111.17785
1995-01-27,142.31038,1185.4877,851.7146,5.9456387,515.16736,114.34274,360.04337,178.63625,153.25461,205.73515,205.73515,85.59015,825.3805,411.8787,74.89287,111.031586
1995-01-28,142.28162,1189.3776,852.7503,5.2598033,515.28296,114.33823,359.97528,179.61342,153.22296,209.03186,209.03186,85.58473,828.55774,411.78104,74.84961,110.894
1995-01-29,142.24954,1190.7372,853.53705,4.8891726,515.3101,114.36776,359.87967,180.18607,153.16725,210.28453,210.28453,85.57589,829.59766,411.68835,74.817024,110.76851
1995-01-30,142.2385,1192.5911,854.3206,4.4673824,515.4928,114.3831,359.8271,180.93,153.09671,211.1536,211.1536,85.574936,832.34375,411.59418,74.78383,110.63193
1995-01-31,142.22285,1194.0681,854.75244,3.8977973,515.60767,114.406746,359.74237,181.05121,153.02342,211.35146,211.35146,85.575714,834.0496,411.5017,74.72766,110.42534
1995-02-01,142.2089,1194.3464,854.84894,3.1018207,515.6078,114.40942,359.68185,180.97884,152.94032,211.1498,211.1498,85.57287,834.3052,411.38205,74.67805,110.18974
1995-02-02,142.18372,1194.4318,854.8803,0.0,515.5637,114.409164,359.59775,180.89728,152.81796,210.97029,210.97029,85.56408,834.3291,411.26483,74.621544,109.80759
1995-02-03,142.14317,1194.417,854.84717,0.0,515.4474,114.40109,359.42877,180.79297,152.76532,210.51857,210.51857,85.55174,833.7771,411.1688,74.59434,109.422966
1995-02-04,142.1152,1194.3881,854.768,0.0,515.29553,114.39367,359.35263,180.56871,152.77985,209.43883,209.43883,85.54811,833.0688,411.1533,69.95873,109.17368
1995-02-05,140.1053,1194.3628,854.72955,0.0,514.8908,114.38978,359.25006,177.29964,152.8479,202.7208,202.7208,83.02986,832.4443,411.12915,61.259464,106.01505
1995-02-06,135.20323,1194.2427,854.5802,0.0,511.44775,114.12551,358.72577,172.0535,154.51477,197.13783,197.13783,80.71077,830.176,411.87018,56.867214,104.08186
1995-02-07,127.82455,1194.2113,854.57227,0.0,506.53387,110.225845,353.84726,165.33978,154.69626,189.78262,189.78262,76.72978,826.83344,408.19177,55.72483,100.59634
1995-02-08,123.17782,1194.0908,854.47003,0.0,502.15253,105.71129,349.92444,159.5374,153.46452,183.31363,183.31363,71.43732,824.2791,407.91635,53.030197,98.97299
1995-02-09,152.47894,1223.708,894.64276,0.0,560.41595,124.393555,372.80862,199.16786,175.5107,218.40286,218.40286,80.95422,856.0892,429.9372,51.163967,118.975555
1995-02-10,168.80759,1267.8011,912.0178,0.0,574.90784,135.49022,381.55905,222.91344,181.22887,253.9354,253.9354,94.54942,890.9929,434.29773,52.922497,126.30126
1995-02-11,170.22285,1280.3483,912.82874,0.0,574.8158,136.64377,381.96753,224.04933,181.8692,257.6303,257.6303,96.30886,903.2709,434.06622,52.89248,125.71821
1995-02-12,170.08307,1281.8214,912.8891,0.0,574.4308,136.70224,381.44693,223.59743,181.88733,256.6536,256.6536,96.34088,904.6222,433.2605,52.804653,124.73943
1995-02-13,169.90189,1281.6942,912.72424,0.0,574.1205,136.68817,381.1949,222.52797,181.7551,255.00163,255.00163,96.31271,904.23444,432.53415,47.34987,123.51935
1995-02-14,169.75078,1281.5886,912.58606,0.0,573.74536,136.6754,380.73987,221.59346,181.62906,254.12451,254.12451,96.29454,903.62836,432.03317,46.281273,123.19066
1995-02-15,169.51352,1281.6084,912.5156,0.0,573.4641,136.66321,380.35745,220.78918,181.53539,252.55151,252.55151,96.2755,902.80365,431.68182,43.170506,122.37563
1995-02-16,169.13794,1281.7955,912.2977,0.0,572.9657,136.64114,379.586,219.94751,181.29463,251.30069,251.30069,96.24274,902.0568,431.0087,36.77727,120.78964
1995-02-17,168.86697,1282.1963,912.18494,0.0,572.7245,136.62976,379.26193,217.0355,181.14525,249.54063,249.54063,94.71288,901.5385,430.5902,24.323238,120.07901
1995-02-18,163.52509,1282.5295,911.9989,0.0,572.2799,135.89818,376.3953,207.65686,180.94836,241.02562,241.02562,87.21852,901.25525,425.7275,11.348696,119.268715
1995-02-19,159.46146,1282.5604,911.64484,0.0,571.6498,132.93593,375.17975,201.21606,180.69856,234.33951,234.33951,82.39551,900.4073,419.08502,0.0,114.96542
1995-02-20,157.25644,1282.9584,911.67096,0.0,569.9105,132.30426,374.09833,196.96297,180.45262,229.49825,229.49825,81.42874,899.3763,415.84827,0.0,108.03706
1995-02-21,146.2751,1283.1954,911.7342,0.0,562.69495,123.36731,367.05884,187.80753,177.20676,219.77547,219.77547,71.078415,896.65356,410.9305,0.0,98.971565
1995-02-22,138.31322,1283.0989,911.5473,0.0,558.6818,116.17286,362.1273,177.8412,172.45822,209.0118,209.0118,61.83275,892.48584,401.23907,0.0,89.50632
1995-02-23,131.30856,1292.0887,910.46967,0.0,556.1454,109.10288,357.3673,171.7918,168.53525,206.19466,206.19466,53.91918,894.63086,395.61682,0.0,81.75676
1995-02-24,125.42648,1295.1742,911.0122,0.0,554.29285,103.4665,354.34628,165.10637,163.93425,199.4089,199.4089,45.649193,898.71936,391.58386,0.0,76.69266
1995-02-25,123.524185,1297.1722,914.9973,0.0,562.37604,102.70224,354.71097,161.35358,165.27705,196.24202,196.24202,42.14337,902.7586,397.84955,0.0,76.46178
1995-02-26,122.17793,1302.0662,931.55945,0.0,585.637,105.53097,356.1215,165.26262,168.59834,201.9023,201.9023,38.10802,913.481,400.6736,0.0,95.022995
1995-02-27,146.54248,1328.6093,959.7819,0.0,625.18353,115.9267,371.34113,197.14915,172.74861,228.99237,228.99237,39.813877,933.7291,411.06833,0.0,117.39668
1995-02-28,189.74026,1397.3715,1010.39667,0.0,676.3206,139.50644,415.65005,237.40788,187.2473,262.67194,262.67194,54.812454,994.62195,434.123,0.0,165.36826
1995-03-01,197.39989,1400.2682,1013.2381,0.0,678.34576,143.33296,417.969,248.0891,189.08383,272.3871,272.3871,62.875786,999.1912,436.94144,0.0,173.85693
1995-03-02,198.85574,1400.1317,1013.1312,0.0,677.98016,142.92499,417.9424,249.36607,189.47731,273.24524,273.24524,63.089615,999.5963,438.00922,0.0,176.16956
1995-03-03,200.09732,1402.7899,1015.2772,0.0,677.57355,140.47285,429.73828,245.8693,199.11394,268.955,268.955,60.490044,998.3746,455.3412,7.636737,178.80205
1995-03-04,191.33286,1403.5431,1014.011,0.0,668.7229,131.6221,424.56006,229.31693,195.92172,249.54433,249.54433,50.6272,987.6087,454.93155,3.165015,170.7523
1995-03-05,177.68408,1403.477,1006.44476,0.0,659.2199,119.68575,415.27094,212.37569,182.96529,236.109,236.109,38.262413,977.3813,443.62723,0.0,157.80957
1995-03-06,162.39763,1403.9651,998.2354,0.0,643.18353,104.07315,405.18036,197.49368,178.15373,221.40184,221.40184,23.867641,967.69727,436.5909,0.0,144.78447
1995-03-07,150.21492,1403.7639,989.8164,0.0,630.508,92.294525,396.861,184.43182,175.98393,207.28694,207.28694,11.673055,959.94794,433.16354,0.0,138.57729
1995-03-08,154.09488,1403.9895,989.7303,0.0,634.64233,93.17343,398.8048,183.66132,175.17412,203.94005,203.94005,11.315047,956.9926,432.70508,0.0,137.10748
1995-03-09,182.38303,1432.8126,1027.6945,0.0,689.07294,109.16954,410.85495,234.25821,177.65198,242.13168,242.13168,21.907732,983.0043,441.0097,5.3193974,145.04399
1995-03-10,204.14769,1463.455,1056.7562,0.0,722.91486,127.39616,446.20755,247.926,189.04016,250.67537,250.67537,32.40458,1008.00104,456.3254,14.453734,182.19264
1995-03-11,206.1022,1463.214,1057.0465,0.0,721.8692,127.50703,447.1625,248.93002,191.65616,251.29086,251.29086,31.814444,1007.817,459.6687,16.790447,184.29584
1995-03-12,204.21512,1462.0386,1056.6914,0.0,720.0658,122.66858,446.29984,245.5454,191.46127,248.73274,248.73274,26.012106,1006.37994,460.86807,18.502928,183.6294
1995-03-13,250.21655,1504.2654,1090.6665,0.0,760.401,144.38391,487.34866,272.542,210.87723,279.6679,279.6679,47.139942,1036.567,496.37222,46.335762,227.21779
1995-03-14,256.0365,1538.618,1123.8395,0.0,782.03906,151.77739,491.9465,304.34265,215.28798,317.29294,317.29294,50.46892,1080.3875,501.58023,49.266247,232.05794
1995-03-15,294.89944,1572.911,1154.0046,18.213171,809.5383,164.17693,530.41266,343.06317,224.99684,350.95532,350.95532,62.30172,1109.8986,542.8362,78.061386,252.19543
