,FOL_pr,ORO_pr,SHA_pr,YRS_pr
2089-12-19,0.4480989,1.3104212,3.4327724,1.1954983
2089-12-20,1.2958348,10.974282,15.592584,6.430821
2089-12-21,36.96939,36.894493,28.243437,44.47852
2089-12-22,28.334684,22.799253,11.795887,37.80857
2089-12-23,14.19682,9.017924,5.2357593,14.149652
2089-12-24,19.918623,15.123914,14.059887,22.026758
2089-12-25,16.248922,11.529858,8.617006,16.935036
2089-12-26,0.0008537478,0.0020247009,0.00037773736,0.0
2089-12-27,5.3810234,5.070334,8.355441,5.8950267
2089-12-28,9.123157,5.7207427,3.2647607,9.015485
2089-12-29,0.00072497857,0.00042302985,0.0029518073,0.0
2089-12-30,4.871361,12.578922,15.102036,8.303187
2089-12-31,43.81421,32.677235,9.001061,48.65843
2090-01-01,14.818602,4.7828193,1.91201,9.640814
2090-01-02,3.2133956,1.9414098,0.78247535,4.288812
2090-01-03,10.776372,17.444012,10.840896,23.811695
2090-01-04,20.76434,8.010222,3.132766,12.578954
2090-01-05,0.102483235,0.04965797,0.16065866,0.047765013
2090-01-06,0.0,0.016476883,0.33940494,8.154697e-05
2090-01-07,0.0,0.041184675,0.5476188,4.0023056e-05
2090-01-08,0.0014079023,0.011789171,0.013102003,0.00044075388
2090-01-09,0.003676996,0.0031209243,0.00035863643,0.0
2090-01-10,0.0012806217,0.0,0.0,0.0007151619
2090-01-11,1.0792802e-05,0.0,0.0,3.6020745e-05
2090-01-12,3.833306e-05,0.0,0.0,0.0
2090-01-13,3.1634074e-05,7.569163e-05,0.0,0.0
2090-01-14,0.0,0.0,0.0,0.0
2090-01-15,0.0,0.0,0.0,0.0
2090-01-16,0.0015255067,0.0011693051,0.0,2.2512968e-05
2090-01-17,0.0,6.244057e-05,0.0,0.0
2090-01-18,0.0,0.0,0.0,0.0
2090-01-19,0.0,0.0,0.0,0.0
2090-01-20,0.0,0.0,0.0,0.0
2090-01-21,0.0,0.0,0.0,0.0
2090-01-22,0.0,0.0,0.0,0.0
2090-01-23,0.0,0.0,0.0,0.0
2090-01-24,0.0005403845,0.0018257342,0.0,0.016651591
2090-01-25,1.9584407,1.4756777,0.12018701,2.3123085
2090-01-26,1.786019,1.5729477,0.095473774,1.8161526
2090-01-27,0.174386,0.029405694,4.1714673e-05,0.065932974
2090-01-28,0.0,0.0,0.0,0.0
2090-01-29,0.0,0.0,0.0,0.0
2090-01-30,0.0,0.0,0.0,0.0
2090-01-31,0.20691699,0.0043092025,0.00097239105,0.00093403796
2090-02-01,11.070646,3.0633807,0.03659505,6.9708314
2090-02-02,9.535952,4.50651,1.1482717,8.520431
2090-02-03,12.806206,5.7000494,5.2291675,10.084355
2090-02-04,1.789435,3.6026876,0.5937826,2.1774454
2090-02-05,55.03689,23.54566,4.858355,48.619617
2090-02-06,19.672209,10.222445,6.3085246,17.374012
2090-02-07,20.42102,8.386237,3.330149,14.903302
2090-02-08,5.636891,2.6273792,2.4656582,6.8805323
2090-02-09,0.060314644,0.08695397,0.35311133,0.1578249
2090-02-10,7.743103,12.812076,13.765093,14.295539
2090-02-11,41.012897,17.289072,9.285536,33.848824
2090-02-12,2.7102926,1.6670475,0.9920997,2.6529276
2090-02-13,1.7107432,7.1868577,10.038614,5.4953413
2090-02-14,55.105545,38.57653,15.344234,58.611103
2090-02-15,24.92482,7.9721904,6.182032,14.4280405
2090-02-16,54.35463,25.490229,14.756137,53.051174
2090-02-17,37.412437,4.0516634,3.5049744,18.024172
2090-02-18,30.781551,17.211054,23.075466,27.371773
2090-02-19,0.55084115,0.5435279,2.4184947,0.42766783
2090-02-20,0.00049274723,0.0,0.0,0.0
2090-02-21,0.0,0.0,0.0,0.0
2090-02-22,0.0,0.0,0.0,0.0
2090-02-23,0.0,0.0,0.0,0.00013207608
2090-02-24,0.0,0.0,0.0,0.0
2090-02-25,0.0,0.0,0.0,0.0
2090-02-26,0.0,0.0,0.0,0.0
2090-02-27,0.0,0.0,0.0,0.0
2090-02-28,0.0,0.0,0.0,0.0
2090-03-01,0.0,0.0,0.0,0.0
2090-03-02,5.656917e-05,0.0,0.0,0.0
2090-03-03,0.0,0.0,0.0,0.0
2090-03-04,0.0,0.0,6.3669763e-06,0.0
2090-03-05,0.016725121,0.07396407,0.14495246,0.00223929
2090-03-06,0.4107249,0.32338333,1.3870544,0.30054262
2090-03-07,1.9212319,1.0582635,3.060943,2.1985064
2090-03-08,0.69603336,2.1743786,1.3750551,1.6220188
2090-03-09,9.870995,2.7626257,2.2482412,7.691532
2090-03-10,5.724321,2.6743839,14.380795,4.3275757
2090-03-11,4.3702927,3.1514783,5.1269035,5.136178
2090-03-12,32.564632,14.987049,11.557682,26.813103
2090-03-13,64.6366,62.724564,36.009983,77.761604
2090-03-14,64.5546,27.02966,17.424513,66.86065
2090-03-15,12.103337,4.8137646,4.0648203,7.9497066
2090-03-16,1.7007304,5.1683187,8.056363,4.4143195
2090-03-17,34.086098,28.683382,14.327942,40.52631
2090-03-18,31.692013,26.96467,21.268375,34.56201
2090-03-19,22.247328,10.113408,2.6652915,19.825245
2090-03-20,1.787862,5.061814,7.759613,5.7218776
2090-03-21,6.165923,13.40788,12.576362,11.413021
2090-03-22,2.987842,6.1084585,6.7143326,5.83538
2090-03-23,0.18248023,0.007568761,0.044733007,0.079117574
2090-03-24,0.0,0.0,2.535813e-05,0.0
2090-03-25,8.1876424e-05,0.0,0.0003689553,0.0
2090-03-26,1.3397959e-05,0.0,0.0,0.0
2090-03-27,0.0,0.0,0.0,0.0
2090-03-28,0.0,0.0,0.0,0.0
2090-03-29,0.0,5.4610402e-05,0.004513857,0.0
2090-03-30,0.0,0.09615737,0.027411811,0.01599021
2090-03-31,0.0039434666,0.0,0.0,0.0
2090-04-01,0.0,0.0,0.0,0.0
2090-04-02,0.0,0.0,0.0,0.0
2090-04-03,0.3625533,0.2487523,0.71561,0.2334915
2090-04-04,3.8706279,3.2227142,2.686671,5.073138
2090-04-05,2.4821405,1.8975625,2.4087353,2.9120975
2090-04-06,0.6139095,0.06471302,0.5181697,0.2885452
2090-04-07,0.0539387,0.030041343,0.4378816,0.022234807
2090-04-08,0.27687854,1.3983736,3.3065112,0.684067
2090-04-09,28.300621,21.801668,16.400932,37.703403
2090-04-10,10.935876,8.240306,7.5420027,10.049061
2090-04-11,0.40060797,0.09958649,0.28851396,0.13604636
2090-04-12,0.020419981,0.040846676,0.09975681,0.007703437
2090-04-13,0.06322349,0.10451628,0.25970647,0.026085025
2090-04-14,0.039906573,0.3000365,0.25419188,0.022681065
2090-04-15,0.012294862,0.06650764,0.28369603,0.0028896644
2090-04-16,0.0071061295,0.06443977,0.6842762,0.008192719
2090-04-17,0.0037990664,0.017961804,0.0060621304,0.0062325904
2090-04-18,0.0068270057,0.013428337,0.028261803,0.0002911677
2090-04-19,0.0,0.0059960014,0.040335678,0.0
2090-04-20,5.954649e-06,0.0,0.0,7.2041505e-05
2090-04-21,0.0007190239,0.0045378837,0.012909704,0.0
2090-04-22,0.0,0.042246368,0.1043261,0.0
2090-04-23,3.2750573e-05,0.00607099,0.0053926096,0.0
2090-04-24,0.0,0.0010396054,0.010916401,0.0
2090-04-25,0.0,0.0,0.0036492657,0.0
2090-04-26,0.0,0.0028196636,0.0044040815,0.0005653256
2090-04-27,0.007883212,0.0125467405,0.5023827,0.013736912
2090-04-28,0.0,0.00038167048,0.0,0.0
2090-04-29,1.9150845,3.215287,0.9855185,4.986241
2090-04-30,2.0873606,1.4172087,1.2810494,1.0793778
2090-05-01,0.010343226,0.0026343495,3.0737128e-06,0.003677118
2090-05-02,0.0,0.00038889833,0.00318272,0.0
2090-05-03,0.0011566906,0.0005047447,0.0,0.001159668
2090-05-04,0.00033048305,0.002405267,0.0005398757,1.6009224e-05
2090-05-05,0.0,0.018063093,0.0083744405,0.0011226466
2090-05-06,0.0,0.06698157,0.035225518,1.8010373e-05
2090-05-07,0.0,0.0398671,0.06547535,0.0
2090-05-08,0.0,0.0012532284,0.0061040646,0.0
2090-05-09,0.0,0.0,0.0,0.0
2090-05-10,0.0,0.0,0.0,0.0
2090-05-11,0.0,0.0,0.0035652875,0.0
2090-05-12,0.0,2.1683543e-05,0.03845149,0.0
2090-05-13,0.0,0.0127840545,0.1433089,0.0
2090-05-14,0.0005225205,0.026972318,0.3846688,0.0012387135
2090-05-15,0.003209556,0.028891714,0.25378132,0.0019291112
2090-05-16,0.027927306,0.0011869732,0.12975185,0.009413422
2090-05-17,0.0011924185,0.027655149,0.13649064,0.0014578397
2090-05-18,0.0,0.0,0.015724128,0.0
2090-05-19,0.0,0.0,3.7543206e-05,0.0
2090-05-20,0.0,0.0,0.00018464233,0.0
2090-05-21,0.0,0.0,1.5368565e-05,0.0
2090-05-22,0.0,0.0019396732,0.00020198686,0.0
2090-05-23,0.0,0.0,0.0,0.0
2090-05-24,0.0,0.0,0.0,0.0
2090-05-25,0.0,0.0,0.0,0.0
2090-05-26,0.0,0.0,0.0,0.0
2090-05-27,0.0,0.0,0.007627199,0.0
2090-05-28,0.0,0.0,0.05166242,0.0
2090-05-29,0.0,0.0020551179,0.0,0.0
2090-05-30,0.0,0.0,0.0,0.0
2090-05-31,0.0,0.0,0.0,0.0
2090-06-01,0.0,0.0,0.0,0.0
2090-06-02,0.0,0.0,0.0026912552,0.0
2090-06-03,0.0,0.035670232,0.553341,0.0
2090-06-04,0.0047711628,0.014050534,0.53198725,0.021714507
2090-06-05,0.0,0.0,1.0209118e-05,0.0
2090-06-06,0.0,0.0001493755,0.00024117669,0.0
2090-06-07,0.0,4.276476e-05,0.012150716,0.0
2090-06-08,0.0,0.0,0.028054766,0.0
2090-06-09,0.0,0.0046824403,1.0342395,0.0
2090-06-10,0.0,0.05123821,2.460171,0.0
2090-06-11,0.0,0.0013355457,1.2176071,0.0
2090-06-12,0.0,0.0,0.011216308,0.0
2090-06-13,0.0,0.0003409135,0.006939895,0.0
2090-06-14,0.0,0.0,0.0888875,0.0
2090-06-15,0.0,0.00017828691,0.025899325,0.0
2090-06-16,0.00039598419,0.0,0.0,0.0
2090-06-17,0.001737269,0.026077872,0.10713536,0.0030747713
2090-06-18,0.040457375,0.20383061,0.3884241,0.01847164
2090-06-19,0.07377811,0.7022178,0.9824524,0.14667648
2090-06-20,0.45418194,3.0282383,0.6022408,0.5751633
2090-06-21,2.1864178,2.5883667,0.22581701,0.58016115
2090-06-22,3.4262264,3.0243907,0.9325668,1.6854088
2090-06-23,1.6548269,4.0074205,1.6290923,1.2984349
2090-06-24,0.06346912,1.745574,0.70665056,0.5421833
2090-06-25,0.28261808,0.22697951,0.08891779,0.40144923
2090-06-26,1.0290766,0.67162794,0.5603884,0.737852
2090-06-27,3.3712344,2.5381618,2.3463845,3.1274254
2090-06-28,0.615349,2.1133025,0.26656348,0.24919353
2090-06-29,0.0,0.08206518,0.027472185,0.0
2090-06-30,0.069702156,0.007275531,0.0,0.002980717
2090-07-01,0.66994643,0.13854389,0.014208019,0.34778333
2090-07-02,0.0011120308,0.0,0.013125303,0.0
2090-07-03,0.0086134,4.7382557e-05,0.0,4.002305e-06
2090-07-04,0.0046476037,0.0033647637,0.000311433,0.0024694223
2090-07-05,0.12416486,0.024704883,0.006187933,0.017844278
2090-07-06,0.8472588,0.33997706,0.0011157577,0.06325544
2090-07-07,1.04206365e-05,0.053007025,0.006038199,0.0
2090-07-08,0.0,0.00010058754,0.0037555282,0.0
2090-07-09,0.0,0.0,0.012298035,0.0
2090-07-10,0.0,0.0,0.0,0.0
2090-07-11,0.010578435,0.00066255266,0.0,1.2006916e-05
2090-07-12,0.08307257,0.0116316145,0.0073271827,0.05267534
2090-07-13,0.037980244,0.0019818356,0.00013831707,0.01774422
2090-07-14,0.10985509,0.031235745,0.0,0.05161573
2090-07-15,1.0200032,0.0361302,0.011129915,0.14133641
2090-07-16,4.840173,4.0926003,0.501214,4.3131566
2090-07-17,6.3380947,5.817162,1.0272169,6.084676
2090-07-18,5.7807217,6.2125645,2.2719214,6.7802362
2090-07-19,0.058756012,0.2778806,0.44502467,0.060355764
2090-07-20,0.015575875,0.0016601965,0.0028686523,0.0130435135
2090-07-21,0.0,0.0,0.0,0.0
2090-07-22,0.0,0.0,0.0,0.0
2090-07-23,0.0,0.0,0.0,0.0
2090-07-24,0.0,0.0,0.007512264,0.0
2090-07-25,5.2103176e-05,0.0,0.005463854,0.0
2090-07-26,0.0,0.0,0.0,0.0
2090-07-27,0.055230863,0.017193142,0.0,0.021623455
2090-07-28,0.00048530387,0.0,0.0,0.0
2090-07-29,0.0,0.0,0.0,0.0
2090-07-30,0.0,0.0,0.007627199,0.0
2090-07-31,0.0,0.0,0.0,0.0
2090-08-01,0.0,0.0,0.0,0.0
2090-08-02,0.0,0.0,0.0,0.0
2090-08-03,1.3397959e-05,8.57303e-05,0.0,0.0
2090-08-04,0.0,5.8023546e-05,0.00019276571,0.0
2090-08-05,0.0,0.0,1.8661829e-06,0.0
2090-08-06,4.9125858e-05,0.0,0.0003507326,0.0
2090-08-07,0.0024220536,0.0,0.0,0.0
2090-08-08,0.0,0.0,0.00014117124,0.0
2090-08-09,8.783108e-05,0.0,0.0,0.0
2090-08-10,1.4886622e-05,0.0,0.0,0.0
2090-08-11,0.34283894,0.049035024,0.0,0.016415454
2090-08-12,0.11881312,0.052588813,0.0008234257,0.13828266
2090-08-13,0.0018742259,0.059761148,0.05181303,0.020252666
2090-08-14,0.0,0.0031746312,0.00075284013,0.01263928
2090-08-15,0.025740461,0.08529412,0.0039119585,0.007868532
2090-08-16,0.0071872617,0.0031639903,0.0006959764,0.0009715597
2090-08-17,0.0,0.0,0.0,0.0
2090-08-18,0.00135766,0.005978936,0.0030459396,0.00011106397
2090-08-19,0.012151951,0.10074184,0.06876445,0.024351027
2090-08-20,0.59899604,0.35811123,0.5077923,0.38195
2090-08-21,3.1790764,2.0354052,0.20755203,2.1465635
2090-08-22,0.2476107,0.15757611,0.21350306,0.096457556
2090-08-23,0.3285582,0.1182783,0.083475456,0.06151143
2090-08-24,0.08135539,0.05422251,0.013800422,0.009969743
2090-08-25,0.00032601703,2.8509843e-05,0.007112462,0.0
2090-08-26,0.0,0.0,0.034463126,0.0
2090-08-27,3.2750573e-05,0.0,0.00022921116,0.0
2090-08-28,0.0,0.0,3.4908597e-05,0.0
2090-08-29,0.0,0.0,0.00030539534,0.0
2090-08-30,0.0,0.0,0.0,0.0
2090-08-31,0.0,0.0,0.0,0.0
2090-09-01,0.0,0.0,0.0,0.0
2090-09-02,0.0,0.0,0.0,0.0
2090-09-03,0.0,0.0,0.0,0.0
2090-09-04,0.0,0.0,0.0,0.0
2090-09-05,0.0,0.0,0.0,0.0
2090-09-06,0.0,0.0,0.0,0.0
2090-09-07,0.0,0.0,0.0,0.0
2090-09-08,0.0,0.0,0.0,0.0
2090-09-09,0.0,0.0,0.0,0.0
2090-09-10,0.0,0.0,0.0,0.0
2090-09-11,0.0,0.0,0.0,0.0
2090-09-12,0.0,0.0,0.0,0.0
2090-09-13,0.0,0.0,0.0,0.0
2090-09-14,0.00018310548,0.00011283473,0.0,0.0
2090-09-15,5.656917e-05,0.0007179662,0.02671265,2.6014985e-05
2090-09-16,0.026852492,0.15936561,0.20908427,0.005563204
2090-09-17,0.013534918,0.35402972,0.38834572,0.0062646084
2090-09-18,0.092234544,0.013868633,0.03560161,0.0030137359
2090-09-19,0.0,0.0009629099,0.00010461602,0.0
2090-09-20,0.23082751,0.009095845,0.0009557052,0.07381952
2090-09-21,0.47421488,0.1421025,0.058596496,0.22155862
2090-09-22,0.0,0.11634355,0.09602367,0.0
2090-09-23,0.0,0.0,0.026211746,0.0
2090-09-24,0.0,0.0,0.0,0.0
2090-09-25,0.0,0.0,0.0,0.0
2090-09-26,0.0,3.3729953e-05,0.108830735,0.0
2090-09-27,0.2934533,0.30859596,0.052826695,0.16686611
2090-09-28,0.27976432,0.13170403,0.89467263,0.053563852
2090-09-29,0.013280357,0.0,0.038470373,0.0
2090-09-30,0.0,0.0,0.006511112,0.0
2090-10-01,0.0,0.0,0.02554014,0.0
2090-10-02,0.0,0.0,1.3173055e-06,0.0
2090-10-03,0.0,0.0,0.0,0.0
2090-10-04,0.0,0.0,0.0,0.0
2090-10-05,0.0,0.0,0.00484966,0.0
2090-10-06,0.002076684,0.08396349,1.5646495,0.00043825243
2090-10-07,0.0018459413,1.0680747,0.38059294,0.16503806
2090-10-08,0.0,0.0010118986,0.0067259427,0.00015608991
2090-10-09,0.0,0.008514705,0.0012037978,0.0019171042
2090-10-10,0.0,0.0,0.012170147,0.0
2090-10-11,0.0,0.0,0.038314927,0.0
2090-10-12,0.0,0.0018900821,0.3037519,0.0
2090-10-13,4.868781,14.466898,16.757307,12.519204
2090-10-14,21.302608,13.567288,6.6801023,23.140177
2090-10-15,0.015059308,0.0085367905,0.070584744,0.008772053
2090-10-16,0.88154715,0.9996536,2.1054099,0.73564273
2090-10-17,0.004955757,0.009154471,0.5905779,0.0
2090-10-18,6.2943106,3.5656555,6.8199654,6.8412766
2090-10-19,5.6821446,1.041756,1.9989457,1.4148159
2090-10-20,0.0,0.030072263,0.044987522,0.00026815446
2090-10-21,0.0,0.0,0.0,0.0
2090-10-22,0.032252613,0.4437057,0.79204553,0.11723953
2090-10-23,8.694619,6.2562957,6.6170626,9.412907
2090-10-24,1.1314548,4.5916195,4.7816057,2.855881
2090-10-25,9.417204,5.615125,4.0325837,10.347946
2090-10-26,39.784256,39.852978,23.952335,61.130123
2090-10-27,38.23304,7.778831,4.2685423,21.4584
2090-10-28,0.00059099897,0.07564002,0.5848492,0.0007324219
2090-10-29,0.0,0.007758291,0.011897026,1.0005762e-05
2090-10-30,0.0,0.0,0.0,0.0
2090-10-31,0.45892632,0.6001788,2.5418408,0.7732694
2090-11-01,8.785683,5.7751737,5.2843747,11.070566
2090-11-02,143.3739,76.926994,31.873981,149.91826
2090-11-03,20.393248,6.692582,8.266891,9.644572
2090-11-04,12.062938,13.87863,20.16825,18.669058
2090-11-05,0.06604153,0.13778104,0.45015734,0.4368206
2090-11-06,0.0,0.000980578,0.025987035,0.0
2090-11-07,0.0,0.0,0.0026695197,0.0
2090-11-08,0.07987864,0.66776776,3.8364508,0.075973764
2090-11-09,26.3937,15.720675,18.116755,22.562773
2090-11-10,13.105323,5.47537,3.6172762,12.800798
2090-11-11,1.958595,0.53512335,1.8051308,1.2175283
2090-11-12,0.12094116,1.3205203,4.5496464,0.57415974
2090-11-13,0.7709775,1.8268459,2.2224848,1.9864081
2090-11-14,0.112493746,0.05558536,19.037827,0.0491333
2090-11-15,0.04339153,0.3015687,18.250086,0.12330102
2090-11-16,0.16009969,4.182865,6.4627185,1.435717
2090-11-17,0.7118567,1.5307442,1.0888861,2.019349
2090-11-18,74.74633,60.587696,46.12064,84.84058
2090-11-19,97.607346,95.846214,53.945805,108.66377
2090-11-20,7.796939,3.7542653,1.8078148,6.1193576
2090-11-21,0.00853599,0.039712604,0.45603406,0.013761926
2090-11-22,0.0,0.0,0.0,0.0
2090-11-23,0.0,0.00016222503,3.4469496e-05,0.0
2090-11-24,0.0,6.4247535e-05,0.0,0.0
2090-11-25,0.0,0.0,4.3910186e-05,0.0
2090-11-26,0.19257262,0.7006629,1.7260332,0.49285188
2090-11-27,0.02849002,0.04517003,0.027157351,0.011756772
2090-11-28,0.0,0.03659941,0.014344579,0.016819688
2090-11-29,0.0,0.0,0.0,0.0
2090-11-30,0.0,4.015471e-06,4.961851e-05,0.0
2090-12-01,0.0,0.00012849508,0.012887749,0.0
2090-12-02,8.336509e-05,5.059493e-05,0.0,0.00060234696
2090-12-03,0.0,0.0,0.0,0.0
2090-12-04,0.0,0.0,0.0,0.0
2090-12-05,0.0,0.0,0.0,0.0
2090-12-06,0.0,0.0,0.0,0.0
2090-12-07,0.0,0.0,0.0,0.0
2090-12-08,0.0,0.0,0.0,0.0
2090-12-09,8.038777e-05,0.0012817383,0.00050617463,9.605532e-05
2090-12-10,0.0055437787,0.00019856503,0.0,0.00032818902
2090-12-11,0.0,0.0,0.0,0.0
2090-12-12,0.0,0.018678565,0.229836,0.0
2090-12-13,0.2957317,0.10797822,1.3013701,0.14007868
2090-12-14,1.7863948e-05,0.15287077,0.5613097,0.015270796
2090-12-15,26.30536,15.687265,9.033125,28.340391
2090-12-16,1.6429429,1.3450918,0.39698362,1.7051401
2090-12-17,0.6003046,1.2841125,2.946144,0.9624234
2090-12-18,0.20518531,1.1892694,2.3153315,0.77996725
2090-12-19,0.0,0.03996277,1.4348487,0.00039622822
2090-12-20,11.992265,16.514122,15.201813,13.954159
2090-12-21,0.0,0.04697057,2.208579,8.805072e-05
2090-12-22,0.0,0.0,0.0,0.0
2090-12-23,0.0,0.0,4.2373333e-05,0.0
2090-12-24,0.0,0.0,0.0,0.0
2090-12-25,0.0,0.0,0.0,0.0
2090-12-26,0.0,0.0029421356,0.013593276,3.602075e-05
2090-12-27,0.0,0.0,0.00017256704,0.0
2090-12-28,8.336509e-05,0.0009908174,0.0012972166,0.0020631885
2090-12-29,0.0013234208,0.21726829,1.8428379,0.025550717
2090-12-30,0.010670732,0.0018683985,0.0,6.003458e-05
2090-12-31,0.0,0.0,2.5907008e-05,0.0
2091-01-01,0.0,0.0,6.125471e-05,0.0
2091-01-02,0.0,4.818565e-06,7.4647314e-06,0.0
2091-01-03,0.0,0.0,6.147425e-06,0.0
2091-01-04,0.0,0.00020097432,0.073092125,0.0
2091-01-05,0.0024682023,5.1398034e-05,0.047600616,0.0017209913
2091-01-06,2.294721,2.1580384,3.7197397,2.270846
2091-01-07,58.87487,37.820736,25.50081,60.76691
2091-01-08,20.385983,13.2904215,8.530023,16.813524
2091-01-09,8.3873825,15.55719,13.759035,16.297514
2091-01-10,20.547321,11.844247,5.1274714,16.421898
2091-01-11,2.1346927,1.2520734,0.3609427,1.8880085
2091-01-12,0.0,0.0002102099,0.01134705,0.0
2091-01-13,0.0,0.0027584275,0.0013653872,0.0
2091-01-14,0.07599621,0.65711915,2.799535,0.09971344
2091-01-15,1.4591794,0.82377464,3.3464952,0.8954628
2091-01-16,0.0,0.0020157665,0.0,0.0
2091-01-17,0.00034239233,0.032946937,0.10818723,0.0015568967
2091-01-18,7.443312e-05,0.0016142193,0.06368305,9.605532e-05
2091-01-19,0.0,0.0,0.001308743,0.0
2091-01-20,0.0,0.0,0.0003394257,0.0
2091-01-21,0.0,0.0014766894,0.00010714086,0.0
2091-01-22,0.0,0.046276093,0.00069663505,0.0015749071
2091-01-23,0.0,0.029066587,0.00035698977,0.0
2091-01-24,0.0,0.0002975464,0.0,0.0
2091-01-25,0.0,3.814697e-05,0.0,0.0
2091-01-26,0.0,2.9112163e-05,0.0,0.0
2091-01-27,0.0,0.0,0.0,0.0
2091-01-28,0.0,0.0,0.0,0.0
2091-01-29,0.0,0.0,0.0,0.0
2091-01-30,4.92578,3.9318078,1.1265165,3.9108486
2091-01-31,8.324166,16.44528,14.0838375,14.309108
2091-02-01,0.8615708,1.7801337,2.2272997,1.2244192
2091-02-02,0.42215636,1.0321661,1.4869931,0.95430166
2091-02-03,0.00018608278,0.12686439,1.734063,0.001546891
2091-02-04,0.018480254,0.049574602,0.110053964,0.043899287
2091-02-05,0.0,0.0013556229,0.28800228,0.0
