datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2
2009-10-24,2014.2454939810668,4053.6666666666665,128.9098162704217,10.167272710151039,541.9923530328873,791.0,-1.6089692919376688,3.108371096864516,1034.5349790602688,3163.0,-96.48491467469455,3.50479338252768,650.2729471413826,825.3666666666667,-39.04742155273243,1.44198346864608,1247.1722712854744,2040.0,0.0,1.535603303199168,1473.0825262468231,1690.0,0.0,1.114512394817376,451.48711360341696,715.4333333333334,0.0,0.75966942020832,8.528925605472,0.29799093630794005,7.933884284160001,143.4409620416581,273.1942506561993,83.79948668510023
2009-10-25,2011.1790477052389,4032.0,79.71606428714819,10.166062597985661,539.24100672881,783.0,-86.29155512746422,3.1035323871870966,1036.564069965943,3163.0,-16.5050139829342,3.49487602717248,649.3553140850767,821.6,-39.08748766836742,1.39239669187008,1247.0369985584293,2030.0,0.0,1.535603303199168,1471.9472270751812,1690.0,0.0,0.7317024781066559,450.9076326126573,709.6,0.0,0.95801652731232,8.528925605472,2.2615288880078612,7.9338842841599995,143.73895297796605,249.74723747254353,83.99425171140255
2009-10-26,2008.5462082350632,4010.333333333333,96.26223718136924,13.737603814799154,537.2581354967605,775.0,-58.103847897924325,3.0986936775096776,1037.3316732704354,3163.0,-65.26910894213779,6.0595041220271995,648.5774760698577,817.8333333333334,-35.60325544282988,1.388429749728,1246.3066845100723,2020.0,0.0,1.535603303199168,1471.7901758357764,1690.0,0.0,1.023272725549536,450.5658884810014,703.7666666666667,0.0,0.604165288238784,8.528925605472,1.1102230246251565e-16,7.9338842841599995,146.0004818659739,269.03117545925926,84.17830466125825
2009-10-27,2001.7666209374725,3988.6666666666665,71.59988545108314,10.9983470889168,535.3534914040168,767.0,-55.62502092366956,3.093854967832258,1035.3124997201166,3163.0,-74.66398082714336,3.520661151096,647.8036049967808,814.0666666666666,-35.45643147613487,1.388429749728,1245.6081059988521,2010.0,0.0,1.535603303199168,1471.674380794649,1690.0,0.0,1.102611568391136,450.5193540678566,697.9333333333334,0.0,0.91636363482048,8.528925605472,2.3581855475835223,7.9338842841599995,146.0004818659739,261.5295724400453,84.35223469887188
2009-10-28,1997.7183564814798,3967.0,67.57643917686687,14.06106635759252,533.0212893274639,759.0,-71.28218165546917,3.089016258154839,1036.2526650077898,3163.0,-60.59720399132749,3.5008264403856,647.0297339237039,810.3,-35.31155379042833,1.388429749728,1244.5644035212708,2000.0,0.0,1.80297520357536,1471.4760733569663,1690.0,0.0,0.9776528909156159,449.9605467960704,692.1,0.0,0.604165288238784,8.528925605471999,0.0,7.9338842841599995,148.35866741355744,267.44325796727674,84.51659858441676
2009-10-29,1990.4625793686255,3945.333333333333,60.263339750059515,12.966665399699574,530.6284714152441,751.0,-72.3321896525949,3.0841775484774194,1036.8338220316043,3163.0,-75.00513785136225,3.49685949824352,646.2558628506271,806.5333333333333,-35.180238088170015,1.42016528686464,1243.0708498047775,1990.0,0.0,1.535603303199168,1471.3064865803924,1690.0,0.0,1.5032727247412159,449.6938294411476,686.2666666666667,0.0,0.604165288238784,8.528925605472,4.440892098500626e-16,7.93388428416,148.35866741355744,271.21866894532394,84.67192245625667
2009-10-30,1984.0076494951502,3923.6666666666665,45.40186443619541,12.15629749917955,528.6292525426255,743.0,-61.22661515885222,3.0793388388,1038.7181195490923,3163.0,-31.80315445304001,3.5147107378828797,645.4502562404135,802.7666666666667,-35.10933395605795,1.388429749728,1242.162023360027,1980.0,0.0,1.535603303199168,1470.1487345162263,1690.0,0.0,1.642115699714016,449.49086282991914,680.4333333333334,0.0,0.604165288238784,8.528925605472,0.0,7.933884284159998,148.35866741355744,270.0876355967843,84.81870351514539
2009-10-31,1978.0437486797575,3902.0,30.321236363428,11.73357822504767,526.7538806439468,735.0,-59.25802012185543,3.0696614194451612,1038.908532771912,3163.0,-86.26728659272756,3.52661156430912,644.6763851673367,799.0,-35.01906618761481,1.388429749728,1241.3622878241836,1970.0,0.0,1.535603303199168,1470.0081064172898,1690.0,0.0,1.066909089112416,449.2431391939727,674.6,0.0,0.604165288238784,8.528925605471999,0.0,7.9338842841599995,148.35866741355744,268.8141529549575,84.95741161579522
2009-11-01,1972.762401848803,3880.333333333333,36.53341017427536,13.692412665913517,524.8266985614206,727.0,-61.90718567424019,3.0599840000903225,1040.4318385544707,3163.0,-44.85042715834132,3.77652891926016,643.9025140942598,799.0,-34.850461229220954,1.60264462540032,1240.4871803876406,1970.0,0.0,0.396694214208,1468.8648733613638,1690.0,0.0,0.48793388347584,449.06114580584943,674.6,0.0,0.4561983463392,8.528925605472,0.0,8.925619819679996,148.35866741355744,281.38099153748027,85.08849077090932
2009-11-02,1964.3896585954187,3858.6666666666665,-2.7117131924090074,11.321652873496317,522.942912906457,719.0,-61.3909713332454,3.0503065807354837,1042.5085327658494,3163.0,-23.579286698294283,3.6595041260688,643.0042595503179,799.0,-32.21918850637931,1.6264462782528,1240.8303208829304,1970.0,0.0,0.396694214208,1469.8953262521907,1690.0,0.0,1.0076033040883199,448.8327391946639,674.6,0.0,0.4561983463392,5.095265254977722,0.0,8.925619819680001,148.35866741355744,266.1632005296733,85.13629677161288
