,FOL_tas,ORO_tas,SHA_tas
2039-11-21,284.35333,288.3183,287.7862
2039-11-22,284.59546,285.71927,287.42755
2039-11-23,285.64288,285.7273,283.34998
2039-11-24,284.69818,284.49725,282.0747
2039-11-25,282.80212,282.9339,281.08765
2039-11-26,283.55627,283.56412,282.26306
2039-11-27,286.3573,285.95282,283.0243
2039-11-28,286.4074,286.1723,281.80917
2039-11-29,281.77957,284.48355,283.4396
2039-11-30,282.07382,283.27127,283.88245
2039-12-01,282.14758,282.5332,283.58716
2039-12-02,285.0513,285.2516,283.5521
2039-12-03,284.56445,285.35187,282.7279
2039-12-04,284.36227,284.45828,281.49078
2039-12-05,286.94135,286.32782,282.549
2039-12-06,288.19504,287.1855,284.65576
2039-12-07,286.25128,285.10046,281.07074
2039-12-08,284.8083,285.17123,283.22437
2039-12-09,286.37592,285.9578,283.50507
2039-12-10,280.69415,281.3262,280.2356
2039-12-11,279.64215,280.372,279.78738
2039-12-12,278.91214,279.53445,278.73755
2039-12-13,281.3047,281.56274,278.86322
2039-12-14,283.90723,283.37335,278.63654
2039-12-15,285.3481,283.11722,279.3732
2039-12-16,286.66928,284.77454,280.25183
2039-12-17,285.09216,283.50467,279.87714
2039-12-18,282.74066,282.7033,279.15567
2039-12-19,283.07013,282.85547,278.9368
2039-12-20,280.37595,282.887,280.10913
2039-12-21,282.57123,283.11328,280.0645
2039-12-22,285.2061,283.6003,279.61188
2039-12-23,282.4951,282.17773,280.0644
2039-12-24,279.22842,279.3491,277.7659
2039-12-25,277.0984,278.50522,276.56006
2039-12-26,278.83585,279.33102,278.0765
2039-12-27,281.13196,280.82333,277.5841
2039-12-28,282.91437,282.4383,278.85272
2039-12-29,283.21338,282.61423,279.1833
2039-12-30,285.17346,283.69794,279.33453
2039-12-31,286.22736,285.49896,281.59833
2040-01-01,288.5918,287.3559,284.05243
2040-01-02,288.52597,287.29083,285.0914
2040-01-03,284.35022,285.2782,282.76627
2040-01-04,284.25854,285.01843,282.67953
2040-01-05,284.98,286.49744,285.47137
2040-01-06,286.98514,288.5441,287.577
2040-01-07,288.13885,288.40634,285.69992
2040-01-08,287.86548,288.03403,286.49515
2040-01-09,286.26724,286.4621,284.672
2040-01-10,284.8681,284.35297,283.01242
2040-01-11,286.36496,285.97372,282.87238
2040-01-12,286.3979,286.9768,283.43243
2040-01-13,286.72787,285.87183,282.65018
2040-01-14,288.1799,286.4319,283.84772
2040-01-15,284.44083,283.73276,280.32062
2040-01-16,282.3559,282.11392,278.76587
2040-01-17,280.08392,280.21512,277.04095
2040-01-18,280.5146,280.7715,278.75443
2040-01-19,279.59134,279.8513,279.84973
2040-01-20,276.77957,276.95648,275.5459
2040-01-21,277.6643,277.72946,275.24524
2040-01-22,282.31818,281.37872,278.19293
2040-01-23,285.2002,283.79266,280.0455
2040-01-24,286.15515,285.0484,281.42712
2040-01-25,282.16058,281.016,277.74957
2040-01-26,282.5012,281.90115,279.29095
2040-01-27,284.364,283.31805,280.37506
2040-01-28,285.41086,284.4694,282.27295
2040-01-29,286.15747,284.93054,282.55505
2040-01-30,288.8589,287.66397,284.15076
2040-01-31,288.9425,288.17993,284.9322
2040-02-01,289.404,288.5005,285.61853
2040-02-02,288.08,287.05518,285.12714
2040-02-03,288.60922,287.2104,283.9556
2040-02-04,284.9666,284.10495,281.74048
2040-02-05,285.32535,284.53894,281.56302
2040-02-06,287.9567,286.5406,282.9749
2040-02-07,288.2598,287.901,284.28992
2040-02-08,288.14514,288.0327,284.5558
2040-02-09,285.70895,285.0409,282.8905
2040-02-10,282.95068,282.11227,278.67532
2040-02-11,284.80936,283.90872,280.69534
2040-02-12,286.07666,285.22528,282.0239
2040-02-13,286.01932,284.86304,282.68317
2040-02-14,286.77246,286.22498,283.24097
2040-02-15,287.13477,286.05264,282.85696
2040-02-16,286.34348,286.1169,284.146
2040-02-17,286.88116,287.2639,285.4383
2040-02-18,286.5033,286.20108,284.06268
2040-02-19,287.0186,285.37866,282.20715
2040-02-20,286.73685,286.34863,282.79773
2040-02-21,286.3997,286.65634,284.92114
2040-02-22,288.1446,287.64166,284.1914
2040-02-23,286.7298,286.2879,284.2761
2040-02-24,286.0082,285.27524,282.48535
2040-02-25,288.04596,286.84305,284.74933
2040-02-26,284.82303,283.65323,280.93097
2040-02-27,282.77963,282.7528,280.7824
2040-02-28,283.30322,284.90747,283.58218
2040-03-01,285.49606,284.397,282.51282
2040-03-02,282.36053,282.556,280.0537
2040-03-03,281.59686,281.18695,279.77426
2040-03-04,280.84534,281.77652,280.73892
2040-03-05,282.46808,283.23917,284.03067
2040-03-06,284.22968,286.70605,284.98822
2040-03-07,284.27142,287.64636,286.50418
2040-03-08,284.00055,287.815,287.5763
2040-03-09,284.44427,287.37943,287.20944
2040-03-10,287.29044,289.31464,288.88235
2040-03-11,288.31705,290.0472,289.66476
2040-03-12,289.7543,290.37378,290.43567
2040-03-13,290.8385,291.2353,289.97836
2040-03-14,288.70544,290.3598,287.98477
2040-03-15,289.22815,290.8031,289.8241
2040-03-16,289.85004,289.94867,289.4739
2040-03-17,289.38327,289.208,288.42557
2040-03-18,287.6415,287.99637,285.4605
2040-03-19,286.97833,286.0771,283.83463
2040-03-20,285.07535,285.00955,282.42126
2040-03-21,285.44867,286.17255,283.65472
2040-03-22,286.5916,286.01465,284.32944
2040-03-23,286.92618,286.93637,284.24478
2040-03-24,287.39294,287.7516,285.69174
2040-03-25,287.81006,288.69714,286.87967
2040-03-26,287.616,287.3956,285.03625
2040-03-27,287.93933,287.59488,285.10977
2040-03-28,287.5477,288.21274,285.53336
2040-03-29,285.98645,285.3233,282.6908
2040-03-30,283.32498,283.19092,280.8653
2040-03-31,284.88153,285.79578,285.04343
2040-04-01,288.39154,288.24347,285.5609
2040-04-02,287.06537,286.701,284.36728
2040-04-03,283.5679,282.9174,281.0333
2040-04-04,284.86606,284.16913,282.10156
2040-04-05,284.27457,284.02844,282.263
2040-04-06,285.6836,287.27405,286.31808
2040-04-07,289.9121,290.39957,289.3651
2040-04-08,289.863,292.0415,291.40112
2040-04-09,290.04514,292.1327,292.40216
2040-04-10,289.81348,291.06647,291.56335
2040-04-11,288.27353,288.91693,289.35016
2040-04-12,288.83066,290.45276,287.08737
2040-04-13,291.62085,291.78555,289.58386
2040-04-14,292.63748,293.32312,291.761
2040-04-15,288.77625,290.67752,289.16614
2040-04-16,288.67035,288.2506,285.57602
2040-04-17,286.96497,285.8816,284.32138
2040-04-18,285.0017,284.4269,282.46103
2040-04-19,286.68427,287.11044,285.43488
2040-04-20,288.6539,289.16382,286.62262
2040-04-21,287.40878,287.2988,284.81403
2040-04-22,286.13425,286.04724,284.16248
2040-04-23,285.6098,285.47562,283.5594
2040-04-24,285.46204,285.3591,283.6274
2040-04-25,286.24896,286.7215,285.58017
2040-04-26,288.28986,290.062,288.94598
2040-04-27,289.70557,291.31024,290.21725
2040-04-28,289.62152,288.67078,287.84613
2040-04-29,287.66092,287.5869,285.15222
2040-04-30,290.03387,289.78912,288.73517
2040-05-01,292.54413,294.0679,292.77533
2040-05-02,296.24966,296.16446,293.952
2040-05-03,293.87164,295.0516,291.554
2040-05-04,292.6961,293.9288,290.38312
2040-05-05,290.207,290.77774,289.23853
2040-05-06,289.9275,290.42023,285.69336
2040-05-07,292.45126,292.20178,289.9964
2040-05-08,293.90405,294.44305,291.18552
2040-05-09,291.03534,290.4986,286.72482
2040-05-10,293.56918,292.96426,289.83667
2040-05-11,296.27567,295.36923,292.92996
2040-05-12,297.28622,297.55795,294.75775
2040-05-13,296.80405,296.75797,294.27814
2040-05-14,295.89914,296.9461,295.98294
2040-05-15,296.21365,297.56262,296.47537
2040-05-16,295.47064,297.05374,296.24854
2040-05-17,293.65643,295.41153,295.19824
2040-05-18,294.4333,295.11465,292.17258
2040-05-19,293.18884,294.1993,290.0126
2040-05-20,296.04965,295.96823,292.4797
2040-05-21,299.18854,300.5802,297.11865
2040-05-22,297.81512,298.92514,296.25903
2040-05-23,297.6157,299.55023,296.19662
2040-05-24,297.16113,298.71954,295.89584
2040-05-25,296.81046,298.06342,296.72794
2040-05-26,294.69427,295.92914,295.0076
2040-05-27,294.42377,295.38516,294.79453
2040-05-28,294.85178,295.8324,294.83575
2040-05-29,294.1433,295.46783,295.76917
2040-05-30,294.69077,296.25195,295.66064
2040-05-31,294.67993,295.63245,295.135
2040-06-01,297.05847,297.11057,294.11017
2040-06-02,298.57892,299.9489,299.27283
2040-06-03,300.78976,302.00983,301.5385
2040-06-04,298.4952,300.2142,299.53616
2040-06-05,295.33752,296.1282,296.478
2040-06-06,295.0997,295.8383,296.37213
2040-06-07,295.46796,296.36102,296.75516
2040-06-08,296.07822,297.23007,297.75055
2040-06-09,294.9795,296.52878,297.12515
2040-06-10,294.47705,295.76776,296.50308
2040-06-11,295.78333,297.23975,298.00052
2040-06-12,297.21454,298.2969,297.91998
2040-06-13,296.82068,297.89337,296.60962
2040-06-14,295.1987,296.30463,296.3992
2040-06-15,295.4855,296.71533,295.869
2040-06-16,296.4666,297.75656,297.4735
2040-06-17,298.5652,299.8958,298.9341
2040-06-18,298.53214,299.79846,299.55643
2040-06-19,298.68222,300.2693,300.25128
2040-06-20,297.39587,297.9385,299.17654
2040-06-21,295.66357,296.54413,297.59833
2040-06-22,293.82867,294.6427,295.6289
2040-06-23,293.41257,294.50708,295.62512
2040-06-24,293.74292,295.03183,295.86392
2040-06-25,294.435,295.3029,295.8913
2040-06-26,293.77353,294.68015,294.77383
2040-06-27,295.22858,295.8009,295.89572
2040-06-28,295.86816,296.83243,294.53763
2040-06-29,294.28925,295.38348,294.68347
2040-06-30,296.03903,296.95972,297.4563
2040-07-01,296.48166,297.53925,298.17767
2040-07-02,297.91016,299.21866,298.3499
2040-07-03,296.77307,297.78693,298.33652
2040-07-04,295.92798,296.75058,298.04288
2040-07-05,294.86447,295.7442,296.34363
2040-07-06,294.98468,296.14417,295.94855
2040-07-07,297.42554,298.05112,295.3691
2040-07-08,297.06018,297.66522,295.76157
2040-07-09,295.20874,296.424,292.81323
2040-07-10,294.3345,294.85388,292.67792
2040-07-11,296.07202,296.95645,294.7835
2040-07-12,295.07434,295.73248,292.8438
2040-07-13,294.65442,295.64862,293.21347
2040-07-14,297.4115,298.69116,297.55112
2040-07-15,298.66406,299.69318,298.8971
2040-07-16,296.96912,298.46866,298.36768
2040-07-17,297.4418,298.63947,299.3542
2040-07-18,297.5549,298.6567,300.20767
2040-07-19,296.9607,298.28052,299.59366
2040-07-20,297.23526,298.86218,300.06305
2040-07-21,298.81683,300.25198,301.56677
2040-07-22,300.82285,302.09674,303.1839
2040-07-23,300.93167,301.7871,302.37308
2040-07-24,296.6387,297.76874,297.77908
2040-07-25,294.30624,295.58127,296.91208
2040-07-26,295.5493,296.53928,297.1314
2040-07-27,296.19745,297.32996,298.03778
2040-07-28,296.37463,297.9712,298.50385
2040-07-29,299.03485,300.90533,300.58673
2040-07-30,299.10263,301.32098,300.97134
2040-07-31,297.13153,298.94916,300.05103
2040-08-01,295.43808,297.97144,299.68463
2040-08-02,295.912,297.6858,299.37662
2040-08-03,294.49124,296.37653,298.58707
2040-08-04,295.8272,297.8466,299.26498
2040-08-05,297.63495,299.43054,300.5347
2040-08-06,294.15396,297.0058,299.34418
2040-08-07,294.79352,296.5703,298.79138
2040-08-08,297.15887,298.24936,298.9952
2040-08-09,297.93466,299.25302,299.48535
2040-08-10,298.79605,300.68314,300.49698
2040-08-11,299.6999,302.26733,302.56723
2040-08-12,300.13034,302.29596,302.88248
2040-08-13,301.94092,304.31024,304.2433
2040-08-14,300.10587,303.11423,303.90585
2040-08-15,299.86246,302.78555,302.5089
2040-08-16,298.05167,300.31058,300.51288
2040-08-17,295.43265,296.66144,297.70093
2040-08-18,294.32477,295.8877,296.58517
2040-08-19,296.9169,298.74878,298.4805
2040-08-20,299.47833,301.436,301.0291
2040-08-21,302.164,303.61398,302.07028
2040-08-22,300.40637,301.76752,300.94864
2040-08-23,298.35995,300.35342,300.0329
2040-08-24,299.2615,301.2973,300.83176
2040-08-25,301.08182,302.7961,302.18518
2040-08-26,298.97662,300.89935,300.25558
2040-08-27,296.37213,298.20074,299.7613
2040-08-28,296.77185,298.7831,299.40903
2040-08-29,295.5678,297.59918,299.16113
2040-08-30,295.44836,297.173,298.0429
2040-08-31,294.79007,296.88785,297.6142
2040-09-01,296.3957,298.23392,300.53052
2040-09-02,296.04376,298.23438,299.4054
2040-09-03,295.05338,297.60803,299.31705
2040-09-04,295.25348,298.37927,299.71265
2040-09-05,296.47415,299.61993,300.09265
2040-09-06,298.5658,301.49808,302.35297
2040-09-07,299.35718,302.20987,301.84222
2040-09-08,299.0498,301.85785,299.81177
2040-09-09,294.5384,295.41437,294.153
2040-09-10,294.6222,294.78284,292.34103
2040-09-11,296.36453,298.25153,296.6934
2040-09-12,298.6225,300.34607,300.19202
2040-09-13,297.65732,299.93698,299.19812
2040-09-14,296.54694,298.85236,298.9719
2040-09-15,293.27087,295.994,297.3432
2040-09-16,293.30353,295.98337,297.12244
2040-09-17,293.26767,295.95813,296.07578
2040-09-18,293.50446,295.9229,295.96835
2040-09-19,294.86398,297.1369,296.91794
2040-09-20,294.71436,297.8948,298.23764
2040-09-21,293.14694,295.44754,296.222
2040-09-22,294.3187,297.30737,297.08728
2040-09-23,297.6297,300.35046,300.3009
2040-09-24,295.31552,297.92807,298.33557
2040-09-25,293.78455,296.70493,296.6328
2040-09-26,290.48584,291.91602,291.22406
2040-09-27,289.50348,289.4126,285.98737
2040-09-28,288.38004,288.68127,285.55292
2040-09-29,287.13577,287.81314,285.6196
2040-09-30,288.74573,288.81287,286.0437
2040-10-01,290.89633,291.80112,290.6187
2040-10-02,291.94028,292.95764,292.63464
2040-10-03,293.16693,294.32315,293.02417
2040-10-04,294.31415,294.95712,293.35883
2040-10-05,294.13568,294.85962,291.7029
2040-10-06,287.89102,289.06342,287.2446
2040-10-07,286.3155,286.87762,284.0059
2040-10-08,286.9618,287.63522,286.17682
2040-10-09,288.04578,287.96957,286.27084
2040-10-10,290.6506,291.70743,289.3606
2040-10-11,292.26993,293.71405,293.56943
2040-10-12,293.44574,294.67557,293.3001
2040-10-13,292.97205,295.18228,293.13464
2040-10-14,288.46777,288.7451,286.82043
2040-10-15,287.4771,288.40247,285.56677
2040-10-16,288.91092,288.42123,284.9352
2040-10-17,286.144,287.07758,283.64276
2040-10-18,285.0948,285.3901,282.96292
2040-10-19,286.4966,288.014,285.66144
2040-10-20,288.17023,291.40964,289.97906
2040-10-21,289.43668,293.3085,292.49393
2040-10-22,290.42142,292.48264,293.3015
2040-10-23,290.68167,293.49225,293.24927
2040-10-24,291.17337,292.9809,291.55356
2040-10-25,290.24548,291.6619,289.53934
2040-10-26,290.66748,289.9018,286.0772
2040-10-27,287.4792,288.05508,283.1582
2040-10-28,288.0932,288.95825,286.3298
2040-10-29,290.65674,292.17294,290.8688
2040-10-30,293.2796,294.14117,290.61423
2040-10-31,293.7131,294.7804,291.363
2040-11-01,292.54022,293.52197,291.05685
2040-11-02,290.06723,292.03168,289.4555
2040-11-03,291.94598,292.77185,290.38
2040-11-04,292.73007,293.1808,290.98636
2040-11-05,288.72784,289.00616,286.1194
2040-11-06,288.37732,288.94,286.55603
2040-11-07,288.95038,290.70593,289.19547
2040-11-08,289.69537,291.7123,291.1774
2040-11-09,290.0656,292.05676,289.3202
2040-11-10,290.7068,292.2017,289.1576
2040-11-11,293.65018,293.68076,290.453
2040-11-12,293.46323,295.1241,293.08743
2040-11-13,292.91248,295.5344,294.36505
2040-11-14,292.46753,297.4273,294.6595
2040-11-15,293.2721,296.40393,293.13605
2040-11-16,292.58368,293.48184,289.7264
2040-11-17,291.69174,291.5846,288.24133
2040-11-18,289.603,290.73795,286.96628
2040-11-19,286.88333,288.29718,286.06458
2040-11-20,288.31506,289.8164,288.6748
2040-11-21,289.58322,290.1722,287.05142
2040-11-22,287.885,288.00067,282.86298
2040-11-23,284.12186,285.54788,283.33398
2040-11-24,285.8405,286.55652,284.20496
2040-11-25,285.1084,284.70264,280.80392
2040-11-26,283.3648,283.57217,280.3062
2040-11-27,285.88318,283.54926,279.58893
2040-11-28,285.1949,283.36618,280.14246
2040-11-29,286.30252,285.0896,282.27484
2040-11-30,283.07364,282.2908,278.31866
2040-12-01,283.78867,282.96713,279.25983
2040-12-02,285.3482,284.1773,281.5245
2040-12-03,286.87918,286.15356,284.3246
2040-12-04,286.18445,284.79016,280.40277
2040-12-05,281.67267,281.42935,277.6658
2040-12-06,280.9527,281.8765,279.16357
2040-12-07,281.61987,281.36584,277.609
2040-12-08,281.34015,283.02042,281.9496
2040-12-09,283.17062,283.19363,279.73105
2040-12-10,281.705,283.64737,281.73553
2040-12-11,283.8044,284.50763,284.28284
2040-12-12,283.72055,285.37097,283.8886
2040-12-13,282.2962,283.43387,281.22723
2040-12-14,282.7256,282.5796,279.85028
2040-12-15,279.11047,279.07343,276.77997
2040-12-16,278.2713,278.88983,276.91528
2040-12-17,280.37225,279.5888,275.51227
2040-12-18,278.8869,280.32098,276.7347
2040-12-19,279.07745,280.85956,279.06372
2040-12-20,280.2964,282.67798,279.2873
2040-12-21,281.20163,281.9431,279.03833
2040-12-22,279.48618,280.2119,277.63324
2040-12-23,278.68213,281.0188,279.4886
2040-12-24,279.5298,282.14133,281.902
2040-12-25,281.95654,283.0748,283.15286
2040-12-26,285.042,286.48865,284.40295
2040-12-27,285.70898,287.0905,286.68518
2040-12-28,284.86984,287.16296,286.77502
2040-12-29,286.3783,288.02637,287.1219
2040-12-30,284.97437,286.12906,285.51953
2040-12-31,285.7105,285.2854,282.5278
2041-01-01,286.22952,287.62213,284.55948
2041-01-02,285.96338,286.44916,283.8693
2041-01-03,284.70355,285.00415,282.7044
2041-01-04,281.64856,282.24313,279.57343
2041-01-05,281.2774,282.67313,280.55667
2041-01-06,282.41498,283.38745,281.991
2041-01-07,281.5866,284.1621,284.14154
2041-01-08,281.58832,283.71432,282.98828
2041-01-09,282.84512,284.38193,282.93454
2041-01-10,283.7295,284.90015,283.135
2041-01-11,284.85178,284.99814,281.5877
2041-01-12,285.81763,287.02377,284.64612
2041-01-13,285.29126,287.0367,287.2335
2041-01-14,286.09198,287.55646,286.99582
2041-01-15,287.1193,287.89166,287.11356
2041-01-16,286.51053,286.19498,283.3695
2041-01-17,279.6008,279.7771,276.94998
2041-01-18,279.95062,280.39938,277.71368
2041-01-19,282.66382,281.30328,278.46576
2041-01-20,282.9914,281.96954,278.28973
2041-01-21,282.0443,281.27872,278.99487
2041-01-22,281.6042,281.38782,278.54633
2041-01-23,281.2039,282.72574,281.7974
2041-01-24,282.20377,283.6865,283.5817
2041-01-25,282.41068,283.53497,282.45316
2041-01-26,282.21732,282.2896,279.99213
2041-01-27,281.07642,280.56027,277.54266
2041-01-28,279.79617,280.4453,279.03918
2041-01-29,281.9796,282.63434,281.78265
2041-01-30,281.3634,282.2985,281.39343
2041-01-31,280.64856,280.76205,280.68967
2041-02-01,281.38785,281.7366,279.01218
2041-02-02,283.7102,282.63403,278.50412
2041-02-03,281.0054,281.1189,279.17197
2041-02-04,280.6006,281.70624,280.82608
2041-02-05,282.824,284.2171,283.49176
2041-02-06,284.97272,285.46143,284.53937
2041-02-07,287.18896,288.05817,284.64252
2041-02-08,287.78043,288.9858,288.1689
2041-02-09,288.28275,289.1138,288.49387
2041-02-10,288.96695,289.3467,286.96857
2041-02-11,285.87723,287.13562,285.6798
2041-02-12,284.30792,286.11603,284.409
2041-02-13,285.06586,285.55246,281.7454
2041-02-14,283.71866,284.22797,280.65747
2041-02-15,284.66193,284.80585,282.68912
2041-02-16,284.38635,283.40674,280.4377
2041-02-17,283.4455,283.56815,281.4174
2041-02-18,284.13095,283.69638,281.23282
2041-02-19,285.54266,285.1694,282.42865
2041-02-20,284.64294,285.03564,282.6763
2041-02-21,285.08688,283.89725,280.8152
2041-02-22,283.34366,284.3049,281.72552
2041-02-23,285.83105,285.61987,282.82465
2041-02-24,285.68588,284.41443,279.49396
2041-02-25,282.50845,281.8198,278.8329
2041-02-26,282.774,282.53458,278.7402
2041-02-27,282.8578,282.16498,279.8803
2041-02-28,279.87704,279.34064,277.4496
2041-03-01,278.95047,278.6382,276.91016
2041-03-02,278.77823,278.16812,277.61978
2041-03-03,278.9125,278.67905,275.79724
2041-03-04,280.36734,278.23285,275.34875
2041-03-05,280.42188,279.93677,275.6321
2041-03-06,281.10834,279.73575,276.65057
2041-03-07,280.85452,279.3584,276.25644
2041-03-08,280.94897,279.13837,276.44473
2041-03-09,279.15295,278.57047,276.31094
2041-03-10,280.05103,278.68018,275.0131
2041-03-11,279.92545,279.28555,276.76135
2041-03-12,279.00092,278.68576,275.42834
2041-03-13,281.01627,279.7902,277.73117
2041-03-14,282.1735,281.67737,278.76205
2041-03-15,281.92853,283.63528,280.0406
2041-03-16,286.32782,286.53027,283.4478
2041-03-17,286.23236,286.43564,284.22516
2041-03-18,285.11148,285.3999,283.6059
2041-03-19,284.70493,283.5554,281.36163
2041-03-20,288.37115,286.2497,284.30667
2041-03-21,286.67184,285.5316,281.96994
2041-03-22,281.97195,282.02667,279.45697
2041-03-23,282.78094,283.55704,281.857
2041-03-24,285.05157,285.26425,284.14322
2041-03-25,284.77493,284.76743,282.37994
2041-03-26,286.04916,284.84564,281.32745
2041-03-27,289.0141,287.48676,284.17508
2041-03-28,289.65567,289.79428,285.81873
2041-03-29,288.81287,287.0656,282.63654
2041-03-30,283.3391,283.1453,280.24115
2041-03-31,286.7753,286.54092,284.45758
2041-04-01,288.01154,288.01788,285.28192
2041-04-02,288.31604,287.70084,283.88086
2041-04-03,286.62442,285.9522,283.77213
2041-04-04,286.69608,287.41833,285.64096
2041-04-05,286.1274,285.59927,281.86905
2041-04-06,288.84875,287.89456,283.52783
2041-04-07,289.33057,288.4748,284.45117
2041-04-08,287.72836,286.5314,282.83038
2041-04-09,282.08838,280.7453,277.56915
2041-04-10,282.30026,282.54138,280.54535
2041-04-11,285.61203,285.8861,284.32938
2041-04-12,287.57382,287.33588,284.53058
2041-04-13,287.12857,287.81055,286.4444
2041-04-14,286.6147,287.77792,286.53644
2041-04-15,287.06995,287.1344,284.98074
2041-04-16,286.65128,284.65234,282.2887
2041-04-17,285.0233,285.15414,282.8479
2041-04-18,284.84265,284.2573,281.97992
2041-04-19,283.82108,283.6973,281.4168
2041-04-20,286.39645,287.0377,286.07465
2041-04-21,289.55127,290.2715,289.277
2041-04-22,291.97617,292.63986,291.18604
2041-04-23,289.16473,289.41565,287.51187
2041-04-24,290.48132,290.08417,287.80798
2041-04-25,288.91818,287.90802,285.59613
2041-04-26,285.76578,284.8164,282.59445
2041-04-27,285.18857,285.49097,284.1335
2041-04-28,286.4626,287.1916,283.6308
2041-04-29,288.95724,288.80887,287.3751
2041-04-30,289.7343,290.27814,289.07367
2041-05-01,288.7903,288.8333,288.2858
2041-05-02,286.41632,286.44327,285.41525
2041-05-03,287.00394,286.0804,282.42627
2041-05-04,284.719,282.50977,280.1633
2041-05-05,285.0092,284.8103,281.92093
2041-05-06,289.10028,289.65833,287.38968
2041-05-07,289.85907,290.5449,288.0588
2041-05-08,290.8733,291.06897,289.38913
2041-05-09,294.4508,294.57,290.54047
2041-05-10,296.2028,295.9303,292.3422
2041-05-11,295.2697,295.85593,293.74075
2041-05-12,291.05127,291.67862,291.1151
2041-05-13,288.47592,287.77557,285.7858
2041-05-14,287.61136,286.573,284.73328
2041-05-15,288.7793,288.32364,286.04633
2041-05-16,290.31393,290.42914,288.378
2041-05-17,290.3046,289.21155,286.71332
2041-05-18,289.07507,288.5999,285.97858
2041-05-19,286.77875,286.1578,283.80215
2041-05-20,288.48737,288.13953,286.06058
2041-05-21,290.64545,290.57343,289.2928
2041-05-22,290.7832,291.65787,290.738
2041-05-23,292.9171,293.99054,293.10785
2041-05-24,294.0208,294.88947,294.81686
2041-05-25,296.4719,297.12244,295.90518
2041-05-26,296.86896,297.26813,293.73242
2041-05-27,294.22736,295.08264,293.58115
2041-05-28,292.02402,292.85214,292.04428
2041-05-29,294.37753,295.29755,294.1361
2041-05-30,296.78867,297.85376,297.0421
2041-05-31,297.97552,299.02917,298.4568
2041-06-01,301.39417,301.80673,299.53082
2041-06-02,301.0405,302.40536,300.54865
2041-06-03,300.71243,301.00787,296.7861
2041-06-04,294.82327,296.1861,291.66287
2041-06-05,295.64047,295.3377,291.6442
2041-06-06,297.91504,298.09076,294.14288
2041-06-07,298.91934,299.03415,296.17947
2041-06-08,299.43555,299.89548,298.60028
2041-06-09,301.93588,301.735,299.01715
2041-06-10,303.34048,303.57422,300.92004
2041-06-11,303.64337,304.75812,303.4951
2041-06-12,297.9331,300.46597,300.87842
2041-06-13,294.93945,297.11072,298.34897
2041-06-14,292.5416,294.32806,295.807
2041-06-15,294.18683,295.75797,298.22928
2041-06-16,296.20377,298.29788,299.3456
2041-06-17,294.33878,296.75037,298.17184
2041-06-18,292.9077,293.74597,295.49176
2041-06-19,295.7232,297.57184,294.26703
2041-06-20,302.4012,299.95135,296.82166
2041-06-21,305.87897,304.38104,300.28625
2041-06-22,305.13138,305.323,303.4242
2041-06-23,303.64258,304.2855,302.8543
2041-06-24,300.36826,302.04132,302.15717
2041-06-25,299.5136,301.28033,301.7556
2041-06-26,298.27704,300.383,301.61615
2041-06-27,296.64142,298.48422,297.76834
2041-06-28,295.69354,296.62762,297.19446
2041-06-29,294.03882,294.35095,294.8671
