,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
2000-11-28,1912.0398795229619,10.478565173467533,10.478565173467533,8.785661947661081,3273.6666666666665,1.6621660663227074,0.0,1389.3592324077854,122.554205441341,2.7550841392615473,2.7550841392615473,2.383471236035741,305.0,0.602597265701147,0.0,330.65402021428747,1761.7203495671072,4.087824694961958,4.087824694961958,4.087824694961958,2788.0,1.1197014110709678,0.0,882.5851561980353,12.310084562774819,8.925619819680001,2.2647633320238505,1.1197014110709675,86.99253688602401,5.661908330059636,2.2394028221419355
2000-11-29,1909.5773353979894,10.390567231465585,10.390567231465585,8.750567231465585,3252.0,1.62707135012721,0.0,1362.6399828606209,122.24553352049847,2.7352902197721845,2.7352902197721845,2.3752902197721846,305.0,0.5944162494375903,0.0,329.82605091294874,1764.2627326988468,4.023841757186474,4.023841757186474,4.023841757186474,2788.0,1.0557184732954839,0.0,880.4384055809089,12.202825892540282,8.925619819680001,2.2214875995647976,1.0557184732954843,86.93562035039626,5.553718998912,2.1114369465909677
2000-11-30,1907.2820866591046,10.283856017729462,10.283856017729462,8.643856017729462,3252.0,1.5203601363910872,0.0,1500.3024625519006,122.1209196007263,2.7987257010492526,2.7987257010492526,2.4387257010492527,305.0,0.6578517307146583,0.0,601.0871348920166,1767.299255096316,3.9598588194109903,3.9598588194109903,3.9598588194109903,2788.0,0.9917355355199999,0.0,887.4691026973244,12.095567222305743,8.92561981968,2.178211867105743,0.9917355355200002,86.88183422422804,5.445529667764363,1.9834710710399999
2000-12-01,1902.9458533894765,12.018994977818632,12.018994977818632,10.378994977818632,3252.0,1.5378236705597244,0.0,1378.389639860483,121.36430550436545,3.167405290901694,3.167405290901694,2.807405290901694,305.0,0.5971124640869666,0.0,407.1775579691673,1769.3006181768158,4.675556913544546,4.675556913544546,4.675556913544546,2788.0,0.9917355355199999,0.0,791.7600955097023,12.052291489846688,8.925619819679998,2.13493613464669,0.9917355355200002,86.83100633499907,5.337340336616728,1.9834710710399999
2000-12-02,1900.4194276045812,9.668913146571807,9.668913146571807,8.028913146571806,3252.0,1.50606602955239,0.0,1368.6128966135748,120.76016587565722,2.5763061518901003,2.5763061518901003,2.2163061518901004,305.0,0.5855943726352459,0.0,404.3500950653412,1771.1122871727214,3.709588500944758,3.709588500944758,3.709588500944758,2788.0,0.9917355355199999,0.0,786.4756748326205,12.009015757387633,8.92561981968,2.0916604021876335,0.9917355355200002,86.7829739796777,5.22915100546909,1.9834710710399999
2000-12-03,1900.0293143212741,7.320658995706626,7.320658995706626,5.680658995706627,3252.0,1.4751857998720441,0.0,1358.4505023184431,120.45258994921286,1.9845671688151834,1.9845671688151834,1.6245671688151835,305.0,0.573198869856538,0.0,399.3850569517343,1773.443897781036,2.7440160337844093,2.7440160337844093,2.7440160337844093,2788.0,0.9917355355199999,0.0,776.8529441964134,11.965740024928582,8.92561981968,2.0483846697285824,0.9917355355199999,86.73758340389901,5.120961674321455,1.9834710710399999
2000-12-04,1901.9078952196478,4.974199872657259,4.974199872657259,3.3341998726572593,3252.0,1.4462829514534319,0.0,1366.1445786997451,120.64476144151178,1.390805216117052,1.390805216117052,1.0308052161170522,305.0,0.5588259858160953,0.0,395.85750616718303,1776.0011558512958,2.3801652852479998,2.3801652852479998,2.3801652852479998,2788.0,0.9917355355199999,0.0,771.2403315138247,12.524261991695932,8.92561981968,2.0051089372695277,1.593533234746405,86.69468930978815,5.012772343173817,1.9834710710399999
2000-12-05,1903.647879967517,4.935882050244225,4.935882050244225,3.2958820502442254,3252.0,1.4144247354558364,0.0,1351.6994362257146,120.85384057280112,1.3777727980517336,1.3777727980517336,1.0177727980517335,305.0,0.5474084693546365,0.0,392.98142620027545,1778.345437288536,2.3801652852479998,2.3801652852479998,2.3801652852479998,2788.0,0.9917355355199999,0.0,766.1628709176755,12.483677761909977,8.92561981968,1.9618332048104734,1.5962247374195044,86.65415439085338,4.9045830120261815,1.9834710710399999
2000-12-06,1905.1987187623174,4.899367521058649,4.899367521058649,3.2593675210586497,3252.0,1.383553135452961,0.0,1346.1548061482301,121.01798773189887,1.363957933299879,1.363957933299879,1.003957933299879,305.0,0.535004336898457,0.0,390.44698217490827,1780.6161434302267,2.3801652852479998,2.3801652852479998,2.3801652852479998,2788.0,0.9917355355199999,0.0,760.8910060137803,12.442753249943713,8.92561981968,1.9185574723514183,1.5985759579122962,86.61584889246002,4.796393680878545,1.9834710710399999
2000-12-07,1906.597629230994,4.864188557955423,4.864188557955423,3.224188557955423,3252.0,1.3530384341811315,0.0,1343.4705508904121,121.22550826566781,1.350030836654805,1.350030836654805,0.9900308366548051,305.0,0.5222433057112322,0.0,387.78821453381715,1782.8228745623528,2.3801652852479998,2.3801652852479998,2.3801652852479998,2788.0,0.9917355355199999,0.0,756.3357200001914,12.40142095991441,8.925619819680001,1.875281739892364,1.600519400342045,86.5796501964783,4.688204349730909,1.9834710710399999
