,MED_swe,SDF_swe,SLT_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
2042-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087291
2042-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.334866
2042-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.489798
2042-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532808
2042-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005399821
2042-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-25,0.0010754581,0.0119576305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191473,0.0,0.0,0.0,0.0,0.0
2042-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-10,5.643017,22.357416,3.6828635,0.0038158982,0.07788954,8.451659,0.0,0.0,0.0,0.0,5.174689,0.0,0.29246607,0.0,0.0,3.1080666
2042-12-11,15.131897,42.695274,10.595416,0.0,0.0,13.342562,0.0,0.0,0.0,0.0,11.135012,0.0,0.0,0.0,0.0,7.9187407
2042-12-12,11.902577,39.772026,0.22611697,0.0,0.0,16.781513,0.0,0.0,0.0,0.0,13.557703,0.0,0.0,0.0,0.0,7.7282786
2042-12-13,0.5599195,23.687113,0.0,0.0,0.0,14.242708,0.0,0.0,0.0,0.0,9.877725,0.0,0.0,0.0,0.0,0.6845911
2042-12-14,0.0,17.867643,0.0,0.0,0.0,10.752257,0.0,0.0,0.0,0.0,4.0746994,0.0,0.0,0.0,0.0,0.0
2042-12-15,0.0,13.604909,0.0,0.0,0.0,8.981531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-16,0.0,10.115096,0.0,0.0,0.0,4.8768206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-17,0.0,3.9228368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06789241,0.0,0.0,0.0,0.0,0.008613311
2043-01-18,5.058084,5.9585896,0.0,9.659641,17.560413,14.921842,0.0,9.730181,8.063397,11.169748,14.6556225,22.505928,9.521265,13.20879,13.20879,14.910528
2043-01-19,5.502515,5.4796867,0.0,9.779757,17.685438,15.991751,0.0,10.685466,8.5165415,12.931967,21.721539,27.516062,13.334791,18.814713,18.814713,17.865032
2043-01-20,5.5378904,1.6125841,0.0,9.187567,16.575104,16.148289,0.0,11.021106,7.172159,12.939642,22.081173,27.556763,13.172185,16.462751,16.462751,17.857952
2043-01-21,3.9898057,0.0,0.0,4.377853,13.749834,15.716431,0.0,9.955144,3.7165456,11.911603,22.190098,24.508709,11.045773,10.857653,10.857653,17.846165
2043-01-22,0.0,0.0,0.0,0.0,9.328567,13.000801,0.0,6.9979525,0.0,7.1287766,22.175701,22.088118,9.230408,8.7685,8.7685,17.835367
2043-01-23,0.0,0.0,0.0,0.0,3.361001,11.6904745,0.0,2.8253853,0.0,2.1898496,22.164106,19.11223,5.1969953,4.216944,4.216944,17.828682
2043-01-24,0.0,0.0,0.07291343,0.2178686,4.319703,12.594308,0.0,2.8740785,0.14706911,2.4478335,22.50737,19.221336,5.278458,2.3459473,2.3459473,17.951824
2043-01-25,1.2626413,8.844729,10.870735,3.8605235,8.041051,16.890629,0.0,2.651159,0.37558347,7.1267295,31.465494,28.32668,16.516003,11.267591,11.267591,27.887836
2043-01-26,3.0681758,15.194109,19.940247,10.508509,35.818607,43.249763,0.0,21.371216,20.936243,35.286575,64.96391,59.51037,39.83943,35.044678,35.044678,53.813408
2043-01-27,2.7776659,20.790457,22.370228,14.182312,50.57196,56.090153,0.0,33.665188,26.676264,40.99787,68.932175,66.903404,44.526913,42.66529,42.66529,57.19458
2043-01-28,1.0573906,18.161455,19.396643,10.045311,51.459106,58.143433,0.0,35.166245,27.2995,42.120205,70.283005,65.74513,44.875755,37.690998,37.690998,57.704384
2043-01-29,0.0,15.060174,13.800615,6.1537786,50.11611,58.14056,0.0,35.380737,27.295359,42.10462,70.28822,60.49009,42.92218,27.271805,27.271805,57.68537
2043-01-30,0.63456684,13.986996,9.371105,3.527483,60.045017,67.73857,0.0,41.802315,32.926353,52.66585,82.61846,55.04824,46.10537,20.623444,20.623444,69.33932
2043-01-31,0.0,14.0557165,4.53872,0.0,59.41158,73.949936,0.0,40.39775,37.149857,59.699783,88.30695,52.0619,49.868324,16.470455,16.470455,72.904976
2043-02-01,0.0,11.245174,0.0,0.0,58.163456,77.54708,0.0,38.384567,37.761536,62.000137,88.8981,48.496006,51.143375,12.293158,12.293158,73.30352
2043-02-02,0.0,9.259326,0.0,0.0,57.52392,78.4375,0.0,38.937027,36.6926,61.582657,89.063866,43.43312,49.918716,8.237747,8.237747,73.394936
2043-02-03,0.0,3.7650118,0.0,0.0,57.045006,80.5964,0.0,36.055473,35.597256,60.08243,89.67731,38.989685,51.85192,5.1053257,5.1053257,76.0607
2043-02-04,0.0,0.0,0.0,0.0,54.23205,78.47773,0.0,34.76024,34.397873,58.138824,89.73476,33.84885,51.463844,0.0,0.0,77.231415
2043-02-05,0.0,0.0,0.0,0.0,50.21303,76.93392,0.0,33.12175,32.319744,54.768124,89.72365,27.11825,47.6959,0.0,0.0,77.2194
2043-02-06,0.0,0.0,0.0,0.0,45.99399,76.098335,0.0,30.382627,29.725014,53.004173,89.709,21.173548,45.468613,0.0,0.0,77.20617
2043-02-07,0.0,0.0,0.0,0.0,39.94393,73.2764,0.0,26.226757,24.671291,48.222775,89.68708,13.400274,41.85131,0.0,0.0,77.18057
2043-02-08,0.0,0.0,0.0,0.0,34.555157,71.791695,0.0,21.40509,17.824371,44.062344,89.66947,5.6282253,39.16939,0.0,0.0,77.16458
2043-02-09,0.0,0.0,0.0,0.0,28.693506,68.073715,0.0,17.760727,12.894688,37.324467,87.67143,0.0,32.740406,0.0,0.0,77.13733
2043-02-10,0.0,0.0,0.0,0.0,15.383905,60.761623,0.0,7.4248533,2.249662,25.312376,81.461105,0.0,23.43358,0.0,0.0,71.991425
2043-02-11,0.0,0.0,0.0,0.0,6.077876,56.150124,0.0,0.0,0.0,16.1231,76.79656,0.0,15.048241,0.0,0.0,68.59853
2043-02-12,0.0,0.0,0.0,0.0,0.0,49.89222,0.0,0.0,0.0,3.9232588,70.69752,0.0,3.3082407,0.0,0.0,62.83739
2043-02-13,0.0,0.0,0.0,0.0,0.0,40.04239,0.0,0.0,0.0,0.0,61.357,0.0,0.0,0.0,0.0,53.597622
2043-02-14,0.0,0.0,0.0,0.0,0.0,28.868252,0.0,0.0,0.0,0.0,50.296104,0.0,0.0,0.0,0.0,43.557404
2043-02-15,0.0,0.0,0.0,0.0,0.0,16.996752,0.0,0.0,0.0,0.0,41.890446,0.0,0.0,0.0,0.0,33.98337
2043-02-16,0.0,0.0,0.0,0.0,0.0,6.7327547,0.0,0.0,0.0,0.0,30.992039,0.0,0.0,0.0,0.0,21.118872
2043-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.810009,0.0,0.0,0.0,0.0,5.972188
2043-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78881377,0.0,0.0,0.0,0.0,0.0
2043-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52838576,0.0,0.0,0.0,0.0,0.0,0.0044260775,0.0044260775,0.0
2043-02-22,0.0,1.6091152,0.0,0.19394843,4.6725445,1.838032,0.0,0.72367734,5.926827,6.0522957,3.7914088,4.09627,1.9433641,3.9579496,3.9579496,3.8723407
2043-02-23,0.0,0.0,0.0,0.0,5.600722,1.4892323,0.0,0.0,8.957207,8.019789,5.165872,7.7933064,5.5411167,7.512454,7.512454,6.3328233
2043-02-24,0.0,0.0,0.0,0.0,5.6810946,0.0,0.0,0.0,9.04467,7.418206,6.4431224,7.381825,8.082151,12.273894,12.273894,8.849166
2043-02-25,0.0,0.0,0.0,0.0,1.3924376,0.0,0.0,0.0,7.6145115,7.2609844,6.6216273,6.3718204,7.3199778,8.475335,8.475335,9.119274
2043-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4006064,2.815135,3.7199848,0.0,2.299159,4.1548276,4.1548276,7.3715067
2043-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966499
2043-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-10,0.0,0.0,0.0,0.0,0.0,1.2394052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533005
2043-03-11,6.0106354,9.338711,0.0,11.56372,4.318376,10.923996,0.0,0.0,0.0,16.021341,6.1042633,0.0,3.555593,0.0,0.0,3.385252
2043-03-12,3.716454,8.124005,0.0,11.137863,5.5611033,10.167631,0.0,0.0,0.0,15.059229,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-13,0.0,0.0,0.0,1.5514442,0.0,4.150214,0.0,0.0,0.0,5.7437863,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-17,0.0,0.0015076767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-18,0.0,0.0,0.0,0.36457503,0.0,0.0,0.0,0.0,0.0,0.0,0.51853985,0.0,0.0,0.0,0.0,0.19355974
2043-03-19,5.3891244,4.849109,0.0,6.5570574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-20,5.385251,1.4397972,0.0,5.748816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011216561,0.0,0.0,0.0
2043-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013795422,0.0,0.0,0.0
2043-03-23,0.0022643567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014799377,0.0,1.2003738,0.0,0.0,1.079036
2043-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2991133,0.0,7.040215,0.0,0.0,9.231225
2043-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9247985,0.0,0.0,7.848349
2043-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563384
2043-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534091
2043-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016139537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
