,FOL_swe,ORO_swe,SHA_swe,YRS_swe
2040-06-05,0.0,0.0,2.6720953,0.0
2040-06-06,0.0,0.0,2.5214765,0.0
2040-06-07,0.0,0.0,2.37877,0.0
2040-06-08,0.0,0.0,2.2341068,0.0
2040-06-09,0.0,0.0,2.0944967,0.0
2040-06-10,0.0,0.0,1.9523278,0.0
2040-06-11,0.0,0.0,1.8135864,0.0
2040-06-12,0.0,0.0,1.6743474,0.0
2040-06-13,0.0,0.0,1.5149978,0.0
2040-06-14,0.0,0.0,1.3584372,0.0
2040-06-15,0.0,0.0,1.2220429,0.0
2040-06-16,0.0,0.0,1.0884175,0.0
2040-06-17,0.0,0.0,0.9446098,0.0
2040-06-18,0.0,0.0,0.7900925,0.0
2040-06-19,0.0,0.0,0.6258403,0.0
2040-06-20,0.0,0.0,0.47516024,0.0
2040-06-21,0.0,0.0,0.31682995,0.0
2040-06-22,0.0,0.0,0.13054393,0.0
2040-06-23,0.0,0.0,0.0,0.0
2040-06-24,0.0,0.0,0.0,0.0
2040-06-25,0.0,0.0,0.0,0.0
2040-06-26,0.0,0.0,0.0,0.0
2040-06-27,0.0,0.0,0.0,0.0
2040-06-28,0.0,0.0,0.0,0.0
2040-06-29,0.0,0.0,0.0,0.0
2040-06-30,0.0,0.0,0.0,0.0
2040-07-01,0.0,0.0,0.0,0.0
2040-07-02,0.0,0.0,0.0,0.0
2040-07-03,0.0,0.0,0.0,0.0
2040-07-04,0.0,0.0,0.0,0.0
2040-07-05,0.0,0.0,0.0,0.0
2040-07-06,0.0,0.0,0.0,0.0
2040-07-07,0.0,0.0,0.0,0.0
2040-07-08,0.0,0.0,0.0,0.0
2040-07-09,0.0,0.0,0.0,0.0
2040-07-10,0.0,0.0,0.0,0.0
2040-07-11,0.0,0.0,0.0,0.0
2040-07-12,0.0,0.0,0.0,0.0
2040-07-13,0.0,0.0,0.0,0.0
2040-07-14,0.0,0.0,0.0,0.0
2040-07-15,0.0,0.0,0.0,0.0
2040-07-16,0.0,0.0,0.0,0.0
2040-07-17,0.0,0.0,0.0,0.0
2040-07-18,0.0,0.0,0.0,0.0
2040-07-19,0.0,0.0,0.0,0.0
2040-07-20,0.0,0.0,0.0,0.0
2040-07-21,0.0,0.0,0.0,0.0
2040-07-22,0.0,0.0,0.0,0.0
2040-07-23,0.0,0.0,0.0,0.0
2040-07-24,0.0,0.0,0.0,0.0
2040-07-25,0.0,0.0,0.0,0.0
2040-07-26,0.0,0.0,0.0,0.0
2040-07-27,0.0,0.0,0.0,0.0
2040-07-28,0.0,0.0,0.0,0.0
2040-07-29,0.0,0.0,0.0,0.0
2040-07-30,0.0,0.0,0.0,0.0
2040-07-31,0.0,0.0,0.0,0.0
2040-08-01,0.0,0.0,0.0,0.0
2040-08-02,0.0,0.0,0.0,0.0
2040-08-03,0.0,0.0,0.0,0.0
2040-08-04,0.0,0.0,0.0,0.0
2040-08-05,0.0,0.0,0.0,0.0
2040-08-06,0.0,0.0,0.0,0.0
2040-08-07,0.0,0.0,0.0,0.0
2040-08-08,0.0,0.0,0.0,0.0
2040-08-09,0.0,0.0,0.0,0.0
2040-08-10,0.0,0.0,0.0,0.0
2040-08-11,0.0,0.0,0.0,0.0
2040-08-12,0.0,0.0,0.0,0.0
2040-08-13,0.0,0.0,0.0,0.0
2040-08-14,0.0,0.0,0.0,0.0
2040-08-15,0.0,0.0,0.0,0.0
2040-08-16,0.0,0.0,0.0,0.0
2040-08-17,0.0,0.0,0.0,0.0
2040-08-18,0.0,0.0,0.0,0.0
2040-08-19,0.0,0.0,0.0,0.0
2040-08-20,0.0,0.0,0.0,0.0
2040-08-21,0.0,0.0,0.0,0.0
2040-08-22,0.0,0.0,0.0,0.0
2040-08-23,0.0,0.0,0.0,0.0
2040-08-24,0.0,0.0,0.0,0.0
2040-08-25,0.0,0.0,0.0,0.0
2040-08-26,0.0,0.0,0.0,0.0
2040-08-27,0.0,0.0,0.0,0.0
2040-08-28,0.0,0.0,0.0,0.0
2040-08-29,0.0,0.0,0.0,0.0
2040-08-30,0.0,0.0,0.0,0.0
2040-08-31,0.0,0.0,0.0,0.0
2040-09-01,0.0,0.0,0.0,0.0
2040-09-02,0.0,0.0,0.0,0.0
2040-09-03,0.0,0.0,0.0,0.0
2040-09-04,0.0,0.0,0.0,0.0
2040-09-05,0.0,0.0,0.0,0.0
2040-09-06,0.0,0.0,0.0,0.0
2040-09-07,0.0,0.0,0.0,0.0
2040-09-08,0.0,0.0,0.0,0.0
2040-09-09,0.0,0.0,0.0,0.0
2040-09-10,0.0,0.0,0.0,0.0
2040-09-11,0.0,0.0,0.0,0.0
2040-09-12,0.0,0.0,0.0,0.0
2040-09-13,0.0,0.0,0.0,0.0
2040-09-14,0.0,0.0,0.0,0.0
2040-09-15,0.0,0.0,0.0,0.0
2040-09-16,0.0,0.0,0.0,0.0
2040-09-17,0.0,0.0,0.0,0.0
2040-09-18,0.0,0.0,0.0,0.0
2040-09-19,0.0,0.0,0.0,0.0
2040-09-20,0.0,0.0,0.0,0.0
2040-09-21,0.0,0.0,0.0,0.0
2040-09-22,0.0,0.0,0.0,0.0
2040-09-23,0.0,0.0,0.0,0.0
2040-09-24,0.0,0.0,0.0,0.0
2040-09-25,0.0,0.0,0.0,0.0
2040-09-26,0.0,0.0,0.0,0.0
2040-09-27,0.0,0.0,0.0,0.0
2040-09-28,0.0,0.0,0.0,0.0
2040-09-29,0.0,0.0,0.0,0.0
2040-09-30,0.0,2.4432447e-05,0.054629166,2.0985928e-05
2040-10-01,0.0,0.0,0.020575257,0.0
2040-10-02,0.0,0.0,0.0,0.0
2040-10-03,0.0,0.0,0.0,0.0
2040-10-04,0.0,0.0,0.0,0.0
2040-10-05,0.0,0.0,0.0,0.0
2040-10-06,0.0,0.0,0.0,0.0
2040-10-07,0.0022139156,2.0492529e-05,0.0001236969,0.0001877955
2040-10-08,0.0,0.0,0.0,0.0
2040-10-09,0.0,0.0,0.0,0.0
2040-10-10,0.0,0.0,0.0,0.0
2040-10-11,0.0,0.0,0.0,0.0
2040-10-12,0.0,0.0,0.0,0.0
2040-10-13,0.0,0.0,0.0,0.0
2040-10-14,0.0,0.0,0.0,0.0
2040-10-15,0.0,0.0,0.0,0.0
2040-10-16,0.0,0.0,8.846065e-06,0.0
2040-10-17,0.0,0.0,0.0,0.0
2040-10-18,0.0002561542,0.00022983407,0.0,2.347796e-05
2040-10-19,0.0,0.0,0.0,0.0
2040-10-20,0.0,0.0,0.0,0.0
2040-10-21,0.0,0.0,0.0,0.0
2040-10-22,0.0,0.0,0.0,0.0
2040-10-23,0.0,0.0,0.0,0.0
2040-10-24,0.0,0.0,0.0,0.0
2040-10-25,0.0,0.0,0.0,0.0
2040-10-26,0.0,0.0,0.0,0.0
2040-10-27,0.0,0.0,2.167396e-05,9.3761846e-05
2040-10-28,0.034210026,0.0,0.03153118,0.0
2040-10-29,0.0,0.0,0.00853245,0.0
2040-10-30,0.0,0.0,0.0,0.0
2040-10-31,0.0,0.0,0.0,0.0
2040-11-01,0.0,0.0,0.0,0.0
2040-11-02,0.0,0.0,0.0,0.0
2040-11-03,0.0,0.0,0.0,0.0
2040-11-04,0.0,0.0,0.0,0.0
2040-11-05,0.0,0.0,0.0,0.0
2040-11-06,0.0,0.0,0.0,0.0
2040-11-07,0.0,0.0,0.0,0.0
2040-11-08,0.0,0.0,0.0,0.0
2040-11-09,0.0,0.0,0.0,0.0
2040-11-10,0.0,0.0,0.0,0.0
2040-11-11,0.0,0.0,0.0,0.0
2040-11-12,0.0,0.0,0.0,0.0
2040-11-13,0.0,0.0,0.0,0.0
2040-11-14,0.0,0.0,0.0,0.0
2040-11-15,0.0,0.0,0.0,0.0
2040-11-16,0.0,0.0,0.0,0.0
2040-11-17,0.0,0.0,0.0,0.0
2040-11-18,0.0,0.0,0.0,0.0
2040-11-19,0.0,0.0,0.0,0.0
2040-11-20,0.0,0.0,0.0,0.0
2040-11-21,0.0,0.0,0.0,0.0
2040-11-22,0.0,0.0,0.00011285991,0.0
2040-11-23,0.0,0.0,0.012264913,0.0
2040-11-24,0.0,0.0,0.0,0.0
2040-11-25,0.0,0.0,0.0,0.0
2040-11-26,0.0,0.09133075,0.25860354,0.0
2040-11-27,0.0,0.2484229,0.93342626,0.0
2040-11-28,0.63477194,5.4019237,4.00194,3.7909005
2040-11-29,12.228982,23.86829,16.600756,15.484379
2040-11-30,20.31324,20.209646,18.347452,15.476881
2040-12-01,25.42099,26.451551,22.878914,20.966146
2040-12-02,32.572247,38.15378,33.57987,31.365002
2040-12-03,36.580185,33.980263,31.561783,30.566545
2040-12-04,30.236128,24.288076,23.102495,23.233253
2040-12-05,45.239277,26.858234,28.801044,35.267757
2040-12-06,46.611584,33.865696,32.849808,39.557827
2040-12-07,46.25552,35.43102,35.18834,39.86497
2040-12-08,45.6235,35.634796,35.631767,39.4933
2040-12-09,44.297165,34.041103,34.681324,37.339737
2040-12-10,43.424637,32.128944,33.832294,35.430386
2040-12-11,42.928024,31.224173,32.956005,34.548336
2040-12-12,41.825832,29.127878,31.05589,32.731434
2040-12-13,40.531685,27.52624,28.735262,30.868204
2040-12-14,39.607613,26.129229,27.816408,29.52337
2040-12-15,48.805862,36.2977,33.459812,39.064426
2040-12-16,52.247498,39.75644,35.34347,42.06254
2040-12-17,52.400677,40.722107,36.228226,42.462646
2040-12-18,62.17872,53.919838,43.80115,54.511368
2040-12-19,63.296097,56.04843,44.608505,56.720753
2040-12-20,61.937454,55.894867,43.66764,55.33051
2040-12-21,60.013298,53.922955,41.650032,53.25914
2040-12-22,58.758484,51.118263,40.388206,51.317238
2040-12-23,57.772495,50.248913,40.02064,50.38495
2040-12-24,56.642673,49.295815,39.274963,49.223537
2040-12-25,55.269657,47.79211,38.13873,47.600002
2040-12-26,53.32662,45.60255,36.7671,45.035107
2040-12-27,50.94061,41.399853,34.8665,41.876026
2040-12-28,49.13332,38.261322,32.78365,39.67915
2040-12-29,47.055088,34.929142,30.922613,37.081303
2040-12-30,45.11899,31.425165,28.94802,34.496788
2040-12-31,43.812336,29.409307,27.688335,32.64796
2041-01-01,40.589764,26.234434,25.165434,29.21202
2041-01-02,37.23967,22.822222,22.565153,25.899805
2041-01-03,34.67524,20.52948,20.460205,23.334776
2041-01-04,34.230877,18.717388,18.809782,23.397985
2041-01-05,34.66899,19.017443,18.705732,24.362827
2041-01-06,34.61219,18.95556,18.544796,24.439558
2041-01-07,34.3681,18.746593,18.356722,24.088015
2041-01-08,34.087612,18.416061,17.964262,23.68596
2041-01-09,33.737812,18.030827,17.605907,23.378603
2041-01-10,33.289963,17.611616,17.446198,22.922235
2041-01-11,32.732006,16.971008,18.004383,22.64099
2041-01-12,32.500687,16.597076,18.987425,22.500261
2041-01-13,31.54358,15.888498,18.674955,21.954659
2041-01-14,29.964054,14.381052,17.208248,20.701488
2041-01-15,28.446379,13.000336,15.990001,19.293556
2041-01-16,26.723665,11.554478,14.655252,17.904526
2041-01-17,27.767471,11.775646,14.570543,18.384802
2041-01-18,29.978596,12.782219,15.1401205,20.084196
2041-01-19,30.043016,12.793515,15.151459,20.128487
2041-01-20,31.550907,14.253334,16.94149,21.142038
2041-01-21,35.443516,16.866344,18.753035,25.890623
2041-01-22,45.15089,20.864458,21.636932,32.97085
2041-01-23,45.991726,21.333609,22.609314,33.71895
2041-01-24,44.86097,20.757343,22.22552,32.77252
2041-01-25,43.58396,19.66505,21.182621,31.201128
2041-01-26,42.86607,18.60874,20.618256,30.172604
2041-01-27,42.558292,18.271255,20.380308,29.79853
2041-01-28,42.42311,18.050251,20.170723,29.626696
2041-01-29,42.299065,17.742403,19.78339,29.405554
2041-01-30,42.088486,17.362585,19.230577,29.078331
2041-01-31,41.873928,17.004171,18.821201,28.717434
2041-02-01,41.642246,16.656248,18.516611,28.309027
2041-02-02,41.173393,16.162897,18.629717,27.869173
2041-02-03,41.2549,17.71469,21.923553,28.524538
2041-02-04,41.020794,17.985554,22.136581,28.506516
2041-02-05,40.400322,17.573725,21.564507,27.844633
2041-02-06,39.322456,16.655655,20.990162,26.346844
2041-02-07,37.112576,15.4272585,19.628517,24.263544
2041-02-08,35.00756,14.591201,18.836477,22.28797
2041-02-09,33.185608,13.566744,17.714468,20.825636
2041-02-10,31.7035,12.547887,16.555012,19.46863
2041-02-11,29.996376,11.669871,15.54289,18.137592
2041-02-12,28.955736,11.1491995,14.877377,17.319557
2041-02-13,28.355165,10.801692,14.586046,16.562332
2041-02-14,28.204432,10.658746,14.411787,16.347355
2041-02-15,28.103176,10.576252,14.240143,16.151024
2041-02-16,27.889362,10.440539,14.059305,15.84462
2041-02-17,27.63456,10.303174,13.890864,15.547993
2041-02-18,27.31339,10.230001,13.742379,15.4363365
2041-02-19,26.704733,10.173495,13.535063,15.357523
2041-02-20,25.692026,9.93851,13.414168,15.086693
2041-02-21,24.780424,9.77047,13.250948,14.890265
2041-02-22,24.903555,9.9109745,13.674768,14.987884
2041-02-23,24.636799,9.847468,13.515389,14.964419
2041-02-24,24.217703,9.965992,14.413025,14.858739
2041-02-25,32.073875,20.245108,21.189882,27.211002
2041-02-26,42.98658,28.03621,24.699924,38.621758
2041-02-27,45.54242,29.919184,24.961508,42.60305
2041-02-28,71.964806,52.66029,38.492146,70.54699
2041-03-01,85.84677,60.700233,45.21669,81.17963
2041-03-02,89.71945,63.10047,47.138557,84.35837
2041-03-03,91.51208,64.74628,48.45035,86.44077
2041-03-04,91.98622,64.7342,48.2329,86.27764
2041-03-05,107.020004,76.89956,59.488365,105.44527
2041-03-06,108.89324,80.634544,64.454384,108.60015
2041-03-07,126.313416,99.184715,76.84161,128.12108
2041-03-08,143.8192,107.89981,82.63223,142.12222
2041-03-09,168.4443,136.28621,100.636185,173.65298
2041-03-10,175.66734,142.62639,108.17236,180.73141
2041-03-11,209.26817,167.47774,123.3648,207.70473
2041-03-12,221.5514,178.55412,129.94122,217.5209
2041-03-13,222.28384,181.9518,134.15923,220.32622
2041-03-14,221.20348,181.58208,134.37157,218.90729
2041-03-15,219.9349,181.69577,137.87381,217.36449
2041-03-16,213.38936,173.83046,131.23236,209.21552
2041-03-17,205.4994,164.18185,123.29482,200.18683
2041-03-18,196.83145,155.95587,116.14573,191.27611
2041-03-19,189.9984,148.13153,109.43413,183.83383
2041-03-20,182.6863,135.40538,100.986465,175.18176
2041-03-21,169.55891,118.15296,87.25377,161.82794
2041-03-22,163.79482,110.14254,81.32523,157.2369
2041-03-23,170.26672,110.65832,81.58159,162.15546
2041-03-24,167.32578,105.953835,78.141525,158.9205
2041-03-25,161.35045,98.61097,73.40594,153.07506
2041-03-26,159.47697,95.25325,70.38841,151.0941
