,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
1994-10-01,3089.0409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5190000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
1994-10-02,3082.511605019109,10.283404504496655,10.283404504496655,6.262759343206333,4530.333333333333,2.6925114153343332,0.0,0.0,721.1720809070581,2.912256125879879,2.912256125879879,2.0296754807185886,967.0,1.1371134987505889,0.0,0.0,2730.1115259820563,6.748354273646948,6.748354273646948,6.748354273646948,3325.0666666666666,5.2607509703669475,0.0,0.0,15.040789097571869,5.950413213119999,3.8296249140849214,5.2607509703669475,82.0,9.574062285212307,10.521501940733895
1994-10-03,3076.0087569101274,10.256959841201915,10.256959841201915,6.262766292814819,4508.666666666667,2.6925183649428193,0.0,0.0,718.4027728261863,2.9064427246584907,2.9064427246584907,2.0296685311101035,959.0,1.1371065491421037,0.0,0.0,2724.7520583684222,6.699136629204268,6.699136629204268,6.699136629204268,3312.6,5.211533325924267,0.0,0.0,14.99157145312919,5.950413213120002,3.8296249140849214,5.211533325924267,82.47952069531938,9.574062285212307,10.423066651848535
1994-10-04,3069.6284539832914,10.230517437496799,10.230517437496799,6.2627755020129285,4487.0,2.6925275741409282,0.0,0.0,715.6390925456769,2.9006270638474785,2.9006270638474785,2.0296593219119945,951.0,1.1370973399439948,0.0,0.0,2719.4525820102954,6.649918984761588,6.649918984761588,6.649918984761588,3300.133333333333,5.162315681481588,0.0,0.0,14.942353808686512,5.95041321312,3.8296249140849232,5.162315681481588,82.93266775239618,9.574062285212307,10.324631362963176
1994-10-05,3063.3930552651773,10.204093536609788,10.204093536609788,6.262803214029143,4465.333333333333,2.6925552861571433,0.0,0.0,712.8965765057212,2.89479290021836,2.89479290021836,2.0296316098957794,943.0,1.1370696279277792,0.0,0.0,2714.2568291997936,6.600701340318907,6.600701340318907,6.600701340318907,3204.3333333333335,5.113098037038907,0.0,0.0,14.893136164243828,5.95041321312,3.8296249140849214,5.113098037038907,83.36089172133377,9.574062285212307,10.226196074077814
1994-10-06,3060.4552596378426,10.177685767696692,10.177685767696692,6.262847058019274,4443.666666666667,2.692599130147274,0.0,0.0,713.2628663589272,2.8889426046153264,2.8889426046153264,2.029587765905649,908.0,1.137025783937649,0.0,0.0,2714.839350976469,6.551483695876228,6.551483695876228,6.551483695876228,3012.7,5.063880392596228,0.0,0.0,14.84391851980115,5.950413213119998,3.8296249140849232,5.063880392596228,83.7655633719798,9.574062285212307,10.127760785192455
1994-10-07,3055.074201641076,10.150589325750712,10.150589325750712,6.262202228976518,4422.0,2.6919543011045186,0.0,0.0,711.5221763873444,2.8837809820451783,2.8837809820451783,2.030232594948404,894.6,1.1376706129804042,0.0,0.0,2711.701800934584,6.502266051433549,6.502266051433549,6.502266051433549,2987.7333333333336,5.014662748153548,0.0,0.0,14.794700875358469,5.95041321312,3.8296249140849214,5.014662748153548,84.1479780818403,9.574062285212307,10.029325496307097
1994-10-08,3049.7353386463474,10.123923465470384,10.123923465470384,6.261987981599416,4400.333333333333,2.6917400537274156,0.0,0.0,709.3717243397361,2.878188777809378,2.878188777809378,2.030446842325507,881.2,1.1378848603575071,0.0,0.0,2707.5857901502186,6.4530484069908685,6.4530484069908685,6.4530484069908685,2962.7666666666664,4.965445103710868,0.0,0.0,14.745483230915791,5.950413213119999,3.8296249140849232,4.965445103710868,84.50935998265845,9.574062285212307,9.930890207421736
1994-10-09,3044.2543500694014,10.097429052136878,10.097429052136878,6.2619451811691365,4378.666666666667,2.6916972532971366,0.0,0.0,707.4018274185701,2.8724251266267533,2.8724251266267533,2.0304896427557857,867.8,1.1379276607877857,0.0,0.0,2703.3172274837857,6.403830762548188,6.403830762548188,6.403830762548188,2937.8,4.916227459268188,0.0,0.0,14.69626558647311,5.950413213120002,3.8296249140849214,4.916227459268188,84.85086587893161,9.574062285212307,9.832454918536376
1994-10-10,3038.4398649293134,10.070837688870688,10.070837688870688,6.261805430806172,4357.0,2.691557502934172,0.0,0.0,705.0987826634323,2.866758425376815,2.866758425376815,2.0306293931187502,854.4,1.1380674111507505,0.0,0.0,2698.8926784147457,6.354613118105509,6.354613118105509,6.354613118105509,2912.8333333333335,4.867009814825509,0.0,0.0,14.64704794203043,5.95041321312,3.8296249140849214,4.867009814825509,85.17358895090976,9.574062285212307,9.734019629651018
