,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
1994-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-05,0.0,13.414221,2.0532029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688286,0.0,0.0,0.0
1994-11-06,0.0,58.80806,1.600177,0.0,0.0,0.0,0.0,0.0,0.0056503005,0.0,0.0,0.0,20.106071,0.0,0.0,0.0
1994-11-07,0.0,59.705414,0.0,0.0,0.0,0.0,0.0,0.0,0.9547822,0.0,0.0,0.0,23.19616,0.8253179,0.0,0.0
1994-11-08,0.0,60.04104,0.0,0.0,0.0,0.0,0.0,0.0,3.8518414,0.0,0.0,0.0,23.361073,0.0,0.0,0.0
1994-11-09,0.0,60.399246,0.0,0.0,0.0,0.0,0.0,0.0,4.634958,0.0,0.0,0.0,23.294304,0.0,0.0,0.0
1994-11-10,0.0,60.291954,0.0,0.0,0.0,0.0,0.0,0.0,4.921092,0.0,0.0,0.0,22.968525,0.77360624,0.0031041745,0.0
1994-11-11,5.8215632,70.55327,7.507358,0.0,3.6994526,0.0,4.681991,7.545995,5.0246334,7.345038,7.345038,0.0,30.082853,6.237716,2.3782706,5.5403013
1994-11-12,7.4479666,71.58674,7.7811904,0.0,2.1082695,0.0,5.4560785,9.030833,1.9559362,6.9933043,6.9933043,0.0,31.286959,6.5465474,0.0,7.627256
1994-11-13,5.905815,71.88719,7.864694,0.0,0.0,0.0,5.783813,8.213146,0.0,1.5899068,1.5899068,0.0,31.093601,5.5823293,0.0,7.499595
1994-11-14,11.821299,75.78686,12.769403,0.0,2.0929916,0.0,10.547567,11.156076,4.2852664,0.0,0.0,0.0,35.50221,14.823692,0.0,10.068454
1994-11-15,10.872088,84.276215,28.889513,0.0,13.576063,0.0,24.562935,23.946798,3.1688223,18.963472,18.963472,0.0,56.17102,22.1526,0.0,10.993075
1994-11-16,8.845491,87.10698,31.007034,0.0,14.428704,0.0,26.964016,25.981115,0.36955664,26.737326,26.737326,0.0,60.924053,23.187576,0.0,16.782143
1994-11-17,10.31318,87.46784,31.217512,0.0,12.546871,0.0,27.683298,29.459232,0.0,27.700214,27.700214,0.0,61.457043,22.970203,0.0,16.844078
1994-11-18,8.670898,87.48647,31.255314,0.0,8.572546,0.0,27.412424,24.758568,0.0,22.394268,22.394268,0.0,61.069317,21.65642,0.0,12.672985
1994-11-19,3.0280838,87.37009,31.237286,0.0,0.7210838,0.0,26.036848,18.473608,0.0,15.610317,15.610317,0.0,58.287373,19.545555,0.0,10.568501
1994-11-20,0.0,87.31479,31.219635,0.0,0.0,0.0,24.25444,14.406019,0.0,10.6785145,10.6785145,0.0,57.901035,16.680138,0.0,8.21793
1994-11-21,0.0,87.17297,31.188139,0.0,0.0,0.0,22.138498,9.558483,0.0,0.2706748,0.2706748,0.0,56.264683,13.76805,0.0,1.4580665
1994-11-22,1.7867423,87.48817,33.465874,0.0,2.330404,0.0,27.530169,7.369207,0.5506312,0.0,0.0,0.0,55.47201,23.203827,0.94132864,10.3858
1994-11-23,13.348427,101.9265,39.821747,0.0,11.294048,0.0,41.685165,4.336963,9.940407,0.0,0.0,2.5382776,67.745026,28.771202,8.688278,41.351532
1994-11-24,16.268501,104.90752,40.619686,0.0,13.711085,0.0,44.59165,0.0,13.376057,0.0,0.0,3.8598037,69.79937,29.298016,10.910733,46.669327
1994-11-25,16.35703,104.98491,40.673523,0.0,13.088435,0.0,45.2804,0.0,14.216678,0.0,0.0,1.3121413,69.82138,29.54565,12.032219,47.33542
1994-11-26,18.174427,105.98583,41.39644,0.0,14.801167,0.0,46.621655,0.0,17.664585,0.0,0.0,0.33484408,70.07878,34.666553,23.273907,60.617783
1994-11-27,27.08476,107.33736,43.553997,0.0,18.406979,0.0,54.061245,0.4068097,20.978325,0.20451859,0.20451859,0.0,72.072876,43.568745,36.045387,75.34056
1994-11-28,22.812042,107.93063,44.88613,0.0,19.977472,0.0,55.699512,0.0,21.365295,0.0,0.0,0.0,73.787186,45.929626,33.55812,76.70981
1994-11-29,14.41535,107.86632,44.691875,0.0,12.703679,0.0,56.338444,0.0,18.890732,0.0,0.0,0.0,66.1657,43.107155,27.910328,73.15148
1994-11-30,10.209793,106.9505,42.304802,0.0,8.834647,0.0,53.43367,0.0,7.737781,0.0,0.0,0.0,60.76508,32.462353,21.640133,68.41363
1994-12-01,7.5885324,105.37648,40.35113,0.0,4.3369474,0.0,51.107094,0.0,2.7729247,0.0,0.0,0.0,58.143623,29.747526,16.714521,60.968277
1994-12-02,0.0,108.127846,46.84057,0.0,0.0,0.0,49.23874,0.0,0.58359134,0.0,0.0,0.0,57.13446,28.21849,12.201146,53.97092
1994-12-03,0.0,106.75566,43.35087,0.0,0.0,0.0,46.866882,0.0,0.0,0.0,0.0,0.0,53.527298,27.763676,9.927732,48.481567
1994-12-04,0.0,104.008934,41.375042,0.0,0.0,0.0,43.782284,0.0,0.0,0.0,0.0,0.0,48.53256,23.202822,2.695495,42.121807
1994-12-05,0.0,102.885605,39.50275,0.0,0.0,0.0,41.015617,0.0,0.0,0.0,0.0,0.0,44.236862,16.308987,0.0,36.727776
1994-12-06,8.515529,103.51429,50.4663,0.0,18.175144,1.4494064,51.184807,0.0069710794,5.8610883,0.0037925427,0.0037925427,0.0056191506,43.29321,41.33894,0.0,28.217182
1994-12-07,9.999404,182.22672,99.95376,0.0,79.23683,7.289654,67.14316,27.3097,13.2764435,10.714354,10.714354,0.0,74.855316,48.891407,0.0,22.138235
1994-12-08,0.0,194.81374,99.57613,0.0,68.4711,0.0,59.41284,15.181246,24.863644,0.0,0.0,0.0,83.06646,57.852238,0.0,14.612866
1994-12-09,8.924556,200.71758,102.822235,0.0,74.64538,6.029628,72.876656,22.968506,25.36612,6.23627,6.23627,5.2674384,94.43666,59.508427,0.0,26.199762
1994-12-10,18.134535,199.67697,102.394035,0.0,73.84815,14.831527,77.571625,26.919594,25.43497,7.6616797,7.6616797,7.4611254,93.52199,61.556374,0.0,27.296398
1994-12-11,37.56199,222.0494,143.87288,0.0,113.58843,23.182592,104.0076,38.101486,35.264927,17.931448,17.931448,15.77713,109.6378,97.53882,6.382553,55.156647
1994-12-12,34.528297,246.77313,170.00851,0.0,138.03769,19.677309,112.279655,47.443073,37.668102,34.144444,34.144444,18.000114,134.6842,103.32774,22.5653,55.35622
1994-12-13,52.999573,248.68927,171.6037,0.0,150.98654,30.584969,124.245575,79.143906,38.07673,54.73819,54.73819,25.843952,138.56421,104.5735,25.068792,77.97413
1994-12-14,51.547966,249.26062,171.92017,0.0,151.52731,29.753992,129.29944,78.372826,37.823906,55.1771,55.1771,24.357244,138.91312,101.547066,19.051432,78.22621
1994-12-15,47.566708,250.17993,173.42697,0.0,153.25021,25.716984,129.63106,70.15672,37.692577,45.65724,45.65724,20.648306,138.55103,99.73153,14.93582,79.1832
1994-12-16,45.47298,250.36499,173.72296,0.0,152.2562,25.589539,129.3824,63.745144,37.79062,40.588673,40.588673,19.55683,137.40784,98.10614,10.299401,76.180664
1994-12-17,44.7641,250.4752,173.73624,0.0,151.42116,25.358738,128.4989,61.531105,37.76329,38.020996,38.020996,18.813498,136.35141,97.16772,8.913486,74.941765
1994-12-18,44.41137,250.40819,173.6853,0.0,150.49228,25.193325,127.56751,59.909737,37.67149,35.515503,35.515503,18.521996,135.15256,96.81778,7.045508,73.33956
1994-12-19,44.25749,250.22864,173.54387,0.0,150.01608,25.028152,127.3011,59.571217,37.553097,34.963108,34.963108,18.372223,134.49445,96.62932,5.0178747,72.545975
1994-12-20,44.65626,249.9687,174.08788,0.0,150.26328,25.082993,127.5045,59.052387,37.904095,34.19944,34.19944,18.074997,133.95364,98.68622,3.7144742,73.07121
1994-12-21,75.93341,257.24573,190.35373,0.0,177.42938,36.401646,153.9267,83.00815,46.995705,55.374916,55.374916,23.538733,140.8345,141.30699,26.262884,92.62582
1994-12-22,79.489395,284.1872,228.83089,0.0,212.62035,36.80211,184.92616,91.234535,52.33522,69.59528,69.59528,20.386856,167.98978,158.83176,23.108496,103.724846
1994-12-23,97.58169,323.23868,265.39954,0.0,256.64044,44.92547,215.08836,104.55642,59.623413,94.940155,94.940155,18.488264,219.87642,169.75276,26.950602,148.6635
1994-12-24,100.61464,336.14108,273.50476,0.0,261.7591,48.061886,217.90436,131.50055,61.4758,121.43416,121.43416,23.80574,238.79153,172.33917,33.238274,166.49602
1994-12-25,101.94467,336.36008,273.77374,0.0,261.09836,49.024216,217.34009,138.36658,61.47889,124.69903,124.69903,26.735775,239.51756,172.63979,37.54673,167.03893
1994-12-26,100.9616,336.3586,273.69916,0.0,260.06927,49.103714,216.39404,137.62308,61.677742,123.14916,123.14916,27.516176,239.3312,175.5575,43.05921,166.13731
1994-12-27,101.02036,336.711,274.0412,0.0,259.2956,47.284286,218.16699,135.05762,62.995453,119.411896,119.411896,26.826225,238.72258,188.45006,70.62954,179.45753
1994-12-28,102.28382,336.86197,274.24954,0.0,258.59796,46.91794,225.21884,132.94307,68.90753,116.19243,116.19243,26.415012,236.61316,225.60878,85.19253,203.32094
1994-12-29,97.422066,336.95023,274.41443,0.0,256.87442,42.380367,225.77429,122.999855,63.630013,108.14629,108.14629,19.569668,230.29735,226.17612,78.321846,195.54636
1994-12-30,92.60799,336.951,274.52948,0.0,251.48424,37.048836,223.42386,113.460915,56.227154,99.36922,99.36922,15.489392,225.14087,218.91493,93.34528,189.50504
1994-12-31,89.12419,336.55264,274.50934,0.0,248.27133,34.097023,221.89102,105.65786,56.28242,92.43702,92.43702,12.5491085,221.33333,219.29327,110.52408,187.15651
1995-01-01,84.99489,335.77338,274.4545,0.0,245.80939,30.542995,220.20009,99.39663,53.70804,87.46903,87.46903,10.39309,219.2541,215.30843,106.82289,181.89069
1995-01-02,78.312874,335.57404,274.39215,0.0,241.97949,25.49891,215.8214,90.806854,46.071587,78.952545,78.952545,3.9967167,215.40785,207.02725,99.3152,172.77211
1995-01-03,71.47893,334.02774,274.34308,0.0,236.50705,17.839241,212.15097,82.331566,39.22023,70.69455,70.69455,0.0,210.9154,200.02144,94.06288,165.81058
1995-01-04,66.88583,333.28305,274.28528,0.0,233.10405,13.499505,210.18672,75.20015,33.755013,62.220497,62.220497,0.0,208.55424,194.00723,87.91736,160.54707
1995-01-05,63.416054,332.9647,274.20044,0.0,230.57582,7.8441906,209.00447,69.15468,27.810244,56.660675,56.660675,0.0,206.44533,187.56764,82.91152,157.17531
1995-01-06,60.946976,332.7359,274.0173,0.0,229.57907,4.1135006,207.94461,66.80621,26.23928,54.475266,54.475266,0.0,205.40881,190.16959,79.80497,154.94313
1995-01-07,59.28611,332.6089,273.97037,0.0,229.02899,0.0,207.24368,63.486984,26.281048,50.861835,50.861835,0.0,204.8978,191.38611,76.11123,152.64552
1995-01-08,56.878216,332.46802,273.81494,0.0,228.78122,0.0,206.46423,60.344864,26.654762,48.288647,48.288647,0.0,204.55145,189.39996,70.76874,151.19958
1995-01-09,54.548916,332.32468,273.75806,0.0,228.64651,0.0,206.51688,57.187874,28.154531,45.38668,45.38668,0.0,204.38654,191.43355,65.919525,150.65312
1995-01-10,54.281433,332.33813,273.71716,0.0,228.56424,0.0,206.00243,55.508728,28.49244,42.24664,42.24664,0.0,204.31277,190.9574,64.370926,149.84027
1995-01-11,53.050266,332.26477,273.6514,0.0,228.39633,0.0,205.63808,52.843353,26.692749,33.970108,33.970108,0.0,204.06346,188.36755,59.069077,147.81555
1995-01-12,50.249737,332.1247,273.4621,0.0,228.00964,0.0,205.24005,47.70187,21.029915,27.662365,27.662365,0.0,203.57874,183.16629,51.693535,141.34665
1995-01-13,45.631004,332.01056,273.3611,0.0,227.80054,0.0,205.06677,40.22593,16.040218,18.629498,18.629498,0.0,203.20035,179.16704,43.829964,133.28485
1995-01-14,39.724834,331.96432,273.33133,0.0,227.63171,0.0,205.00192,31.705294,12.458629,7.856334,7.856334,0.0,202.96512,177.59624,36.63154,127.93779
1995-01-15,35.08655,331.80603,273.22018,0.0,227.34192,0.0,204.83072,25.508139,8.885217,0.0,0.0,0.0,202.61687,176.65083,31.3527,126.31719
1995-01-16,34.96272,334.1325,276.53513,0.0,230.28677,0.2922393,204.69098,26.789406,8.777577,1.2121934,1.2121934,0.0,203.74594,177.1738,30.677988,125.77037
1995-01-17,39.63584,347.07156,291.4738,0.38928786,251.81485,11.551342,206.24442,44.609577,9.3119135,17.652905,17.652905,0.67710024,217.57562,181.35843,30.311914,131.2043
1995-01-18,41.09304,347.94595,293.00696,0.0,255.69476,13.75478,206.94043,48.105274,9.394975,21.044514,21.044514,1.5030704,219.26721,181.7548,30.111652,132.20511
1995-01-19,41.692863,348.0141,293.10464,0.0,256.03522,14.715525,207.1558,48.67728,9.212301,21.311478,21.311478,1.6383547,219.43356,181.62312,29.969109,132.27567
1995-01-20,41.7528,348.01804,292.94547,0.0,255.80748,14.769487,207.72168,48.52455,10.114895,21.21739,21.21739,1.5305628,219.3658,181.67712,30.858883,132.57988
1995-01-21,42.844,348.69858,293.0003,0.0,256.0875,15.025736,208.92944,49.546825,9.43223,19.58555,19.58555,0.0,220.06702,181.94325,28.677805,134.93346
1995-01-22,72.19542,380.37997,344.2339,0.0,319.35303,34.12287,249.51932,89.290054,22.598867,53.788273,53.788273,9.161052,257.36597,196.94078,25.991154,180.29106
1995-01-23,83.117676,396.2172,353.23438,0.0,326.66254,43.48866,253.45644,111.811676,28.080639,68.23563,68.23563,19.464924,275.84906,202.95636,30.01493,187.67572
1995-01-24,83.76172,396.655,353.9136,0.0,326.9461,45.339592,253.6974,112.76291,28.228802,68.54516,68.54516,20.96561,276.48987,203.18219,29.97911,187.42279
1995-01-25,83.87129,398.47443,356.39297,0.0,328.63522,46.047333,253.92004,113.3603,30.963451,69.46617,69.46617,22.624407,277.68793,209.5366,30.0187,188.48758
1995-01-26,83.80505,398.75388,356.49396,0.0,328.5825,46.067345,253.76189,112.343575,31.051573,69.10957,69.10957,22.627434,277.68097,209.63068,29.908636,188.06271
1995-01-27,83.71946,398.66788,356.42114,0.0,328.42886,46.070267,253.84662,111.269684,33.20884,68.56999,68.56999,22.618647,277.36908,214.42117,28.912327,188.39844
1995-01-28,86.171646,404.527,359.13773,0.0,332.22086,47.25047,258.1422,118.375244,46.290283,75.56196,75.56196,23.764225,284.15283,238.43578,30.20937,196.08452
1995-01-29,96.255165,427.4953,371.25748,14.026621,351.40186,59.194138,263.05258,146.55992,59.627266,100.264114,100.264114,27.656961,308.11725,258.2621,35.470333,211.80319
1995-01-30,96.91641,434.65363,372.97876,14.396013,352.58725,59.712044,263.6751,149.96939,61.014275,106.05236,106.05236,28.078997,315.60297,261.81055,36.603226,214.07524
1995-01-31,96.94095,435.35022,373.13983,14.193172,352.73834,59.81092,263.6904,149.92761,61.317078,106.192314,106.192314,28.103619,316.02417,262.16986,36.589283,214.04532
1995-02-01,96.927155,435.4245,373.1259,13.882577,352.7651,59.84366,263.64886,149.69595,61.347343,105.77765,105.77765,28.10536,315.9439,262.17822,36.560444,213.887
1995-02-02,96.857635,435.34396,373.0778,13.472415,352.65112,59.838478,263.539,149.21295,61.364067,105.09193,105.09193,28.092863,315.74994,262.09875,36.505993,213.49222
1995-02-03,96.7074,435.1729,372.93643,11.809214,352.34995,59.81663,263.32703,148.64105,61.356247,104.6021,104.6021,28.066303,315.46677,261.96173,36.403038,212.98059
1995-02-04,96.59813,435.44055,372.80966,10.062636,352.10245,59.795597,263.16757,148.26434,61.348534,104.41847,104.41847,28.04544,315.29132,261.7671,36.303417,212.59207
1995-02-05,104.57127,442.59293,378.75226,16.29721,359.06186,62.123394,270.22073,154.95949,67.561584,110.91542,110.91542,32.371315,320.2331,267.80316,42.4347,226.93883
1995-02-06,164.673,486.46976,434.61295,37.448395,439.64938,101.73541,313.05017,233.96396,83.16644,172.64923,172.64923,61.75574,367.5294,284.71008,58.339684,257.14923
1995-02-07,196.92508,594.8621,503.90057,35.392387,507.74942,123.80519,332.15405,316.68085,86.13097,256.30334,256.30334,73.541794,472.14014,287.36932,59.84404,264.57944
1995-02-08,199.08337,602.68994,516.22656,25.83686,517.97363,126.55476,337.7359,305.10312,86.31802,244.30624,244.30624,74.83594,480.45996,287.21613,59.95965,265.20917
1995-02-09,205.33818,611.7074,524.0012,14.177209,534.21844,127.46566,343.7956,303.09415,87.16572,241.38997,241.38997,72.7783,487.7818,292.00122,61.183098,268.68576
1995-02-10,202.45738,644.394,546.8839,0.0,562.6464,121.7314,358.41464,303.18555,90.94156,238.3497,238.3497,65.95838,510.00732,306.48492,53.26751,261.6752
1995-02-11,196.43535,680.7696,585.2613,0.0,587.8715,116.04684,388.97528,293.318,112.34761,236.52275,236.52275,59.39971,531.0664,338.93756,45.648273,253.4248
1995-02-12,195.62297,720.81396,611.331,0.0,607.4295,121.443344,401.04803,315.7428,126.30367,248.518,248.518,49.2525,562.2422,346.38834,43.941963,265.3822
1995-02-13,220.98077,722.9762,613.65485,4.905675,610.0657,127.67484,405.70065,324.4781,128.89784,256.40042,256.40042,56.247528,563.5327,349.87057,44.52976,267.74503
1995-02-14,223.72566,726.0642,615.1496,5.7660294,610.0423,128.85712,405.2605,326.8424,129.9353,258.72784,258.72784,58.17874,564.5279,351.92422,45.169075,267.87323
1995-02-15,224.41393,726.3108,615.2439,3.8835917,609.3312,129.22763,404.2382,325.96362,130.15253,257.74283,257.74283,58.618084,563.0198,351.93713,44.992294,267.05472
1995-02-16,223.95303,726.1479,615.0686,0.0,608.44446,129.18768,403.3699,324.51715,130.16064,255.92148,255.92148,58.57922,561.36176,351.2584,44.789757,266.05188
1995-02-17,223.61748,726.2065,615.22656,0.0,607.87665,129.1199,403.05615,323.50668,130.94724,255.05544,255.05544,58.666874,560.3231,351.9846,43.029507,266.95148
1995-02-18,223.68466,726.22186,615.2352,0.0,607.215,129.39066,402.874,320.55136,130.47763,252.64937,252.64937,57.405983,560.1562,351.5446,41.35271,268.70557
1995-02-19,233.35393,732.0812,618.93634,0.0,611.0125,130.00249,409.73962,322.85077,129.94203,255.75136,255.75136,54.91736,564.6699,376.28375,40.974823,279.61728
1995-02-20,240.57835,750.80615,640.65955,0.0,644.55194,126.47737,436.39398,326.57718,127.86368,256.95706,256.95706,53.80963,595.2042,383.24673,34.747288,278.77933
1995-02-21,231.58162,772.598,651.69525,0.0,636.35254,118.40384,429.29016,318.82172,121.610245,247.0852,247.0852,42.649395,600.61865,381.54922,24.367533,269.70895
1995-02-22,219.77243,779.10815,665.99963,0.0,625.05475,110.20874,423.65265,308.49838,111.88991,236.76413,236.76413,33.163483,607.71875,373.547,14.620088,265.68573
1995-02-23,207.32431,799.57263,697.04565,0.0,620.52893,98.79088,418.49014,302.03607,108.670395,227.12286,227.12286,21.782486,617.55817,373.22815,11.427963,253.34154
1995-02-24,221.59058,802.6477,701.14276,0.0,625.2503,93.71851,419.90836,311.27493,106.40121,228.05444,228.05444,18.472548,630.89636,369.93253,7.456669,260.90134
1995-02-25,214.7391,802.6595,703.54755,0.0,619.33594,86.701904,415.00262,301.28217,99.92286,218.39122,218.39122,9.481307,625.9318,361.75806,0.0,250.15651
1995-02-26,205.86247,802.5304,703.4779,0.0,613.7835,77.10419,409.15842,291.9645,87.264694,209.91621,209.91621,0.0,620.3553,352.34143,0.0,241.14195
1995-02-27,196.22037,802.7263,703.03925,0.0,607.0719,68.590515,400.54895,283.09326,76.57254,200.64587,200.64587,0.0,616.04,341.2377,0.0,226.42128
1995-02-28,191.28537,802.7766,701.2087,0.0,603.0062,63.01525,397.8513,275.7802,76.343925,192.53967,192.53967,0.0,612.6564,340.46164,0.0,221.74063
1995-03-01,190.17833,802.69165,700.5874,0.0,602.02765,60.224792,397.23676,272.75064,76.33865,189.66124,189.66124,0.0,611.61456,340.00696,0.0,220.79752
1995-03-02,185.36548,802.6207,700.2764,0.0,600.67316,53.217724,396.55322,267.23062,73.090614,182.85548,182.85548,0.0,608.9694,339.77954,0.0,219.25357
1995-03-03,177.60396,802.5234,697.61206,0.0,594.7618,42.209538,392.37646,258.25916,65.04924,173.1494,173.1494,0.0,602.365,333.51218,0.0,213.025
1995-03-04,167.39297,802.3993,690.0567,0.0,587.2357,26.5995,386.8056,246.51097,50.01646,161.71495,161.71495,0.0,594.41986,323.64435,0.0,203.76901
1995-03-05,154.01505,798.7841,681.7849,0.0,575.5066,9.3557415,377.73694,229.72786,29.28743,147.75897,147.75897,0.0,583.6903,309.30734,0.0,192.8314
1995-03-06,140.29434,793.1635,673.16895,0.0,563.7647,0.0,368.1086,215.18726,10.084145,134.35228,134.35228,0.0,574.48895,289.81424,0.0,179.91185
1995-03-07,126.73697,786.41455,665.55524,0.0,554.60016,0.0,358.81577,201.32242,0.0,120.518166,120.518166,0.0,565.3116,267.0191,0.0,166.51305
1995-03-08,110.98192,781.3567,660.0851,0.0,542.7088,0.0,345.1254,187.67888,0.0,107.40487,107.40487,0.0,557.88684,245.85739,0.0,148.83488
1995-03-09,99.332726,773.4698,652.09894,0.0,533.09033,0.0,338.0048,174.58792,0.0,93.98353,93.98353,0.0,548.59674,238.58124,0.0,139.99432
1995-03-10,84.09999,764.62494,641.88196,0.0,520.92096,0.0,327.3291,159.3475,0.0,79.15317,79.15317,0.0,538.4247,226.90787,0.0,126.845375
1995-03-11,63.351994,751.1522,626.2346,0.0,502.94348,0.0,311.55978,135.64516,0.0,53.34833,53.34833,0.0,523.22925,209.72661,0.0,106.32076
1995-03-12,42.760017,739.54315,614.0325,0.0,487.3798,0.0,298.07538,114.06327,0.0,23.995625,23.995625,0.0,510.21265,191.12944,0.0,89.63361
1995-03-13,25.81095,728.85876,605.1594,0.0,475.59476,0.0,286.78842,98.76695,0.0,6.21421,6.21421,0.0,497.77374,185.41556,0.0,76.7822
1995-03-14,19.205738,728.1714,603.9388,0.0,474.74783,0.0,285.29822,96.72514,0.0,0.0,0.0,0.0,496.29547,188.72195,0.0,75.8673
1995-03-15,11.354704,727.52,603.24744,0.0,473.58618,0.0,284.48373,95.29863,0.0,0.0,0.0,0.0,494.96548,188.64029,0.0,74.86905
1995-03-16,2.9063041,727.04486,602.90784,0.0,473.03674,0.0,283.21002,87.54364,0.0,0.0,0.0,0.0,494.42453,188.64706,0.0,68.871216
1995-03-17,0.0,723.00354,596.78314,0.0,464.73083,0.0,275.69174,75.79808,0.0,0.0,0.0,0.0,488.05994,182.80586,0.0,57.482014
