,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
1994-10-01,4.816097736358643,26.210630416870117,3.719648838043213,6.212769508361816,7.569309234619141,9.387965202331543,7.326726913452148,10.071829795837402,0.7879276871681213,6.191464900970459,69.61840057373047,10.8125638961792
1994-10-02,4.850016117095947,26.30710220336914,3.725306749343872,6.230929374694824,7.5945940017700195,9.414862632751465,7.3867387771606445,10.087063789367676,0.7887852787971497,6.232150077819824,69.77458953857422,10.83000659942627
1994-10-03,4.842868804931641,26.28333854675293,3.724121570587158,6.2274675369262695,7.590305328369141,9.411150932312012,7.367374897003174,10.084686279296875,0.7886685729026794,6.226535320281982,69.7764892578125,10.826753616333008
1994-10-04,4.8362345695495605,26.494709014892578,3.722921848297119,6.223773956298828,7.586066246032715,9.406983375549316,7.34849739074707,10.082344055175781,0.7885797619819641,6.220645427703857,71.5627212524414,10.871368408203125
1994-10-05,5.3776116371154785,27.564075469970703,3.7222354412078857,6.22031307220459,7.587953090667725,9.426047325134277,7.335070610046387,10.120420455932617,0.7891101837158203,6.261263370513916,73.76487731933594,11.498682022094727
1994-10-06,114.95755767822266,139.9640350341797,3.746744155883789,6.223426818847656,7.739013195037842,16.111934661865234,8.99901294708252,19.8131103515625,0.8220041990280151,20.46091079711914,134.5655517578125,111.41092681884766
1994-10-07,40.367916107177734,66.01329803466797,3.731365919113159,6.216814994812012,7.586991786956787,11.552695274353027,7.774011611938477,14.112361907958984,0.8098554015159607,11.614949226379395,88.64977264404297,43.23783874511719
1994-10-08,25.699804306030273,45.850990295410156,3.7214155197143555,6.21199893951416,7.5851521492004395,10.695219993591309,7.647848129272461,22.455440521240234,0.7887970805168152,15.970715522766113,88.93840789794922,27.848155975341797
1994-10-09,31.872512817382812,41.892417907714844,3.7209324836730957,6.208916664123535,7.583329200744629,10.424506187438965,7.643101692199707,17.58640480041504,0.788841962814331,14.228179931640625,85.8043212890625,32.77543640136719
1994-10-10,19.907379150390625,37.86646270751953,3.720065116882324,6.205757141113281,7.579455375671387,10.225823402404785,7.604488372802734,13.10660171508789,0.7887871861457825,9.134337425231934,79.11148071289062,24.147485733032227
