,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,MED_swe,SDF_swe,SLT_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
1994-10-20,114.93853759765624,1146.646240234375,12.096986770629885,17.087533950805664,37.95138931274414,25.40159797668457,41.02637481689453,24.10826873779297,2.628790140151977,25.14939117431641,1034.10595703125,602.2139892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-21,354.9477233886719,1962.58447265625,11.348602294921875,17.133127212524414,30.37657928466797,26.598527908325195,34.58992385864258,29.839046478271484,2.539479970932007,35.62517547607422,2271.4248046875,872.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-22,395.785888671875,757.2940673828125,15.281428337097168,16.614633560180664,50.15668869018555,71.11164093017578,92.3684539794922,94.31659698486328,3.9907784461975098,147.4098358154297,820.6619262695312,388.3332214355469,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-23,105.80744934082031,256.63525390625,13.532822608947756,16.59086799621582,41.17648315429688,34.975528717041016,54.363548278808594,35.53059768676758,2.950752258300781,45.89851760864258,372.426513671875,119.06942749023438,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-24,83.07144927978516,179.50830078125,12.156015396118164,16.397459030151367,33.11708831787109,29.33039474487305,39.13134765625,38.33787536621094,2.849135637283325,39.94210052490234,296.5810241699219,87.52310943603516,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-25,65.12145233154297,153.61624145507812,11.39805793762207,16.296953201293945,27.84131622314453,27.954559326171875,33.089370727539055,27.59389495849609,2.7161152362823486,28.55760765075684,275.28399658203125,75.19842529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-26,62.22026824951172,170.5764923095703,10.982932090759276,16.210075378417972,25.37635040283203,25.3209171295166,29.67147827148437,24.74265098571777,2.62575912475586,27.07045555114746,353.9912109375,81.49063873291016,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-27,62.7264289855957,145.32666015625,10.782673835754396,16.131340026855472,24.475513458251953,24.55782127380371,28.255359649658203,25.01520156860352,2.563302993774414,25.82492446899414,272.76885986328125,75.99079895019531,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-28,47.74740600585938,127.7537841796875,10.589991569519043,16.061397552490234,23.63622283935547,23.66688346862793,28.480510711669922,25.297378540039066,2.5174572467803955,25.55313491821289,238.74884033203125,65.51572418212889,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-29,39.361900329589844,115.00881958007812,10.413739204406738,15.996805191040039,22.976036071777344,22.88837814331055,28.31842422485352,23.64722442626953,2.469874858856201,24.270851135253906,222.4994354248047,57.238670349121094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-30,34.084327697753906,106.13719177246094,10.276078224182127,15.939756393432615,22.46442031860352,22.413963317871094,27.204233169555664,22.828012466430664,2.4297664165496826,23.305633544921875,206.53933715820312,51.89640808105469,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-31,30.34549331665039,99.5627899169922,10.164952278137207,15.890071868896484,21.60004425048828,22.133377075195312,25.87346076965332,21.628387451171875,2.3961718082427983,22.51982498168945,197.5518798828125,48.58158874511719,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-01,27.511140823364254,94.52029418945312,10.070751190185547,15.846931457519533,20.71368789672852,21.6871395111084,24.24103164672852,20.859865188598636,2.366939783096313,21.99155044555664,308.9306640625,45.87413024902344,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-02,147.54933166503906,304.33551025390625,10.87832736968994,15.873905181884766,21.13438034057617,24.23547744750977,24.70749092102051,33.48455047607422,2.9892265796661377,32.19952392578125,407.7884826660156,180.6167755126953,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-03,82.42109680175781,207.7772979736328,10.992043495178224,15.964059829711914,21.394168853759766,23.73557281494141,25.05033874511719,30.663631439208984,2.558943748474121,30.03249168395996,316.8077392578125,98.7215347290039,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-04,209.6605682373047,403.13409423828125,10.945669174194336,15.828502655029295,22.036300659179688,30.414764404296875,26.14875793457031,32.92284393310547,2.61483097076416,38.575157165527344,658.0206298828125,248.31532287597656,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-05,499.1593627929688,492.3934326171875,38.75052261352539,24.85506629943848,89.27069854736328,91.85012817382812,109.0002899169922,99.41355895996094,17.714351654052734,133.29888916015622,570.9437255859375,405.91729736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-06,164.36314392089844,230.3408660888672,23.94335746765137,17.60161590576172,47.63267517089844,44.24915313720703,53.4019660949707,47.78439331054688,12.001168251037598,64.76629638671875,331.5648193359375,147.46121215820312,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-07,110.90272521972656,181.1279296875,16.268415451049805,17.539655685424805,32.619178771972656,32.326343536376946,37.23872756958008,33.856189727783196,7.067963600158691,42.05773162841797,279.4052124023437,113.21874237060548,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-08,85.80056762695312,179.15206909179688,14.64051914215088,21.225683212280273,28.95303726196289,32.2728271484375,39.04330825805664,33.705718994140625,5.388978958129883,39.65031433105469,267.2894287109375,108.29595184326172,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-09,80.3688735961914,179.2432861328125,14.350171089172365,17.57745361328125,28.54205322265625,33.43163299560547,33.744827270507805,31.995952606201172,4.760770797729492,38.52552795410156,276.74761962890625,99.11851501464844,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-10,91.11451721191406,204.30593872070312,13.897069931030273,20.911277770996094,29.99666976928711,27.59687423706055,31.938894271850586,29.936206817626953,5.888427734375,38.729713439941406,340.02899169921875,108.36013793945312,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-11,412.64697265625,439.025634765625,14.523184776306152,23.175395965576172,35.378177642822266,33.65309524536133,43.64340591430664,58.69883346557617,4.534094333648682,57.35477828979492,382.4805908203125,347.3570861816406,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-12,229.3965148925781,320.362548828125,15.37794589996338,20.19651985168457,37.3883171081543,36.13824462890625,46.00702285766602,64.44455718994139,4.923523902893066,68.53580474853516,319.77545166015625,187.8922271728516,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-13,461.4195251464844,356.61993408203125,21.41996192932129,20.671180725097656,41.09449768066406,82.21438598632812,55.12147903442383,80.2013168334961,7.017489433288574,131.70306396484378,335.76873779296875,335.73443603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-14,386.0768432617188,359.96221923828125,67.12731170654297,39.024208068847656,172.11544799804688,152.288818359375,163.47036743164062,110.2154312133789,41.987342834472656,218.02203369140625,341.3689270019531,274.73760986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-15,163.6544189453125,228.898193359375,32.646995544433594,34.710792541503906,65.56284332275389,56.60357666015625,68.10346984863281,51.69276428222656,21.460718154907227,79.72348022460938,303.8677062988281,151.62474060058594,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-16,153.6767578125,370.6030883789063,21.788461685180664,30.8358154296875,44.21529006958008,41.5865592956543,48.81852340698242,39.771644592285156,16.251815795898438,57.51102066040039,497.17071533203125,218.68325805664062,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-17,737.503173828125,1430.3131103515625,31.73831367492676,34.521621704101555,78.23751068115234,179.16732788085938,135.65180969238278,154.5089111328125,13.277191162109375,278.4566650390625,1328.259765625,798.5061645507812,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-18,465.0719909667969,742.2911376953125,31.01100730895996,32.619346618652344,72.41246795654297,83.43580627441406,96.98542785644531,85.06318664550781,13.427279472351074,137.648681640625,757.4772338867188,488.2303771972656,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-19,317.88836669921875,641.8031005859375,21.655912399291992,29.15012168884277,47.47552108764648,58.869667053222656,58.38921737670898,61.07601165771485,9.674543380737305,91.63641357421876,566.150146484375,409.6517028808594,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-20,1536.4228515625,1946.1094970703125,44.75432586669922,34.65262222290039,111.05301666259766,125.6290512084961,162.03512573242188,160.03614807128906,27.84486961364746,201.3557891845703,1134.47509765625,1463.329345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-21,425.7670593261719,589.1027221679688,38.33967971801758,37.218509674072266,77.5920181274414,75.97270965576172,99.91928100585938,70.74425506591797,30.068937301635746,113.4956512451172,586.4144287109375,392.86334228515625,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-22,420.35687255859375,417.8800048828125,24.009563446044922,30.562225341796875,50.40628051757813,52.37034606933594,58.74931335449219,49.79509735107422,15.129852294921875,74.25409698486328,557.9354248046875,304.5770263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-23,494.6269226074219,570.5100708007812,21.9838981628418,27.88479232788086,46.27655410766602,70.62110900878906,58.65082550048828,68.88536071777344,12.142635345458984,107.96282958984376,564.02685546875,414.4158630371094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-24,269.80197143554693,335.6336669921875,21.41047477722168,26.354774475097656,42.08235549926758,50.21310424804688,50.05596160888672,46.43704605102539,11.689800262451172,67.7886962890625,421.7477722167969,220.5860137939453,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-25,242.4156036376953,300.91510009765625,19.592987060546875,26.03249931335449,37.58363723754883,47.61749267578125,48.153297424316406,44.83063888549805,9.987977027893066,64.55206298828125,391.36212158203125,198.2460174560547,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-26,213.17710876464844,273.17681884765625,18.51994132995605,27.396961212158203,36.14472579956055,47.98762130737305,45.93608856201172,44.23593521118164,8.78465747833252,61.59631729125977,370.4444885253906,176.322509765625,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-27,186.8105926513672,249.05821228027344,18.367483139038086,28.33627700805664,36.11849212646485,43.30472946166992,48.06450271606445,42.328208923339844,8.062978744506836,58.634056091308594,344.571533203125,159.0403594970703,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-28,168.77407836914062,236.1368865966797,17.67936897277832,26.556718826293945,35.56986618041992,42.01390838623047,44.84541702270508,42.76718521118164,7.34238862991333,57.819908142089844,327.01953125,140.7715606689453,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-29,181.5928649902344,225.2093963623047,16.58403205871582,25.08676338195801,33.508193969726555,41.38134002685547,41.09404754638672,40.03215789794922,6.523216724395753,53.75875854492188,338.7474670410156,139.82473754882812,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-30,481.3157958984375,330.69000244140625,29.19162559509277,26.33338165283203,59.57920455932617,89.31531524658203,59.86400985717773,84.18031311035156,16.652589797973633,126.91145324707031,371.50927734375,287.5475769042969,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-01,229.68475341796875,227.24143981933597,25.04416275024414,25.339740753173828,47.59375381469727,58.586326599121094,52.95468139648438,50.80449295043945,16.094242095947266,77.24227905273438,322.453125,163.263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-02,379.0677490234375,391.31231689453125,20.663042068481445,24.15589904785156,44.36001205444336,64.12689971923828,49.55288314819336,51.36836242675781,11.92245864868164,81.80386352539062,366.1349182128906,310.5260925292969,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-03,765.489990234375,1047.6568603515623,26.28914451599121,26.97952651977539,58.82905960083008,74.14006042480469,63.90957641601562,85.26591491699219,11.503840446472168,112.8271484375,625.1024780273438,799.1993408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-04,792.6234130859375,898.9279174804688,34.12545394897461,24.50856208801269,81.90787506103516,99.19166564941406,91.50108337402344,103.44107055664062,14.118459701538086,151.27976989746094,499.404052734375,607.5326538085938,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-05,402.1713562011719,441.6622924804688,26.97056007385254,24.329383850097656,54.65953826904297,63.38325500488281,59.480690002441406,61.82322311401367,13.498188018798828,87.99844360351562,401.8268432617188,316.5659484863281,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-06,331.8780822753906,348.69818115234375,22.91087532043457,24.09623718261719,49.265296936035156,62.87493896484375,51.44213104248047,56.51821899414063,13.237333297729492,75.78923034667969,353.5718688964844,257.19696044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-07,336.8213195800781,315.39666748046875,56.63130187988281,29.15250396728516,85.6006851196289,102.52550506591795,77.72054290771484,69.45755004882811,48.541419982910156,108.13006591796876,332.50506591796875,242.0894927978516,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-08,426.7648010253906,607.8245849609375,29.97836494445801,27.552492141723636,57.10319137573242,72.15299224853516,57.69849014282226,70.14682006835939,24.51456451416016,92.81756591796876,414.8949890136719,465.3702697753906,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-09,951.4166259765624,645.2410278320312,110.58011627197266,34.75010299682617,205.66058349609372,284.78472900390625,189.7008056640625,201.24952697753903,69.56404876708984,370.0025024414063,548.7714233398439,613.8880004882812,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-10,478.7816162109375,397.7251586914063,52.39873123168945,32.50136566162109,88.33329010009766,103.33353424072266,94.74284362792969,95.06454467773438,45.067176818847656,154.72366333007812,417.4905700683594,327.05718994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-11,327.5830993652344,324.96026611328125,31.05545234680176,28.11643409729004,56.91943359375,74.23119354248047,60.69557189941406,68.23040771484375,22.085525512695312,106.87664794921876,361.1466369628906,251.9066162109375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-12,350.4360046386719,336.822998046875,26.872201919555664,26.89619064331055,50.12250518798828,78.27915954589844,53.0941162109375,74.7928466796875,16.740680694580078,111.54084777832031,377.0049133300781,264.98898315429693,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-13,367.5763549804688,310.7183837890625,29.83383369445801,25.9635009765625,51.33612823486328,84.19495391845703,54.43788146972656,76.147705078125,17.385196685791016,115.47673034667969,363.6378479003906,270.67630004882807,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-14,811.16650390625,597.209228515625,28.04622840881348,27.47344970703125,50.429100036621094,87.9975357055664,57.86652374267578,90.4376449584961,18.58580780029297,129.56582641601562,581.1314697265625,597.8499755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-15,1161.0457763671875,787.2561645507812,29.32914924621582,29.00600624084473,54.02750015258789,123.42151641845705,69.15545654296875,162.1091766357422,17.390714645385742,235.54879760742188,933.464599609375,752.8307495117188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-16,1334.545166015625,994.1504516601562,36.11409378051758,37.0836296081543,70.35666656494139,168.81561279296875,98.47879028320312,235.6285095214844,23.35529708862305,332.3472900390625,959.0496215820312,857.5247802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-17,514.9708862304689,468.7817993164063,30.264219284057614,35.038047790527344,57.3877182006836,98.72549438476562,72.31800079345703,107.76898956298828,19.1759090423584,164.182861328125,541.8317260742189,365.2939453125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-18,391.9049987792969,380.7623291015625,27.75807380676269,31.33509826660156,51.336814880371094,82.63323974609375,61.25437927246094,88.16495513916016,15.546340942382812,131.40791320800778,476.7225341796875,289.18865966796875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-19,840.5764770507812,688.3048095703125,30.191747665405273,31.034122467041016,53.96339416503906,111.82400512695312,63.04850387573242,151.23458862304688,14.299759864807127,210.3925628662109,1184.912841796875,646.3424072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-20,425.58502197265625,409.22564697265625,30.612260818481445,31.45116424560547,55.113731384277344,98.15753173828124,61.64238357543945,104.9909896850586,15.064831733703613,162.10105895996094,582.8743286132812,309.9326171875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-21,816.7161865234375,457.76800537109375,47.23329162597656,48.62125778198242,108.14653778076172,270.93966674804693,142.4204864501953,196.8792724609375,37.85198211669922,357.9776306152344,492.3019409179688,427.977294921875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-22,454.8873596191406,357.83001708984375,36.555885314941406,69.03457641601561,80.36376190185547,141.80418395996094,101.3714599609375,116.08876037597656,36.19020080566406,205.94845581054688,436.5206909179688,289.30975341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-23,336.181396484375,297.3541259765625,27.715394973754886,42.273353576660156,54.68560791015625,101.2176284790039,66.1490478515625,87.23214721679688,19.701738357543945,148.30563354492188,392.8966369628906,224.0380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-24,294.8655090332031,283.02532958984375,24.98468589782715,34.948375701904304,48.40460968017578,88.66602325439453,57.0407829284668,80.09296417236328,15.37430477142334,127.91502380371094,373.63800048828125,205.565185546875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-25,290.8499755859375,266.2538452148437,26.889982223510746,32.08535003662109,57.31106948852539,113.09098052978516,62.3947868347168,87.37891387939453,16.140037536621097,149.0211944580078,351.3509521484375,200.4180603027344,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-26,239.0554962158203,238.0060272216797,24.7983341217041,31.020042419433594,49.32932662963867,84.74708557128906,54.5216178894043,69.68844604492189,15.831258773803713,114.81968688964844,336.44683837890625,171.07289123535156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-27,222.2240295410156,232.204833984375,23.709306716918945,29.474706649780273,46.797279357910156,77.88664245605469,51.75227355957031,65.90498352050781,13.863482475280762,108.4161376953125,336.7215576171875,162.15673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-28,268.85284423828125,252.54400634765625,25.28330421447754,29.1580867767334,47.39081954956055,80.20411682128906,53.41903686523438,73.63277435302734,13.260455131530762,116.41127014160156,342.32080078125,196.1131134033203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-29,199.3384704589844,216.30963134765625,24.09756088256836,27.65026664733887,46.14429092407226,71.0727767944336,49.74296569824219,60.30154800415039,13.277572631835938,97.97575378417969,323.928466796875,149.9139404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-30,183.8209686279297,209.47105407714844,22.485963821411133,26.48149490356445,43.51853561401367,66.64040374755861,47.23745727539063,57.131568908691406,12.138206481933596,89.78021240234375,317.542724609375,140.88601684570312,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,190.04054260253903,209.11715698242188,21.686208724975586,26.25969696044922,42.77207565307617,66.26959228515625,48.537841796875,56.45711898803711,11.636420249938965,91.36614990234376,317.02923583984375,141.76136779785156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-01,175.41387939453125,198.692626953125,21.40554618835449,26.389760971069336,43.1551399230957,67.24564361572266,47.14300155639648,54.86827850341797,11.397677421569824,88.94757080078125,309.2740478515625,134.41093444824222,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-02,169.99725341796875,191.01976013183597,21.017202377319336,25.83428955078125,43.65798568725586,64.34416198730469,47.26638793945313,54.76736450195313,11.36115550994873,89.67181396484375,304.2762451171875,124.40955352783205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-03,169.5751953125,190.44000244140625,21.080135345458984,25.86457633972168,44.37035751342773,62.19241333007813,48.29263687133789,56.20865249633789,11.700225830078125,88.31632995605469,312.455810546875,127.46973419189452,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-04,175.3441925048828,199.3670959472656,21.34769058227539,26.346046447753906,46.67778396606445,62.03057098388672,50.89655303955078,59.04964447021485,12.282713890075685,92.22410583496094,329.58685302734375,132.09077453613278,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-05,151.46412658691406,184.90924072265625,21.254106521606445,25.27711677551269,45.04444885253906,59.125389099121094,47.99924850463867,53.32380676269531,11.493707656860352,82.18669128417969,305.8251953125,114.79879760742188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-06,139.61224365234378,175.8038330078125,20.58740234375,24.330463409423828,41.95275115966797,56.921058654785156,44.98204803466797,50.37800598144531,10.735990524291992,76.33143615722656,294.43377685546875,107.44812774658205,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-07,135.4056396484375,171.62545776367188,20.073516845703125,24.10959625244141,40.43722152709961,55.30988311767578,43.13154983520508,49.05292510986328,9.949970245361328,74.110107421875,294.71112060546875,104.35538482666016,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-08,141.2176513671875,170.56289672851562,19.64586067199707,25.326919555664066,41.54733657836914,56.295166015625,44.62932586669922,50.26951599121094,9.980712890625,77.05009460449219,294.4592590332031,107.16452026367188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-09,156.1035919189453,176.79469299316406,19.152210235595703,26.95435333251953,43.24331283569336,56.43600463867188,47.20099639892578,52.275840759277344,10.611553192138672,78.23310852050781,314.3409423828125,116.38955688476562,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-10,175.69659423828125,206.27745056152344,19.279333114624023,28.58824157714844,46.32815170288086,58.57997131347656,51.36486053466797,58.4923095703125,11.23393726348877,85.98649597167969,355.2748107910156,131.52264404296878,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-01-11,197.0612945556641,220.39520263671875,19.754175186157227,30.385417938232425,49.25177383422852,59.514320373535156,55.57405471801758,61.39421463012695,12.64449691772461,88.66111755371094,369.9791564941406,138.25559997558594,,,,,,,,,,,,,,,,,,,,,,,,,,,
