,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2090-01-01,38.23331,63.266075,5.3910937,7.2110806,13.5174055,18.469936,14.659551,18.415642,1.5044074,18.254122,150.1742,36.285114
2090-01-02,39.270515,63.444115,5.377506,7.2774067,14.271279,18.029535,15.378083,18.666552,1.9756732,17.951952,144.05132,37.188828
2090-01-03,35.647224,63.086475,5.3639903,7.0650954,14.264623,17.520386,15.019849,19.52697,1.4496601,20.94187,143.5088,36.44348
2090-01-04,44.558,63.045815,8.345733,14.497566,19.225729,22.543953,23.235128,22.070698,8.367769,26.125484,148.2204,38.75876
2090-01-05,38.48786,64.41728,7.305509,9.017678,18.764345,18.796967,22.452415,20.005411,6.723843,21.461931,143.53409,36.741104
2090-01-06,35.10283,61.794163,6.8257756,8.963554,17.337826,18.649416,20.034073,21.253414,5.0568023,20.631323,138.01692,34.21487
2090-01-07,32.072475,61.318085,6.511803,8.834969,16.407877,17.804964,18.763752,19.563055,4.0245047,19.61266,137.11908,33.21544
2090-01-08,31.09911,61.10297,6.3003826,8.709903,15.811158,17.695562,18.083057,19.241186,3.3937945,19.118126,136.4071,32.844788
2090-01-09,32.827824,63.92832,6.422048,8.915208,16.07977,18.874737,18.6996,19.606806,3.4581022,20.04187,138.81187,33.632435
2090-01-10,36.886475,67.63607,11.582412,9.699751,20.727179,22.857075,22.67532,21.690052,6.5260997,23.9757,139.61516,38.116447
2090-01-11,39.399525,68.61099,10.914942,9.133649,24.29574,25.886288,24.302156,22.622349,7.3751817,28.609364,140.2497,38.238045
2090-01-12,38.36374,68.75057,8.750323,9.213092,19.94138,21.679302,22.052452,21.64383,5.4714546,24.655735,141.95901,37.519318
2090-01-13,38.979206,71.83923,7.7767653,10.752978,19.55784,21.842394,22.674223,22.361351,4.670726,26.060146,142.19376,40.381744
2090-01-14,40.18198,77.8592,7.466039,10.726847,19.344425,23.06643,24.378408,22.702845,7.3062243,31.70932,147.90628,41.06179
2090-01-15,41.281548,80.94602,7.818664,13.238507,20.581787,24.01969,27.566528,24.63924,6.536695,36.614258,153.12192,41.271378
2090-01-16,42.48293,85.89713,7.98389,13.726337,22.600107,25.054268,29.857372,25.733414,5.0696287,36.076996,163.51291,41.558784
2090-01-17,40.030003,84.51531,8.371462,13.044487,23.572102,24.779354,28.73514,24.532963,4.51726,32.611237,158.83267,40.675453
2090-01-18,38.334023,79.166016,9.516654,13.632578,27.08194,25.110443,29.454754,25.662264,4.918882,33.40838,153.06459,37.58406
2090-01-19,39.002792,78.15807,11.373836,13.274307,28.9268,24.634274,30.00105,25.272963,5.751718,34.363083,150.40308,37.822166
2090-01-20,41.96,78.71456,13.74318,25.55162,33.004326,26.594433,36.88588,28.7861,7.21235,38.697002,149.19098,38.294544
2090-01-21,63.546665,115.461044,46.994774,38.320435,95.11272,37.377415,68.30368,37.321087,28.86336,55.97828,150.60028,59.456985
2090-01-22,59.232517,120.7712,26.331781,30.204445,57.911716,31.88886,52.312164,33.317486,16.136093,45.55539,151.88567,59.67833
2090-01-23,54.96206,102.88114,19.1599,24.558868,41.048534,28.751745,42.51667,32.69785,10.564954,40.71142,149.24635,50.944794
2090-01-24,52.119186,92.656944,15.629363,22.955296,37.269615,27.538649,38.800232,32.625507,8.306772,37.808342,146.67944,46.454918
2090-01-25,45.749775,85.64075,15.411889,24.175747,43.600285,27.038479,41.8085,32.17634,6.8173184,40.531578,143.6493,41.612366
2090-01-26,38.890926,79.52161,18.840633,24.393303,66.997185,28.052628,53.92886,29.203478,5.4578085,44.053387,140.43794,37.51642
2090-01-27,34.43389,74.51703,17.217657,22.61266,81.11902,28.121471,62.5378,25.309978,4.3898706,37.658,137.87376,34.634354
2090-01-28,31.25796,71.28126,15.219031,21.50114,74.571,25.489174,56.160496,23.121761,3.7831292,33.59575,136.0745,32.94272
2090-01-29,28.73262,68.67735,13.567445,19.926552,59.48929,23.586569,48.990974,21.796288,3.3970313,29.472538,134.7119,31.393991
2090-01-30,26.540237,66.399124,11.504655,19.614532,49.282383,22.722649,46.660503,20.821743,3.1221228,25.701149,133.51068,29.990705
2090-01-31,24.736977,64.508095,10.130122,19.310005,43.519424,21.790356,44.18485,20.072193,2.8993943,24.143738,132.46149,28.969675
2090-02-01,23.716509,63.261925,9.134555,18.65223,38.95588,20.303463,38.600765,19.513025,2.700362,22.132515,131.58984,28.287405
2090-02-02,23.0735,62.19342,8.584659,18.37461,36.002148,19.249897,32.737396,19.099974,2.5632548,20.414825,130.93213,27.916117
2090-02-03,22.181301,61.243042,8.155886,17.52132,32.23127,18.54809,28.199524,18.737274,2.442881,19.318882,130.31702,27.374891
2090-02-04,21.077814,60.175694,7.7414317,16.045454,27.889883,17.921581,25.56751,18.380514,2.335668,18.508041,129.71988,26.651379
2090-02-05,20.453564,59.285103,7.4155126,16.597645,27.190228,17.55488,24.33129,18.06161,2.2241592,17.977348,129.11313,26.100164
2090-02-06,20.027054,58.829323,7.16764,17.027792,28.03482,17.259203,22.9854,17.838861,2.123095,17.512781,132.80835,25.9648
2090-02-07,19.947163,59.36373,6.982467,17.276348,28.09664,16.984118,22.323797,17.713552,2.0631456,17.050415,132.87442,25.865492
2090-02-08,23.390354,60.964657,6.841899,17.07425,31.495872,16.802376,24.808867,17.5723,1.9781294,16.74509,151.35281,28.69449
2090-02-09,23.957901,77.729706,6.6857424,14.859464,33.421318,16.859365,27.0694,17.617743,1.9194212,16.836956,205.34323,35.654232
2090-02-10,33.03926,121.55974,6.6962514,13.695246,32.75126,18.202614,27.638107,20.729298,1.9103127,21.029295,292.38394,55.21134
2090-02-11,33.43026,132.40462,6.673137,13.750004,31.31028,17.994083,30.538471,20.901207,1.8313893,21.82309,244.23422,61.11898
2090-02-12,70.928055,265.63492,14.086534,17.331913,40.534405,26.305332,40.58954,30.474836,6.1921067,37.794262,465.88608,113.130035
2090-02-13,211.25108,341.1702,30.480059,22.833355,50.799908,36.89727,46.345203,47.462837,28.195986,62.59777,548.2653,218.55367
2090-02-14,106.89201,179.10855,21.60205,18.01771,44.08811,30.474697,44.65073,37.401764,18.02283,50.238575,304.09164,99.907646
2090-02-15,72.99791,148.95166,16.060734,16.59109,38.42613,27.482265,41.13932,31.865973,10.717409,41.23181,248.84995,72.55651
2090-02-16,748.4723,640.473,23.291136,16.64791,72.67244,111.781265,99.01712,123.206055,9.559196,189.33386,356.65454,622.8608
2090-02-17,831.42267,1054.9906,116.178696,32.464573,243.86784,118.332565,217.17793,177.88806,35.135925,240.67442,691.81555,873.57904
2090-02-18,430.5544,465.6326,42.222202,25.26022,110.885735,76.72532,110.7046,99.25146,18.570799,146.03966,490.84735,307.2291
2090-02-19,219.48705,302.71378,30.738766,22.265053,77.31722,60.859528,79.19951,70.55609,16.213688,100.84405,407.17276,168.97478
2090-02-20,143.30862,207.10306,23.268814,20.258034,59.11592,46.76426,60.908215,49.74248,11.548364,73.84594,283.30347,121.11424
2090-02-21,115.11598,172.46072,20.78057,18.650883,52.41959,38.608498,53.50057,41.84715,9.190349,59.312607,241.79083,104.3877
2090-02-22,103.93579,152.69533,30.776201,23.788723,57.14681,36.58182,55.725143,39.175762,10.943267,55.920784,219.93561,94.37856
2090-02-23,96.39818,140.00728,24.13103,25.151241,53.132603,43.775166,55.113457,39.182606,10.018023,57.987453,207.94537,85.12344
2090-02-24,86.80893,129.79755,19.790262,22.914303,47.23281,36.48664,48.612934,35.224625,8.652885,50.08954,198.33536,79.06454
2090-02-25,80.54678,122.17584,18.183308,22.017601,43.656315,33.147514,44.567223,32.56184,7.3208294,44.337185,190.96231,74.98517
2090-02-26,79.28882,117.55992,17.227718,20.867401,42.562363,32.626038,43.84776,32.34708,6.39443,42.17177,186.1034,73.93548
2090-02-27,75.6142,113.41235,15.94638,19.624058,41.414196,31.568163,43.728935,31.733719,6.0217323,40.9234,181.62003,71.691505
2090-02-28,72.15326,110.10167,14.248771,18.578796,40.550236,29.699104,42.619396,30.564306,5.649237,39.965466,181.93509,69.629425
2090-03-01,232.83249,188.86577,18.18662,22.188389,46.09478,49.481277,48.25578,57.53127,14.714576,77.41794,246.51239,180.04643
2090-03-02,350.4089,335.07675,25.414215,34.76201,61.50039,62.74363,64.373985,96.32393,28.402533,118.889244,286.21603,283.24002
2090-03-03,328.7831,300.75952,20.98657,27.93861,67.078865,79.615776,72.04589,81.22636,15.987569,116.87065,438.5666,241.4218
2090-03-04,1873.351,959.832,167.53046,98.00217,367.12076,474.41946,385.8505,435.5181,118.83246,734.54956,767.95416,1004.3039
2090-03-05,606.1096,496.42926,101.24404,93.479416,211.74193,191.5386,226.37302,171.25172,83.46201,308.07037,420.67853,401.36856
2090-03-06,301.46915,335.16086,41.44387,46.412388,95.40155,82.638115,108.86201,78.518974,28.978071,133.85396,375.9915,272.63733
