,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
2089-10-01,3089.0409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5190000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
2089-10-02,3083.737496698119,10.283404504496655,10.283404504496655,6.262759343206333,4530.333333333333,2.6925114153343332,0.0,0.0,721.4317761014928,2.912256125879879,2.912256125879879,2.0296754807185886,967.0,1.1371134987505889,0.0,0.0,2730.9428791022565,6.748354273646948,6.748354273646948,6.748354273646948,3325.0666666666666,5.2607509703669475,0.0,0.0,15.040789097571869,5.950413213119999,3.8296249140849214,5.2607509703669475,82.0,9.574062285212307,10.521501940733895
2089-10-03,3079.942187713839,10.257062899788389,10.257062899788389,6.262869351401292,4508.666666666667,2.692621423529293,0.0,0.0,723.5952475905489,2.9063396660720167,2.9063396660720167,2.0295654725236294,948.2,1.1370034905556297,0.0,0.0,2731.1124726335806,6.699136629204268,6.699136629204268,6.699136629204268,3087.6,5.211533325924267,0.0,0.0,14.99157145312919,5.950413213120002,3.8296249140849214,5.211533325924267,82.47952069531938,9.574062285212307,10.423066651848535
2089-10-04,3090.525563562486,10.229106630320699,10.229106630320699,6.2613646948368284,4487.0,2.691116766964828,0.0,0.0,745.1409722660003,2.902037871023579,2.902037871023579,2.031070129088095,934.8,1.138508147120095,0.0,0.0,2768.8238281322497,6.649918984761588,6.649918984761588,6.649918984761588,3062.633333333333,5.162315681481588,0.0,0.0,14.942353808686512,5.95041321312,3.8296249140849232,5.162315681481588,82.93266775239618,9.574062285212307,10.324631362963176
2089-10-05,3088.8555249674746,10.195871930704657,10.195871930704657,6.2545816081240115,4465.333333333333,2.684333680252012,0.0,0.0,750.6512808236434,2.9030145061234913,2.9030145061234913,2.0378532158009106,921.4,1.1452912338329109,0.0,0.0,2774.843477524062,6.600701340318907,6.600701340318907,6.600701340318907,3037.6666666666665,5.113098037038907,0.0,0.0,14.893136164243828,5.95041321312,3.8296249140849214,5.113098037038907,83.36089172133377,9.574062285212307,10.226196074077814
2089-10-06,3085.4092233819533,10.166954939506983,10.166954939506983,6.252116229829564,4443.666666666667,2.681868301957563,0.0,0.0,750.7344612732161,2.8996734328050375,2.8996734328050375,2.04031859409536,908.0,1.1477566121273601,0.0,0.0,2774.599966853583,6.551483695876228,6.551483695876228,6.551483695876228,3012.7,5.063880392596228,0.0,0.0,14.843918519801154,5.950413213120002,3.829624914084925,5.063880392596228,83.7655633719798,9.574062285212307,10.127760785192455
2089-10-07,3081.3068636079747,10.139886299759997,10.139886299759997,6.251499202985803,4422.0,2.6812512751138047,0.0,0.0,749.7288855668223,2.8944840080358922,2.8944840080358922,2.040935620939118,894.6,1.148373638971118,0.0,0.0,2772.7640788260314,6.502266051433549,6.502266051433549,6.502266051433549,2987.7333333333336,5.014662748153548,0.0,0.0,14.794700875358469,5.95041321312,3.8296249140849214,5.014662748153548,84.14797808184028,9.574062285212307,10.029325496307097
2089-10-08,3076.9234490464814,10.113136943390991,10.113136943390991,6.251201459520024,4400.333333333333,2.680953531648024,0.0,0.0,748.2560177236018,2.8889752998887697,2.8889752998887697,2.0412333644048988,881.2,1.1486713824368988,0.0,0.0,2770.239127358842,6.4530484069908685,6.4530484069908685,6.4530484069908685,2962.7666666666664,4.965445103710868,0.0,0.0,14.745483230915791,5.950413213119999,3.8296249140849232,4.965445103710868,84.50935998265844,9.574062285212307,9.930890207421736
2089-10-09,3072.421693433742,10.086524646597692,10.086524646597692,6.25104077562995,4378.666666666667,2.6807928477579495,0.0,0.0,746.5383678375888,2.8833295321659405,2.8833295321659405,2.041394048294973,867.8,1.1488320663269729,0.0,0.0,2767.447714654496,6.403830762548188,6.403830762548188,6.403830762548188,2937.8,4.916227459268188,0.0,0.0,14.69626558647311,5.950413213119998,3.8296249140849232,4.916227459268188,84.8508658789316,9.574062285212307,9.832454918536376
2089-10-10,3067.8270966682085,10.059989080914855,10.059989080914855,6.250956822850339,4357.0,2.680708894978339,0.0,0.0,744.7369384300041,2.877607033332649,2.877607033332649,2.0414780010745845,854.4,1.1489160191065841,0.0,0.0,2764.753517029089,6.354613118105509,6.354613118105509,6.354613118105509,2912.8333333333335,4.867009814825509,0.0,0.0,14.647047942030433,5.95041321312,3.829624914084925,4.867009814825509,85.17358895090975,9.574062285212307,9.734019629651018
2089-10-11,3063.2918045267575,10.033470831911515,10.033470831911515,6.250890186750225,4335.333333333333,2.680642258878225,0.0,0.0,743.0678228991588,2.87186721781986,2.87186721781986,2.041544637174699,841.0,1.1489826552066984,0.0,0.0,2761.921169889406,6.305395473662828,6.305395473662828,6.305395473662828,2887.866666666667,4.817792170382828,0.0,0.0,14.597830297587752,5.95041321312,3.829624914084925,4.817792170382828,85.47856225392908,9.574062285212307,9.635584340765655
2089-10-12,3060.9322720196565,10.00690995898352,10.00690995898352,6.250780926725456,4313.666666666667,2.6805329988534563,0.0,0.0,741.7150386018162,2.8661700262317247,2.8661700262317247,2.041653897199467,827.6,1.1490919152314665,0.0,0.0,2758.994042144145,6.256177829220149,6.256177829220149,6.256177829220149,2862.9,4.768574525940148,0.0,0.0,14.54861265314507,5.950413213119998,3.8296249140849232,4.768574525940148,85.76676202528236,9.574062285212307,9.537149051880297
