datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump
2017-09-22,3578.1844831958338,14.865614307261783,14.865614307261783,10.574280973928449,4552.0,10.574280973928449,0.0,841.7219459775968,4.41307437432,4.41307437432,3.4710743743199997,963.109756097561,2.6435702434821122,0.0,2594.628252920032,13.163331192073256,13.163331192073256,13.163331192073256,3537.0,13.163331192073256,0.0,34.127033636109225,13.691305507776645,8.528925605472,11.906802522860579
2017-09-23,3572.2369275586734,12.989563875960949,12.989563875960949,8.72556387596095,4552.0,7.659249828169846,0.0,840.7551443178735,4.4070743743200005,4.4070743743200005,3.4710743743200005,964.2987804878048,1.9148124570424614,0.0,2586.0829077149774,12.58670055095911,12.58670055095911,12.58670055095911,3537.0,12.14240303104615,0.0,28.95656193470822,10.134796677147872,7.725458092521164,11.096307165039182
2017-09-24,3565.1924490546285,13.557271863939617,13.557271863939617,9.32060519727295,4552.0,7.659249828169846,0.0,839.5440451374291,4.40107437432,4.40107437432,3.47107437432,965.4878048780488,1.9148124570424614,0.0,2578.7335078370834,12.631201504476035,12.631201504476035,12.631201504476035,3537.0,11.938970100683076,0.0,28.604368674017145,10.011529035906,7.669148493124571,10.923691144986575
2017-09-25,3558.01282454918,13.856021174685258,13.856021174685258,9.646687841351925,4552.0,7.659249828169846,0.0,837.9948963701977,4.39507437432,4.39507437432,3.47107437432,966.6768292682926,1.9148124570424614,0.0,2568.131838411284,12.563636342479198,12.563636342479198,12.563636342479198,3537.0,11.735537170319997,0.0,28.319415082634322,9.91179527892201,7.662428149842817,10.745191653869494
2017-09-26,3550.8984094100574,13.52402668484018,13.52402668484018,9.342026684840182,4552.0,7.659249828169846,0.0,837.7105823128685,4.38907437432,4.38907437432,3.4710743743199997,967.8658536585366,1.9148124570424614,0.0,2556.4537919987333,12.23326126356956,12.23326126356956,12.23326126356956,3537.0,11.53210423995692,0.0,28.192147441399182,9.867251604489713,7.772001194794978,10.552894642114492
2017-09-27,3543.1815838036773,14.067933019966368,14.067933019966368,9.9132663532997,4552.0,7.659249828169846,0.0,837.1405409842815,4.3830743743200005,4.3830743743200005,3.4710743743200005,969.0548780487804,1.9148124570424614,0.0,2545.6303272773102,12.267844861731286,12.267844861731286,12.267844861731286,3537.0,11.328671309593846,0.0,27.845904593921226,9.746066607872429,7.7200800251430595,10.379757960905739
2017-09-28,3537.661587393569,12.312599689542985,12.312599689542985,8.185266356209652,4552.0,7.659249828169846,0.0,836.2119294074436,4.37707437432,4.37707437432,3.47107437432,970.2439024390244,1.9148124570424614,0.0,2536.0318987919554,11.34441193258069,11.34441193258069,11.34441193258069,3537.0,11.125238379230769,0.0,28.07447166283066,9.82606508199073,8.092081168826844,10.156325412013086
2017-09-29,3530.924163988729,13.274225032230198,13.274225032230198,9.174225032230199,4552.0,7.659249828169846,0.0,835.8790864256,4.37107437432,4.37107437432,3.47107437432,971.4329268292684,1.9148124570424614,0.0,2526.787771006643,11.553045117226171,11.553045117226171,11.553045117226171,3537.0,10.92180544886769,0.0,27.62379906346245,9.668329672211854,7.963143057155867,9.992326334094727
2017-09-30,3525.2478616148996,11.829194909319163,11.829194909319163,7.755646522222389,4552.0,7.659249828169846,0.0,834.5624135314023,4.365267922707097,4.365267922707097,3.47107437432,972.6219512195122,1.9148124570424614,0.0,2519.257687720853,10.758537807693173,10.758537807693173,10.758537807693173,3537.0,10.718372518504614,0.0,27.775010760601322,9.721253766210465,8.27809461415886,9.775662380231998
2017-10-01,3520.3740674345736,10.500579280808402,10.500579280808402,6.453482506614854,4552.0,5.175333748436678,0.0,834.3526189240588,2.8252160827051993,2.8252160827051993,1.9368289859310057,975.0,1.6172917963864617,0.0,2511.8990231959287,10.656631444433495,10.656631444433495,10.656631444433495,3537.0,10.124069461859255,0.0,24.850579290842397,8.697702751794838,6.219761694097013,9.933114844950547
2017-10-02,3511.2777909842403,10.99062353480399,10.99062353480399,6.969978373513668,4530.333333333333,5.175333748436678,0.0,833.6933497761721,2.9485335978169998,2.9485335978169998,2.065952952655709,967.7,1.6172917963864617,0.0,2505.027793961708,10.773402766755977,10.773402766755977,10.773402766755977,3512.0666666666666,10.025634172973897,0.0,24.752144001957035,8.663250400684962,6.245600957429415,9.843292643842656
2017-10-03,3502.3336603693447,15.39841984831779,15.39841984831779,11.404226299930693,4508.666666666667,5.175333748436678,0.0,831.1792093974079,4.051289127808353,4.051289127808353,3.1745149342599657,960.4,1.6172917963864617,0.0,2495.6312727473387,12.522570780544374,12.522570780544374,12.522570780544374,3487.133333333333,9.927198884088535,0.0,24.653708713071673,8.628798049575085,6.271440220761825,9.753470442734763
2017-10-04,3497.383270620577,11.414943448689764,11.414943448689764,7.4472015132058935,4487.0,5.175333748436678,0.0,829.5921812537248,3.0562264795142493,3.0562264795142493,2.1852587375787653,953.1,1.6172917963864617,0.0,2488.6790545927465,10.775375163857015,10.775375163857015,10.775375163857015,3462.2,9.828763595203176,0.0,24.555273424186314,8.594345698465212,6.297279484094231,9.663648241626873
2017-10-05,3492.233332480995,11.130243902337131,11.130243902337131,7.188953579756486,4465.333333333333,5.175333748436678,0.0,827.6286041896617,2.985858044538994,2.985858044538994,2.1206967542164135,945.8,1.6172917963864617,0.0,2481.989321317767,10.569336569367733,10.569336569367733,10.569336569367733,3437.266666666667,9.730328306317814,0.0,24.456838135300956,8.559893347355334,6.32311874742664,9.57382604051898
2017-10-06,3489.5560608290994,9.244883201655217,9.244883201655217,5.330044491977798,4443.666666666667,5.175333748436678,0.0,827.0207674621827,2.515324320981419,2.515324320981419,1.6559694822717415,938.5,1.6172917963864617,0.0,2476.4572877923133,9.696355827241256,9.696355827241256,9.696355827241256,3412.3333333333335,9.631893017432455,0.0,24.358402846415594,8.525440996245454,6.348958010759047,9.484003839411091
2017-10-07,3486.3143812882254,9.890828281834551,9.890828281834551,6.002441185060357,4422.0,5.175333748436678,0.0,826.323381814445,2.6776170426391555,2.6776170426391555,1.8240686555423813,931.2,1.6172917963864617,0.0,2470.0100779866875,9.878085827140294,9.878085827140294,9.878085827140294,3387.4,9.533457728547095,0.0,24.25996755753023,8.490988645135575,6.3747972740914545,9.3941816383032
2017-10-08,3480.858401295887,10.574856006577853,10.574856006577853,6.712920522706886,4400.333333333333,5.175333748436678,0.0,825.4429100563787,2.849430425437885,2.849430425437885,2.001688489954014,923.9,1.6172917963864617,0.0,2463.944039007589,10.075683595607657,10.075683595607657,10.075683595607657,3362.4666666666667,9.435022439661736,0.0,24.161532268644876,8.456536294025705,6.4006365374238605,9.304359437195311
2017-10-09,3477.3659472937625,10.148536625752966,10.148536625752966,6.313052754785224,4378.666666666667,5.175333748436678,0.0,824.6841373123316,2.743657031844566,2.743657031844566,1.9017215479735983,916.6,1.6172917963864617,0.0,2458.4761708545116,9.810636736754937,9.810636736754937,9.810636736754937,3337.5333333333333,9.336587150776376,0.0,24.063096979759518,8.422083942915831,6.426475800756268,9.214537236087418
2017-10-10,3474.144060609873,11.627539555769097,11.627539555769097,7.818507297704581,4357.0,5.175333748436678,0.0,823.4035263919709,3.114214215961502,3.114214215961502,2.2780851837034373,909.3,1.6172917963864617,0.0,2451.801820635066,10.339474174085977,10.339474174085977,10.339474174085977,3312.6,9.238151861891017,0.0,23.964661690874156,8.387631591805954,6.452315064088673,9.124715034979529
