,FOL_tas,ORO_tas,SHA_tas
2089-11-22,286.93634,289.05136,289.06934
2089-11-23,287.7052,291.5502,290.2295
2089-11-24,286.51993,288.60773,288.66736
2089-11-25,284.64447,288.54382,288.537
2089-11-26,285.62,288.95303,289.2957
2089-11-27,279.56943,284.37445,286.80466
2089-11-28,277.69342,280.4212,281.39108
2089-11-29,277.99103,280.30435,279.985
2089-11-30,280.2219,279.59723,280.24472
2089-12-01,280.9954,281.44736,279.0162
2089-12-02,278.5312,280.04614,279.76352
2089-12-03,276.94168,277.49176,278.28387
2089-12-04,278.05273,278.48605,278.01004
2089-12-05,276.18735,277.20078,276.09567
2089-12-06,279.0086,278.63245,274.34964
2089-12-07,280.90417,280.84406,275.00073
2089-12-08,283.6214,278.50787,277.73053
2089-12-09,283.68692,280.8186,279.46234
2089-12-10,281.2793,281.07648,280.73145
2089-12-11,280.4182,281.49026,281.90912
2089-12-12,282.02277,282.10272,283.09625
2089-12-13,283.16202,283.59027,283.6747
2089-12-14,283.50192,284.49088,285.16125
2089-12-15,283.89188,284.5964,285.3006
2089-12-16,282.9663,283.85233,282.91287
2089-12-17,283.7298,283.29175,281.67133
2089-12-18,287.16782,285.35873,282.48517
2089-12-19,288.45145,285.87552,283.95987
2089-12-20,288.35156,285.65637,283.5381
2089-12-21,285.0175,286.05328,285.34842
2089-12-22,285.6595,286.18347,285.3239
2089-12-23,283.50754,284.3803,284.42883
2089-12-24,280.78348,282.14417,282.9574
2089-12-25,279.12924,280.07788,281.1478
2089-12-26,279.11172,278.9816,278.6058
2089-12-27,279.68588,275.80704,277.44766
2089-12-28,278.79315,279.34042,279.13208
2089-12-29,279.5458,281.66898,281.64667
2089-12-30,280.9964,282.78958,283.41672
2089-12-31,283.76486,285.0088,285.2995
2090-01-01,281.0897,283.92523,285.22723
2090-01-02,281.2032,283.76855,283.4368
2090-01-03,284.91998,285.66147,285.42984
2090-01-04,284.4773,286.45294,287.07404
2090-01-05,285.49454,285.08673,285.16714
2090-01-06,287.12024,284.62323,284.61865
2090-01-07,288.63016,284.99957,285.3336
2090-01-08,286.83093,286.05536,284.957
2090-01-09,286.76825,285.92148,287.03885
2090-01-10,284.6085,286.59424,286.74106
2090-01-11,284.28604,285.37604,284.5444
2090-01-12,282.747,284.38934,284.04254
2090-01-13,283.5569,282.4956,283.05142
2090-01-14,285.4563,282.03372,282.69617
2090-01-15,282.9724,285.14264,285.71707
2090-01-16,281.0635,284.56824,284.5044
2090-01-17,281.92682,284.8257,285.87015
2090-01-18,281.81073,285.25177,286.44333
2090-01-19,284.09277,287.8211,289.08652
2090-01-20,282.5997,284.91562,286.17593
2090-01-21,281.62628,284.5606,285.28357
2090-01-22,282.1291,285.94067,287.31644
2090-01-23,281.65866,284.64413,285.46866
2090-01-24,284.028,287.78894,288.9577
2090-01-25,287.8247,289.93695,290.81082
2090-01-26,283.52744,285.46582,285.82996
2090-01-27,282.87744,284.46152,284.81958
2090-01-28,286.12436,287.3037,287.3546
2090-01-29,284.10068,285.3363,286.08215
2090-01-30,283.5467,284.05234,283.85547
2090-01-31,281.50916,283.47018,284.16376
2090-02-01,281.0954,282.0169,281.98996
2090-02-02,280.80627,284.07703,284.6774
2090-02-03,279.85226,282.24948,282.41345
2090-02-04,281.54572,282.84357,281.89417
2090-02-05,281.18652,282.33246,282.57886
2090-02-06,279.81952,282.43634,283.41556
2090-02-07,281.7177,283.92084,284.5084
2090-02-08,280.72272,282.96964,284.08545
2090-02-09,281.9684,284.6027,284.94208
2090-02-10,281.4419,285.14148,285.9382
2090-02-11,282.57953,285.0157,285.36905
2090-02-12,283.95386,287.01184,287.1051
2090-02-13,287.44138,289.4355,289.41785
2090-02-14,284.90338,286.92847,285.9548
2090-02-15,284.34833,285.16473,284.36755
2090-02-16,285.23904,284.9133,285.03583
2090-02-17,281.9353,283.1728,284.49234
2090-02-18,279.50247,284.30722,285.1961
2090-02-19,279.91223,283.40393,284.1658
2090-02-20,282.38687,285.12225,286.42282
2090-02-21,284.11542,287.23117,288.28085
2090-02-22,280.8768,284.32288,285.37134
2090-02-23,282.70145,285.93747,286.4372
2090-02-24,282.43414,285.17654,286.32526
2090-02-25,282.84265,285.22906,286.11945
2090-02-26,281.45654,284.77847,285.45245
2090-02-27,281.467,285.97424,286.655
2090-02-28,282.71942,284.04688,284.13245
2090-03-01,284.53406,285.52454,284.70288
2090-03-02,287.62338,287.13696,286.5628
2090-03-03,288.42532,289.05258,288.44464
2090-03-04,289.913,289.8814,289.8143
2090-03-05,289.13205,289.94922,290.47226
2090-03-06,288.16132,290.08017,290.641
2090-03-07,286.1577,288.69736,288.4999
2090-03-08,283.79437,285.75964,286.95007
2090-03-09,280.27026,282.62167,284.27112
2090-03-10,284.53796,285.7855,285.69193
2090-03-11,284.4394,286.85834,287.96774
2090-03-12,283.2415,285.9667,287.0197
2090-03-13,286.34256,289.58362,290.7869
2090-03-14,287.5132,290.26736,290.68573
2090-03-15,286.93018,289.148,290.01498
2090-03-16,285.80475,288.50244,289.35217
2090-03-17,284.42245,286.9371,287.81696
2090-03-18,284.81958,286.294,286.4525
2090-03-19,287.86298,288.07147,287.0163
2090-03-20,290.04224,289.9326,288.04172
2090-03-21,291.42853,292.31177,292.53125
2090-03-22,290.57907,292.04562,291.68018
2090-03-23,290.11185,291.25214,290.786
2090-03-24,287.99432,289.67847,290.14743
2090-03-25,282.6758,286.09586,286.40067
2090-03-26,285.08762,286.97992,286.6856
2090-03-27,287.41495,288.598,288.53824
2090-03-28,286.05237,287.38617,288.2079
2090-03-29,286.3381,287.61722,287.17123
2090-03-30,290.71683,291.19385,289.7814
2090-03-31,290.76306,292.4588,292.60513
2090-04-01,290.68826,293.5164,294.17102
2090-04-02,287.77045,292.05927,292.76596
2090-04-03,289.12488,290.73755,290.15955
2090-04-04,289.91898,289.4295,289.2293
2090-04-05,287.90677,288.9871,289.47913
2090-04-06,287.65805,289.39645,289.82123
2090-04-07,286.49622,287.32513,288.09256
2090-04-08,285.484,285.477,286.6479
2090-04-09,287.1997,287.32428,287.52515
2090-04-10,285.6029,286.5502,286.71466
2090-04-11,285.40775,287.31738,287.8841
2090-04-12,286.7169,288.62607,288.60538
2090-04-13,292.3941,293.5629,293.25574
2090-04-14,292.4024,294.42593,295.55057
2090-04-15,285.21494,286.0077,287.12778
2090-04-16,282.60446,286.0729,286.75522
2090-04-17,284.29724,287.95038,289.41528
2090-04-18,287.62482,290.37994,291.91687
2090-04-19,284.6049,287.56323,288.7555
2090-04-20,282.3327,284.35773,285.07758
2090-04-21,282.46927,284.7894,284.71744
2090-04-22,285.7656,286.2763,287.03827
2090-04-23,283.5557,285.8037,286.70172
2090-04-24,285.97968,288.31738,288.98193
2090-04-25,288.99545,290.42285,289.92816
2090-04-26,285.9605,289.1441,289.7347
2090-04-27,288.0137,289.84192,290.49133
2090-04-28,293.4153,295.8549,295.61237
2090-04-29,292.70242,294.73615,294.67444
2090-04-30,292.7923,295.5857,294.23087
2090-05-01,287.51584,289.54263,289.50516
2090-05-02,282.8177,286.62006,288.17038
2090-05-03,286.07437,287.64148,287.6588
2090-05-04,286.7123,290.30685,290.3479
2090-05-05,284.4184,286.53546,287.92682
2090-05-06,288.7228,289.8417,290.11798
2090-05-07,293.21893,293.66412,293.72437
2090-05-08,293.176,295.24347,295.91718
2090-05-09,291.56592,295.2667,294.51074
2090-05-10,288.53073,292.08316,292.95856
2090-05-11,284.94562,287.33844,288.17065
2090-05-12,287.69144,289.60608,289.6277
2090-05-13,291.4689,293.93408,293.38306
2090-05-14,286.32904,288.7572,290.1695
2090-05-15,282.28326,286.36533,287.337
2090-05-16,282.40985,287.4335,288.77747
2090-05-17,284.97726,288.1385,289.20325
2090-05-18,282.20532,284.45874,285.4649
2090-05-19,287.17398,288.8539,288.68518
2090-05-20,292.58673,295.07324,294.59085
2090-05-21,294.2041,296.60974,296.1153
2090-05-22,296.7222,299.28027,298.86697
2090-05-23,299.16684,302.11832,301.75034
2090-05-24,295.123,298.3966,298.9699
2090-05-25,291.7532,294.52792,296.24164
2090-05-26,286.91763,290.82388,292.53262
2090-05-27,285.31357,290.21408,292.4438
2090-05-28,289.533,292.0849,292.71902
2090-05-29,293.4186,296.31277,296.87576
2090-05-30,291.0843,294.39694,295.05325
2090-05-31,290.49936,293.0178,293.91937
2090-06-01,292.1056,293.97794,294.29297
2090-06-02,293.6028,295.99866,297.0361
2090-06-03,293.00232,296.09717,296.38702
2090-06-04,293.66272,296.20486,296.07568
2090-06-05,294.62704,297.63846,298.5295
2090-06-06,294.7608,298.4719,299.70526
2090-06-07,292.8315,296.90982,298.33594
2090-06-08,290.49234,294.48502,295.27457
2090-06-09,288.0954,293.2136,293.63773
2090-06-10,286.0601,292.7471,293.34158
2090-06-11,284.30435,288.8728,290.89908
2090-06-12,286.02225,289.76468,291.18155
2090-06-13,290.4697,292.38043,293.35132
2090-06-14,294.62436,296.97955,297.70398
2090-06-15,296.16025,298.8347,299.8242
2090-06-16,297.3158,299.8748,301.19156
2090-06-17,298.39606,301.4505,302.67752
2090-06-18,296.60233,300.50812,301.23743
2090-06-19,296.33655,299.79865,300.28363
2090-06-20,298.90042,300.94757,301.76587
2090-06-21,298.92465,301.77734,302.4287
2090-06-22,299.74185,302.54773,301.64682
2090-06-23,300.54593,303.4621,302.6978
2090-06-24,298.6985,300.6564,299.73358
2090-06-25,298.07043,300.46152,301.21246
2090-06-26,300.288,302.72275,302.62677
2090-06-27,300.47977,302.7166,302.7069
2090-06-28,300.46902,302.52463,302.0155
2090-06-29,301.84818,304.45154,304.81903
2090-06-30,303.71695,306.48346,307.60413
2090-07-01,304.95728,307.5987,308.7257
2090-07-02,305.66696,309.3127,310.2823
2090-07-03,305.1417,309.59436,310.48013
2090-07-04,304.15253,308.80087,309.81558
2090-07-05,303.64413,308.0785,309.57892
2090-07-06,305.18274,307.51648,307.8986
2090-07-07,306.88763,310.1399,311.28195
2090-07-08,308.39752,311.617,310.77557
2090-07-09,307.50833,307.6717,307.67258
2090-07-10,307.44037,308.24237,306.71277
2090-07-11,310.33014,307.32,305.21857
2090-07-12,312.68524,310.12402,307.93008
2090-07-13,312.28873,316.1511,313.6015
2090-07-14,313.09628,314.04016,313.5893
2090-07-15,312.7409,313.93457,310.94717
2090-07-16,310.28754,312.78247,311.01413
2090-07-17,309.98193,313.52823,311.70502
2090-07-18,308.80765,312.5413,312.595
2090-07-19,308.42245,311.91296,312.23
2090-07-20,308.4316,312.00067,312.72562
2090-07-21,309.4328,313.10355,313.33282
2090-07-22,310.9469,314.7233,313.65192
2090-07-23,311.031,314.3467,314.7567
2090-07-24,310.30383,312.90656,313.40518
2090-07-25,309.9093,310.36926,310.7577
2090-07-26,308.99493,309.67407,310.07715
2090-07-27,308.00336,309.266,309.82663
2090-07-28,307.849,309.97318,309.72696
2090-07-29,308.18256,311.38815,310.86197
2090-07-30,308.71106,311.9459,312.69608
2090-07-31,307.46283,310.79465,310.2527
2090-08-01,304.23685,308.91623,309.2412
2090-08-02,304.00183,307.03796,307.856
2090-08-03,305.48444,308.84634,308.6056
2090-08-04,308.27817,311.09686,310.33945
2090-08-05,308.92728,309.92026,309.81403
2090-08-06,310.50586,312.24408,312.23087
2090-08-07,311.0523,314.50632,314.46255
2090-08-08,312.70572,315.0897,314.6811
2090-08-09,314.09137,315.7006,314.54346
2090-08-10,314.2242,315.77588,312.08456
2090-08-11,312.07745,313.0647,312.40805
2090-08-12,312.32733,312.16754,312.04477
2090-08-13,308.91382,310.94217,310.62274
2090-08-14,308.36133,310.41647,310.6286
2090-08-15,307.3468,308.00677,306.98782
2090-08-16,305.92636,305.0481,304.8257
2090-08-17,305.91757,305.3915,304.48407
2090-08-18,304.40692,303.00287,303.299
2090-08-19,302.823,305.1662,306.11285
2090-08-20,304.67886,306.73398,307.4109
2090-08-21,306.9239,308.6771,308.98233
2090-08-22,305.94086,307.50024,307.95856
2090-08-23,305.15182,306.70673,307.18103
2090-08-24,304.59018,306.70267,307.11734
2090-08-25,302.1825,305.37152,306.3155
2090-08-26,301.7391,304.61896,306.18747
2090-08-27,302.66455,306.18768,306.7122
2090-08-28,302.45325,305.4727,306.93286
2090-08-29,301.96255,304.44937,304.2622
2090-08-30,302.31894,303.44434,303.56436
2090-08-31,302.39038,303.8047,303.81387
2090-09-01,301.9388,303.8913,304.42703
2090-09-02,302.04016,303.2906,302.74258
2090-09-03,301.81317,302.7119,301.48013
2090-09-04,300.29755,302.03174,301.284
2090-09-05,299.53387,301.03616,301.1107
2090-09-06,300.46246,302.5991,301.742
2090-09-07,302.17325,303.92896,303.25787
2090-09-08,303.0999,305.3857,304.7916
2090-09-09,302.7297,304.6538,304.55576
2090-09-10,300.492,303.79712,303.62042
2090-09-11,300.7586,303.9903,303.28613
2090-09-12,298.45093,301.71188,301.91443
2090-09-13,298.5477,301.39,301.33795
2090-09-14,299.77148,302.0799,302.01434
2090-09-15,300.76578,303.3776,303.29962
2090-09-16,301.0815,304.08502,304.06433
2090-09-17,300.53363,303.59265,303.77094
2090-09-18,300.2478,303.60217,303.54535
2090-09-19,299.72128,303.7246,303.3086
2090-09-20,298.41516,301.0315,302.0115
2090-09-21,300.5003,303.09738,302.81497
2090-09-22,302.43506,305.41827,304.54794
2090-09-23,304.9884,306.42334,306.1456
2090-09-24,305.43567,307.3991,305.3335
2090-09-25,305.3976,307.7402,306.44907
2090-09-26,305.51044,308.6516,308.01697
2090-09-27,304.77414,307.00198,307.1263
2090-09-28,299.0732,301.54507,302.13882
2090-09-29,295.6748,298.24878,299.98123
2090-09-30,296.7491,298.97803,299.54135
2090-10-01,298.26068,300.3,299.83032
2090-10-02,298.1752,300.52002,300.91687
2090-10-03,299.24954,301.24664,301.44333
2090-10-04,300.40982,302.02744,301.84204
2090-10-05,301.49084,302.87646,302.47266
2090-10-06,301.58655,304.03528,304.08807
2090-10-07,303.28467,304.10492,303.72073
2090-10-08,302.11548,304.04858,304.10764
2090-10-09,298.80692,302.74274,301.86295
2090-10-10,292.3023,293.8787,294.55832
2090-10-11,289.83472,292.65976,292.3144
2090-10-12,290.22696,292.81024,293.1015
2090-10-13,291.36655,293.6068,293.66623
2090-10-14,295.25986,296.73834,295.22055
2090-10-15,297.41565,300.44122,297.8465
2090-10-16,299.29996,302.22598,299.7715
2090-10-17,299.8553,302.7511,300.971
2090-10-18,299.52838,301.40683,300.55765
2090-10-19,298.28574,300.2747,299.79022
2090-10-20,297.28534,299.47897,298.31354
2090-10-21,295.21204,297.0671,295.1392
2090-10-22,292.8887,295.30997,293.77893
2090-10-23,290.09595,293.93716,294.36807
2090-10-24,290.35764,293.37012,293.1477
2090-10-25,293.03058,295.5382,294.84848
2090-10-26,294.33057,296.6987,296.2807
2090-10-27,294.23352,296.6472,295.65967
2090-10-28,292.8301,295.06717,293.95398
2090-10-29,290.9004,292.7046,293.146
2090-10-30,289.8584,291.99228,292.31168
2090-10-31,289.44678,291.66446,291.5235
2090-11-01,289.78326,291.85544,291.57242
2090-11-02,290.6628,292.3875,291.6197
2090-11-03,291.4214,292.81042,291.8822
2090-11-04,292.59885,293.87598,292.98773
2090-11-05,293.17758,294.45013,293.368
2090-11-06,292.36053,294.18884,293.41486
2090-11-07,292.45624,294.04663,293.72736
2090-11-08,292.05768,294.34808,293.86224
2090-11-09,292.51843,295.3824,294.78336
2090-11-10,290.79056,295.21863,295.42892
2090-11-11,288.8054,294.84766,295.4995
2090-11-12,290.65616,293.9076,293.24942
2090-11-13,296.29724,296.31097,295.01678
2090-11-14,296.69812,297.36026,296.40356
2090-11-15,294.79044,297.79333,296.67456
2090-11-16,292.70285,296.83148,295.74805
2090-11-17,294.2248,294.33014,292.52
2090-11-18,289.3933,290.3319,289.7263
2090-11-19,285.20734,286.97986,286.5598
2090-11-20,284.3542,287.17615,287.69598
2090-11-21,283.3454,285.72513,286.1929
2090-11-22,284.60516,286.4628,286.00018
2090-11-23,284.73166,287.18094,286.8747
2090-11-24,285.03745,287.33414,286.91385
2090-11-25,285.76364,287.56665,287.04993
2090-11-26,283.68027,286.187,286.61633
2090-11-27,282.66083,285.09564,285.44287
2090-11-28,283.26242,285.0094,285.17294
2090-11-29,284.033,286.16223,285.43146
2090-11-30,284.6239,288.09622,288.07117
2090-12-01,284.55795,288.5608,289.37204
2090-12-02,285.60257,288.6988,289.1204
2090-12-03,281.66177,285.6227,285.78995
2090-12-04,284.43753,286.2652,285.1049
2090-12-05,284.07928,286.44504,284.34186
2090-12-06,285.21713,286.77008,282.51797
2090-12-07,285.30502,287.30136,285.3214
2090-12-08,283.06165,285.43393,284.73242
2090-12-09,279.98865,284.5273,285.19302
2090-12-10,281.84076,286.02673,285.4269
2090-12-11,282.5934,288.19308,287.87415
2090-12-12,285.08026,288.52808,287.5689
2090-12-13,284.00992,286.49448,285.39536
2090-12-14,281.52527,284.22772,285.1344
2090-12-15,283.4187,286.08643,287.08426
2090-12-16,284.66397,286.9114,288.24548
2090-12-17,284.35806,285.8647,287.05878
2090-12-18,282.96887,284.72913,284.47842
2090-12-19,283.4484,284.15192,284.15518
2090-12-20,282.35724,283.27768,283.4068
2090-12-21,284.7689,282.10336,282.2119
2090-12-22,284.38788,281.2504,281.60883
2090-12-23,284.61664,281.20755,281.15247
2090-12-24,285.67377,286.99924,284.5847
2090-12-25,285.40332,287.06393,286.2188
2090-12-26,287.26834,288.4455,286.0324
2090-12-27,286.16907,287.30777,285.21924
2090-12-28,285.37042,286.15887,285.79028
2090-12-29,286.98425,284.97623,283.21802
2090-12-30,285.01678,284.1396,283.84146
2090-12-31,282.74585,283.5731,283.36917
2091-01-01,283.27536,283.10205,282.082
2091-01-02,281.78116,282.06958,281.44183
2091-01-03,281.80673,282.76462,281.6503
2091-01-04,279.80124,281.28418,281.60223
2091-01-05,282.62665,283.56598,281.1923
2091-01-06,281.74335,282.93042,282.2924
2091-01-07,283.86734,282.70007,281.2824
2091-01-08,283.80658,282.70395,281.16394
2091-01-09,284.58133,283.76175,280.73062
2091-01-10,282.5045,282.74316,282.98264
2091-01-11,282.773,281.29474,280.06656
2091-01-12,285.24753,278.45767,278.7442
2091-01-13,283.2361,281.74054,280.27527
2091-01-14,284.58386,283.13254,281.7001
2091-01-15,285.07294,284.72028,281.7982
2091-01-16,281.57587,282.5287,282.2775
2091-01-17,281.6939,283.1381,282.80002
2091-01-18,281.9025,283.52924,284.31973
2091-01-19,283.90366,285.29517,284.89688
2091-01-20,284.7377,285.17975,284.14
2091-01-21,284.96793,284.00824,284.34103
2091-01-22,286.26834,286.26596,286.23166
2091-01-23,286.1686,286.21072,284.72076
2091-01-24,288.76874,288.8676,284.37042
2091-01-25,290.11365,289.66754,285.99854
2091-01-26,287.45706,288.67432,287.69052
2091-01-27,285.42865,286.9737,286.4178
2091-01-28,283.4459,286.6203,286.63217
2091-01-29,284.3829,286.40097,286.58334
2091-01-30,283.75833,285.88327,286.43753
2091-01-31,282.77023,284.7908,285.48886
2091-02-01,281.60632,284.11124,284.64386
2091-02-02,281.04263,284.12906,284.41003
2091-02-03,281.70755,284.98068,285.8069
2091-02-04,282.8154,286.42752,287.05157
2091-02-05,285.09628,288.07156,289.1061
2091-02-06,287.44937,289.55646,290.47107
2091-02-07,286.50223,288.4091,289.26273
2091-02-08,283.07355,287.00272,287.61218
2091-02-09,284.5362,286.11777,284.6524
2091-02-10,287.94873,286.11926,285.6033
2091-02-11,285.0317,286.85187,287.43848
2091-02-12,284.62802,286.8468,285.33948
2091-02-13,285.847,285.9026,285.48276
2091-02-14,285.1445,286.33643,286.86606
2091-02-15,284.15222,285.4341,286.02444
2091-02-16,285.55945,286.50684,285.51443
2091-02-17,285.7113,286.91486,286.80685
2091-02-18,284.37656,287.3432,288.5458
2091-02-19,284.5673,286.8556,287.43658
2091-02-20,283.43228,286.03223,287.0289
2091-02-21,283.0844,284.3697,284.99777
2091-02-22,285.51492,287.40485,285.18143
2091-02-23,288.8512,289.8174,286.92157
2091-02-24,289.01276,289.67102,288.94672
2091-02-25,290.63428,290.3125,289.98065
2091-02-26,290.2129,290.57718,289.7064
2091-02-27,286.22638,289.3625,289.39236
2091-02-28,291.25372,290.55252,289.00946
2091-03-01,291.97534,290.72388,290.72568
2091-03-02,286.17105,289.47424,288.40106
2091-03-03,285.87283,288.24002,286.12854
2091-03-04,286.58194,289.65173,288.44174
2091-03-05,285.00024,287.05518,288.6151
2091-03-06,279.7978,282.4873,282.97113
2091-03-07,273.52017,276.8706,278.0968
2091-03-08,274.27008,277.23517,278.71725
2091-03-09,278.04715,281.04477,281.416
2091-03-10,281.5847,283.87204,284.3938
2091-03-11,284.47324,287.20648,286.61008
2091-03-12,288.29367,289.5812,290.7331
2091-03-13,288.82755,291.3844,291.58853
2091-03-14,288.8158,290.40997,290.226
2091-03-15,289.02234,289.3025,288.45337
2091-03-16,287.51663,288.5243,288.39835
2091-03-17,286.83087,289.09747,288.35355
2091-03-18,287.06006,288.57715,288.45367
2091-03-19,291.06085,291.39502,291.0447
2091-03-20,295.04858,295.47937,293.5844
2091-03-21,295.4034,295.2242,295.52097
2091-03-22,295.95526,295.3779,294.51282
2091-03-23,295.52216,294.9963,294.77185
2091-03-24,293.4507,294.93408,294.36923
2091-03-25,287.33173,290.41922,288.93964
2091-03-26,285.44885,286.59357,286.36942
2091-03-27,287.88153,289.5221,288.40518
2091-03-28,288.5794,290.67123,290.5502
2091-03-29,290.60156,291.11285,290.5083
2091-03-30,288.22656,289.7761,288.95786
2091-03-31,287.1271,289.87726,288.95233
2091-04-01,283.1145,286.7513,286.53497
2091-04-02,279.7747,283.45978,284.00916
2091-04-03,279.39188,282.22717,282.75665
2091-04-04,280.8214,284.3239,284.1878
2091-04-05,283.83185,285.9332,285.48022
2091-04-06,282.96252,286.1549,287.32993
2091-04-07,281.24448,283.17908,283.55423
2091-04-08,285.11423,286.36557,286.11243
2091-04-09,290.47833,291.39844,289.92358
2091-04-10,292.1298,293.1735,293.01398
2091-04-11,292.49066,294.48703,294.41217
2091-04-12,291.92392,295.18954,295.19458
2091-04-13,287.41876,291.69946,292.39917
2091-04-14,285.1309,287.62692,288.64145
2091-04-15,285.4452,287.24387,287.4566
2091-04-16,285.88266,287.34277,287.28976
2091-04-17,284.57742,286.97137,288.4769
2091-04-18,283.80084,285.7935,286.16577
2091-04-19,286.57666,288.7582,288.25143
2091-04-20,289.27258,290.5756,289.99884
2091-04-21,290.8345,291.8507,291.19397
2091-04-22,289.57043,290.10568,289.54053
2091-04-23,289.51605,289.61618,289.202
2091-04-24,285.74084,287.38965,287.28458
2091-04-25,281.98605,283.76077,285.40265
2091-04-26,284.47235,285.92618,285.70447
2091-04-27,286.81174,287.9394,289.39758
2091-04-28,287.35266,288.72153,290.5891
2091-04-29,288.82565,290.45035,291.1375
2091-04-30,290.00424,291.89093,291.20215
2091-05-01,290.0795,291.9033,292.11594
2091-05-02,290.1442,292.59402,291.85364
2091-05-03,289.92807,292.1222,292.65408
2091-05-04,285.75717,288.75388,289.53543
2091-05-05,287.42313,290.09415,290.4189
2091-05-06,286.92734,288.57843,289.13428
2091-05-07,285.99847,288.06305,288.6932
2091-05-08,284.6327,288.67145,289.10522
2091-05-09,286.6667,288.9069,289.83685
2091-05-10,289.4195,291.1242,291.66537
2091-05-11,292.02713,293.89722,294.95676
2091-05-12,294.46924,297.45053,298.2176
2091-05-13,296.8604,298.87814,299.5468
2091-05-14,296.77264,296.57983,296.05536
2091-05-15,297.938,297.41797,296.88184
2091-05-16,292.53613,295.10837,294.96127
2091-05-17,290.4486,293.727,293.59543
2091-05-18,294.1694,295.69653,294.95154
2091-05-19,297.08392,298.38458,297.40564
2091-05-20,298.6149,299.79904,300.12448
2091-05-21,300.34338,301.89624,302.34998
2091-05-22,301.51666,303.53598,303.68613
2091-05-23,301.3569,302.46722,300.90976
2091-05-24,298.96402,298.38486,297.25806
2091-05-25,295.80457,295.62238,294.75342
2091-05-26,293.79242,293.4479,292.69754
2091-05-27,293.43054,292.91226,292.2687
2091-05-28,295.22275,294.65628,293.1392
2091-05-29,298.54706,297.11884,296.34033
2091-05-30,298.96213,298.33682,297.08347
2091-05-31,299.7543,300.97943,299.76096
2091-06-01,299.94946,300.81985,298.91025
2091-06-02,302.25287,301.48105,299.2528
2091-06-03,303.7847,302.0911,299.84915
2091-06-04,304.5715,301.971,299.78467
2091-06-05,302.83563,300.6507,298.6512
2091-06-06,300.93988,299.41663,297.9546
2091-06-07,299.00775,298.37497,297.10144
2091-06-08,298.46207,297.53662,296.78864
2091-06-09,300.05994,300.0635,298.69626
2091-06-10,302.12775,301.35535,299.9358
2091-06-11,304.34796,302.63562,300.8777
2091-06-12,304.69223,303.20554,300.89252
2091-06-13,304.85718,303.1556,300.1549
2091-06-14,306.04242,304.8449,302.63275
2091-06-15,305.33923,305.45264,303.1982
2091-06-16,302.64362,300.69858,298.60376
2091-06-17,300.1245,298.49872,296.9444
2091-06-18,298.8174,297.14136,296.15475
2091-06-19,299.398,297.81647,296.4174
2091-06-20,300.32373,298.28043,296.5232
2091-06-21,301.81744,298.09903,296.16025
2091-06-22,304.62927,305.20395,298.90433
2091-06-23,304.95224,303.27603,299.19318
2091-06-24,305.64777,305.53815,300.77496
2091-06-25,299.38257,297.00116,295.1463
2091-06-26,292.3588,292.22705,292.88617
2091-06-27,289.8048,290.82266,291.90817
2091-06-28,290.94647,293.5386,294.62552
2091-06-29,296.12616,296.54065,297.09174
