datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2
2007-09-06,2024.7188703964039,11.481061807710736,11.481061807710736,6.8049038644578275,4552.0,4.97837419666953,0.0,140.1185867167362,324.0858761320411,2.624776856832,2.624776856832,1.5867768568319998,975.0,0.9848396588451912,0.0,72.85519572305458,1326.9238132860983,14.833579123144855,14.833579123144855,14.833579123144855,3537.0,14.040686562496616,0.0,81.85641407468732,26.004102814961723,9.10478010015687,3.6497359602576553,13.249586754547199,85.12318060301244
2007-09-07,2015.279855430875,15.921414182781154,15.921414182781154,11.609053435077046,4552.0,4.977770508147181,0.0,134.66189774330593,322.9681567404565,3.936787926267617,3.936787926267617,2.904787926267617,975.0,0.9851846237151047,0.0,69.93139162879203,1313.4569204401448,16.991134038505948,16.991134038505948,16.991134038505948,3537.0,13.857596925169844,0.0,78.58487565478066,24.65803326262053,8.630311641917185,2.905901026984214,13.121820593719132,85.15624425192544
2007-09-08,2005.5836980887402,16.073484321011957,16.073484321011957,11.790237047713532,4552.0,4.976780729095132,0.0,129.29385978135824,321.83018468741955,3.984014671233472,3.984014671233472,2.958014671233472,975.0,0.9857502117448479,0.0,67.02141186977607,1300.0694718317066,16.93945839598537,16.93945839598537,16.93945839598537,3537.0,13.674507287843076,0.0,75.35395544512564,24.489693598128213,8.571392759344874,2.9211947618352276,12.99710607694811,85.22205171539277
2007-09-09,1995.3894012166277,16.352793484239395,16.352793484239395,12.108187096556573,4552.0,4.975701474224757,0.0,123.8547653038025,320.60714851342175,4.0762181649974245,4.0762181649974245,3.0562181649974245,975.0,0.9863669288136331,0.0,64.10954841972121,1286.7109622568378,16.936304486339306,16.936304486339306,16.936304486339306,3537.0,13.491417650516306,0.0,72.34907830216069,24.25211471978803,8.488240151925812,2.9117788765306827,12.852095691331535,85.28866371618172
2007-09-10,1985.0452490349946,16.7095670614641,16.7095670614641,12.507148744226315,4552.0,4.974673178732465,0.0,118.84050813858252,319.24672558747244,4.194276836593831,4.194276836593831,3.1802768365938308,975.0,0.9869545262377996,0.0,61.19265761615366,1272.9789366414313,16.956651981052396,16.956651981052396,16.956651981052396,3537.0,13.308328013189538,0.0,69.10499623750314,23.972342039285664,8.390319713749982,2.8908841535675016,12.69113817196818,85.35790762472156
2007-09-11,1975.3973612745863,16.221389372288698,16.221389372288698,12.002467886194058,4552.0,4.973662288075807,0.0,113.70552297007997,318.079828314779,4.018077629181093,4.018077629181093,3.010077629181093,975.0,0.9875321780416048,0.0,58.291964037572136,1259.7212998434793,16.496147461095248,16.496147461095248,16.496147461095248,3537.0,13.12523837586277,0.0,65.91620830890155,23.97546984866048,8.39141444703117,3.069067334244334,12.514988067384976,85.43083633180525
2007-09-12,1966.9718839310979,14.64043424381992,14.64043424381992,10.344941189051736,4552.0,4.972570505914347,0.0,108.16106892385261,317.42128650415196,3.4953130758211426,3.4953130758211426,2.493313075821143,975.0,0.9881560535624385,0.0,55.37824443928129,1248.0017817145385,15.450743775633839,15.450743775633839,15.450743775633839,3537.0,12.942148738536,0.0,62.685679848083275,24.20503110523536,8.471760886832378,3.4214583982950764,12.311811820107906,85.49966970479034
2007-09-13,1956.639605273394,16.654462359980812,16.654462359980812,12.492352483724304,4552.0,4.971425347410849,0.0,102.71016747582125,316.1625076732202,4.146595550176647,4.146595550176647,3.150595550176647,975.0,0.9888104298501516,0.0,52.46415439791419,1235.565332548053,16.36203430175339,16.36203430175339,16.36203430175339,3537.0,12.759059101209228,0.0,59.68352838857224,23.543494746597702,8.240223161309196,3.116664971126575,12.186606614161931,85.55856326561245
2007-09-14,1950.788087657599,12.177355258365768,12.177355258365768,7.81094421962535,4552.0,4.970021168372067,0.0,96.69107801717495,316.2560710796881,2.7540590975598804,2.7540590975598804,1.7640590975598804,975.0,0.9896128178723126,0.0,49.562501620175084,1225.7122012862242,13.866713263361742,13.866713263361742,13.866713263361742,3537.0,12.575969463882462,0.0,56.47411693341414,24.229154595749854,8.480204108512451,3.805428747203054,11.94352174003435,85.63211330332598
2007-09-15,1946.6929306516315,10.648231721300588,10.648231721300588,6.239251538397359,4552.0,4.968981562151515,0.0,91.19863784153381,316.5442927595139,2.570776856832,2.570776856832,1.586776856832,975.0,0.9902068785697709,0.0,46.646977572577214,1216.8222727822192,12.965607098318491,12.965607098318491,12.965607098318491,3537.0,12.392879826555692,0.0,53.26061853814415,24.45113961961665,8.557898866865827,4.152232339631589,11.741008413119236,85.68307916636923
