datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2006-10-01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.84,5.89,29.4,54.42,466.92,556.29,863.56,1.78,0.4,0.02,0.12,0.0,65.67,63.17,64.31,9.57421486
2006-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,26.15,11.39,28.02,60.38,810.86,926.87,1509.13,3.14,11.78,0.13,0.22,0.04,62.52,60.79,61.12,10.67305783
2006-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.66,0.85,1.7,3.39,536.16,585.22,1194.36,0.05,8.14,0.02,0.05,0.05,61.17,58.67,59.41,11.92264461
2006-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.62,30.96,2.5,20.24,12.08,377.04,375.91,759.83,2.63,82.62,0.06,0.1,0.07,59.23,57.64,59.08,19.03140493
2006-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.86,570.6,172.77,682.74,212.2,673.35,491.38,642.85,154.27,165.86,0.35,0.76,0.13,58.66,55.87,55.42,8.989090894
2006-10-06,0.0,0.35,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,134.52,138.64,67.63,62.16,521.19,409.15,613.28,0.92,25.91,0.12,0.15,0.02,59.89,57.87,59.41,10.82181816
2006-10-07,0.0,0.27,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,51.79,232.26,51.99,194.61,493.43,404.96,612.84,0.93,0.77,0.02,0.01,0.0,62.45,60.54,62.44,7.700628086
2006-10-08,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,4.74,2.97,28.87,54.61,411.75,330.86,508.8,0.84,0.77,0.0,0.0,0.0,69.92,67.46,65.55,6.424066105
2006-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.8,2.67,39.15,36.36,313.68,261.38,427.64,0.72,0.82,0.0,0.0,0.0,72.89,69.08,68.75,7.872793375
2006-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.77,2.33,19.38,32.72,262.56,218.57,376.58,0.9,0.8,0.0,0.01,0.0,68.28,65.48,62.11,10.9360661
2006-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.79,2.05,16.42,34.16,292.16,226.25,396.09,0.65,0.8,0.0,0.0,0.0,65.78,62.25,65.93,14.69950411
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,4.22,1.81,14.03,25.95,331.33,195.63,381.67,0.49,0.79,0.0,0.0,0.0,69.37,65.72,68.16,34.30611564
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,3.99,1.6,12.05,19.98,270.56,166.28,353.02,0.43,0.78,0.0,0.0,0.0,68.58,63.75,69.69,5.472396685
2006-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,3.75,1.42,10.47,22.61,276.66,152.91,336.77,0.42,0.76,0.0,0.0,0.0,62.91,60.75,63.44,-6.34214875
2006-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,3.52,1.28,9.23,16.3,280.51,145.5,321.25,0.35,0.81,0.0,0.0,0.0,61.16,58.58,60.1,4.591735529
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.23,5.72,3.01,11.04,14.62,248.72,131.96,296.13,0.34,104.23,0.04,0.08,0.15,57.54,58.07,56.63,3.215206606
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68,7.34,1.8,8.15,13.27,227.6,121.02,273.76,0.31,47.68,0.02,0.01,0.04,58.38,57.79,53.95,8.211570234
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,3.17,1.05,7.07,12.04,201.3,110.99,257.72,0.27,1.21,0.0,0.0,0.0,62.05,60.16,58.91,10.91107436
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,3.08,0.99,6.51,10.95,175.31,100.67,234.69,0.25,2.59,0.0,0.0,0.01,64.68,61.9,66.04,3.887603299
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2.97,0.92,5.96,9.95,151.92,90.97,215.56,0.23,1.44,0.0,0.0,0.0,68.78,65.71,66.97,5.109421479
2006-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,2.84,0.85,5.46,9.06,133.2,82.52,197.78,0.21,1.32,0.0,0.0,0.0,71.11,69.12,65.16,0.366942148
2006-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.72,0.8,5.03,8.29,118.36,75.41,182.28,0.2,1.3,0.0,0.0,0.0,70.34,69.38,64.67,1.311074378
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.6,0.74,4.64,7.62,106.61,69.49,169.15,0.18,1.27,0.0,0.0,0.0,69.83,69.24,65.11,4.306115695
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,2.48,0.7,4.3,7.04,97.14,64.48,158.09,0.17,1.23,0.0,0.0,0.0,68.13,65.33,63.3,9.494876017000001
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.38,0.66,4.01,6.55,89.76,60.4,149.56,0.16,1.2,0.0,0.0,0.0,61.88,60.21,56.35,10.75834709
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,2.29,0.62,3.77,6.12,83.75,56.9,142.31,0.15,1.17,0.0,0.0,0.0,61.84,59.64,57.78,1.711735534
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,2.2,0.59,3.53,5.74,78.55,53.77,135.65,0.14,1.14,0.0,0.0,0.0,64.48,63.53,59.81,-1.7652892530000002
2006-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.11,0.55,3.31,5.39,73.91,50.94,129.41,0.13,1.11,0.0,0.0,0.0,64.89,65.0,61.69,3.423471069
2006-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,2.03,0.52,3.11,5.07,69.61,48.24,123.43,0.12,1.08,0.0,0.0,0.0,63.1,60.45,58.66,1.57487603
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.95,0.5,2.94,4.8,65.89,45.9,118.28,0.12,1.05,0.0,0.0,0.0,57.06,52.82,54.51,2.505123963
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.88,0.48,2.79,4.56,62.94,43.95,114.07,0.11,1.03,0.0,0.0,0.0,54.11,52.51,51.54,8.584462795
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,2.3,0.53,2.66,4.35,60.63,42.33,110.77,0.11,12.52,0.01,0.0,0.04,53.87,53.02,51.25,10.73851238
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.03,63.69,31.73,35.58,6.61,62.27,42.38,111.31,3.91,173.03,0.25,0.24,0.21,55.71,59.8,48.27,-1.733553716
2006-11-03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.56,289.41,57.73,43.4,11.35,90.1,48.35,123.86,9.51,767.56,0.47,0.23,0.48,58.11,58.29,49.5,4.659173546
2006-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.83,27.29,42.33,12.33,4.74,95.89,51.58,124.16,0.11,71.83,0.07,0.06,0.1,55.3,56.89,51.84,4.028429745
2006-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63,8.62,4.75,5.78,4.93,91.31,53.31,128.32,0.11,24.63,0.0,0.0,0.0,58.83,57.56,55.18,3.467107432
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,8.82,4.47,5.93,4.98,91.28,52.01,126.83,0.11,18.08,0.0,0.0,0.0,60.48,60.37,60.29,3.2608264410000003
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68,8.55,4.05,5.77,4.92,85.88,49.59,123.01,0.11,19.68,0.0,0.0,0.02,63.07,63.34,60.69,3.564297515
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.18,497.74,510.91,550.94,143.09,262.01,109.48,143.14,21.73,948.18,0.46,0.59,0.37,63.3,61.16,60.08,6.727933873
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31,38.78,40.72,33.59,9.2,134.24,70.47,148.25,0.6,66.31,0.0,0.01,0.01,54.93,53.28,48.68,-1.687933881
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96,34.68,31.33,33.67,11.03,150.62,78.29,150.98,0.17,54.96,0.0,0.0,0.0,53.26,51.97,48.64,-2.394049583
2006-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.48,217.17,117.63,58.89,13.15,144.05,76.39,151.55,0.66,570.48,0.36,0.21,0.34,52.31,52.02,49.16,-5.182809909
2006-11-12,0.38,0.22,0.15,0.24,0.0,0.17,0.0,0.0,0.57,0.0,0.0,0.0,0.49,0.8,0.0,0.62,98.4,138.06,62.58,35.1,17.75,157.44,80.91,155.89,0.19,98.4,0.0,0.0,0.0,50.22,47.18,47.51,0.8072727259999999
2006-11-13,0.43,0.26,0.24,0.33,0.0,0.23,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.91,0.0,0.73,941.05,1644.54,1301.19,1812.7,741.28,1139.11,671.34,510.35,294.25,941.05,1.32,1.7,0.79,50.26,51.42,44.89,-4.050247927
2006-11-14,1.72,1.69,0.95,0.65,0.0,1.15,0.0,0.31,1.84,0.0,1.56,0.12,2.06,2.34,0.0,3.05,1128.76,3223.74,3497.3,4870.62,1136.8,1700.74,1130.49,827.84,65.63,1128.76,0.45,1.03,0.13,51.93,52.72,45.53,8.298842961
2006-11-15,1.24,1.87,0.29,0.47,0.0,1.51,0.0,0.0,1.56,0.0,0.0,0.0,2.3,1.95,0.17,3.35,606.32,956.55,843.34,1262.21,546.1,934.23,651.57,732.5,30.34,606.32,0.0,0.01,0.0,52.66,50.55,47.66,16.72066113
2006-11-16,1.44,2.03,0.31,0.44,0.0,1.67,0.0,0.0,1.45,0.0,0.0,0.0,2.31,1.85,0.0,2.29,4127.62,2190.41,693.78,682.33,287.01,597.98,439.75,624.15,16.58,4127.62,0.51,0.07,0.65,53.2,52.3,48.27,11.96826444
2006-11-17,0.94,1.83,0.03,0.15,0.0,1.49,0.0,0.0,0.69,0.0,0.0,0.0,2.51,0.21,0.0,1.05,2926.35,2953.29,1777.4,1103.24,265.51,513.36,373.62,563.85,11.02,2926.35,0.3,0.38,0.18,53.51,55.53,48.81,10.12561982
2006-11-18,0.15,1.35,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1695.72,2130.06,1548.03,1047.56,264.49,518.61,355.7,553.3,8.39,1695.72,0.16,0.09,0.06,54.74,54.28,49.15,13.96165287
2006-11-19,0.0,0.92,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,1163.22,1199.16,731.24,653.1,229.59,460.52,338.4,528.88,6.63,1163.22,0.0,0.0,0.02,55.48,54.53,49.95,7.380495855
2006-11-20,0.0,0.65,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,3735.16,2181.56,814.94,436.38,206.76,444.04,323.56,498.84,5.36,3735.16,0.6,0.02,0.71,56.25,56.47,50.37,8.023140482
2006-11-21,0.0,0.44,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,3010.85,6250.48,8097.1,5600.3,442.52,634.7,363.17,486.91,35.78,3010.85,0.81,1.84,0.16,55.06,55.46,48.49,8.929586762000001
2006-11-22,0.0,1.45,0.0,0.74,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,4167.53,3163.82,3793.85,3135.65,501.55,627.87,338.87,454.15,15.41,4167.53,0.1,0.1,0.29,51.78,52.0,47.65,7.670082632000001
2006-11-23,0.07,2.08,0.0,1.02,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,1.94,3175.07,2930.16,3339.87,2284.4,396.16,597.0,343.05,454.56,23.7,3175.07,0.27,0.54,0.15,51.22,51.64,42.68,-0.650578511
2006-11-24,1.02,2.51,0.58,1.35,0.0,1.21,0.0,0.0,0.04,0.0,0.0,0.31,3.21,0.0,0.0,2.2,1661.27,1671.63,1393.29,1232.95,326.15,520.02,310.36,453.62,12.98,1661.27,0.0,0.0,0.0,47.47,44.56,42.4,0.11107438
2006-11-25,1.06,2.52,0.65,1.39,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,2.2,1154.92,1118.49,854.93,798.6,264.8,434.81,267.25,423.81,9.97,1154.92,0.0,0.0,0.02,47.69,46.01,43.12,0.041652892
2006-11-26,1.06,2.52,0.6,1.38,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,2.25,1053.83,897.83,640.33,594.29,217.81,366.65,234.29,385.64,7.95,1053.83,0.21,0.06,0.37,47.38,46.19,39.82,11.04595039
2006-11-27,1.14,2.57,0.62,1.41,0.0,1.22,0.0,0.0,0.26,0.0,0.16,0.01,3.63,1.38,0.7,2.96,1121.72,1029.42,695.63,615.71,222.32,373.07,242.53,371.38,34.59,1121.72,0.5,0.69,0.25,44.52,46.91,39.37,8.576528911
2006-11-28,2.48,3.33,1.75,2.28,1.46,1.69,0.98,1.17,1.21,0.0,2.31,0.57,4.07,3.87,2.87,3.5,944.81,914.7,630.23,573.81,204.72,343.04,213.11,376.1,24.06,944.81,0.06,0.09,0.09,41.37,41.68,34.64,8.183801639
2006-11-29,2.69,3.43,1.94,2.46,1.84,1.76,1.24,1.13,1.43,2.2,2.56,0.73,4.21,4.08,3.83,4.15,780.49,732.7,485.57,480.66,184.28,327.27,198.48,375.7,16.96,780.49,0.0,0.0,0.0,39.23,36.94,34.14,13.84859502
2006-11-30,2.71,3.43,1.95,2.45,1.59,1.76,1.07,0.75,1.44,2.38,2.54,0.74,4.21,4.1,3.97,4.21,910.78,769.37,465.51,423.58,191.82,311.83,191.37,396.19,29.52,910.78,0.0,0.0,0.01,42.78,42.26,40.85,-2.1818181780000003
2006-12-01,2.69,3.43,1.94,2.44,1.15,1.75,0.77,0.0,1.43,1.59,2.19,0.32,4.22,4.08,3.19,4.3,998.35,625.48,462.13,499.93,214.51,370.02,247.91,392.43,11.83,998.35,0.0,0.0,0.03,46.4,42.96,43.56,12.2796694
2006-12-02,2.69,3.43,1.93,2.44,0.37,1.75,0.25,0.0,1.4,0.0,1.97,0.0,4.39,4.07,2.31,4.69,787.62,588.49,405.6,421.47,228.76,358.93,200.76,393.48,10.15,787.62,0.0,0.0,0.0,47.03,44.03,44.62,1.866446278
2006-12-03,2.67,3.42,1.86,2.41,0.0,1.74,0.0,0.0,1.39,0.0,1.8,0.0,4.38,3.93,1.53,4.69,1034.07,639.19,379.03,362.2,241.03,336.6,206.92,390.37,10.8,1034.07,0.0,0.0,0.0,49.54,47.5,45.9,-2.035041319
2006-12-04,2.66,3.42,1.73,2.4,0.0,1.73,0.0,0.0,1.36,0.0,1.07,0.0,4.3,3.62,0.0,4.56,1086.54,616.37,405.54,376.78,245.03,337.67,204.09,379.68,8.27,1086.54,0.0,0.0,0.0,50.76,48.79,48.68,-4.623471067
2006-12-05,2.58,3.41,1.5,2.34,0.0,1.73,0.0,0.0,1.16,0.0,0.0,0.0,4.2,3.26,0.0,4.22,1123.2,765.73,410.59,418.96,261.96,345.11,205.94,387.28,6.85,1123.2,0.0,0.0,0.0,49.61,48.82,51.62,5.6251239570000005
2006-12-06,2.37,3.41,1.26,2.24,0.0,1.69,0.0,0.0,0.9,0.0,0.0,0.0,4.1,2.88,0.0,3.99,1080.45,768.33,455.37,433.83,252.55,340.85,216.82,377.77,5.8,1080.45,0.0,0.0,0.0,50.4,50.46,50.47,7.495537177
2006-12-07,2.19,3.34,1.02,2.1,0.0,1.64,0.0,0.0,0.69,0.0,0.0,0.0,4.0,2.3,0.0,3.41,985.07,803.97,439.43,402.62,235.86,329.81,226.19,358.14,5.02,985.07,0.0,0.0,0.0,52.18,50.77,51.26,-0.265785124
2006-12-08,2.03,3.3,0.79,1.96,0.0,1.59,0.0,0.0,0.4,0.0,0.0,0.0,3.85,1.63,0.0,2.15,930.08,744.71,392.01,368.03,238.48,312.68,215.26,339.29,4.39,930.08,0.0,0.0,0.0,52.23,51.14,50.35,-1.063140494
2006-12-09,1.84,3.23,0.59,1.8,0.0,1.57,0.0,0.0,0.03,0.0,0.0,0.0,3.72,0.99,0.0,1.31,1145.89,1299.11,704.71,583.17,290.14,387.29,253.41,361.83,31.03,1145.89,0.44,0.42,0.22,51.92,53.69,46.12,3.522644622
2006-12-10,2.01,3.73,0.8,2.07,0.0,1.68,0.0,0.0,0.4,0.0,0.0,0.01,4.31,0.8,0.0,1.35,1921.58,2728.36,1246.95,1052.9,545.26,988.54,703.27,1103.83,128.25,1921.58,0.37,0.59,0.29,49.87,51.34,45.4,10.35570246
2006-12-11,2.79,4.42,1.78,2.8,0.0,2.01,0.0,0.0,1.11,0.0,0.0,0.54,4.83,0.74,0.0,1.79,3032.52,2052.28,926.69,783.19,398.98,598.97,330.07,617.97,35.84,3032.52,0.16,0.05,0.33,49.48,48.99,44.95,20.63801649
2006-12-12,3.07,4.52,1.95,2.85,0.0,2.02,0.0,0.0,1.33,0.0,0.0,0.7,5.32,0.44,0.0,1.95,11493.8,8827.27,4507.34,3380.57,722.33,851.66,500.87,654.68,265.35,11493.8,1.02,1.24,0.69,50.18,51.92,46.29,27.83801648
2006-12-13,4.63,5.96,2.67,4.06,0.0,2.79,0.0,0.0,1.66,0.0,0.0,0.82,6.52,0.0,0.0,2.27,10860.63,6291.29,2851.27,2141.1,615.83,770.97,388.52,551.64,94.28,10860.63,0.45,0.32,0.53,49.38,48.69,46.49,30.92727268
2006-12-14,5.18,6.45,3.05,4.55,0.0,3.16,0.0,0.0,1.37,0.0,0.0,0.75,7.6,0.0,0.0,1.91,11330.02,6396.46,3309.28,2509.13,608.74,815.56,395.99,661.5,64.27,11330.02,0.16,0.19,0.32,52.21,52.08,46.77,28.14148756
2006-12-15,4.47,6.45,2.54,4.29,0.0,3.19,0.0,0.0,0.78,0.0,0.0,0.0,7.57,0.0,0.0,1.1,19921.81,12019.29,7448.2,5131.34,863.02,743.32,319.72,551.66,111.93,19921.81,0.94,1.08,0.61,51.78,52.33,46.75,20.91570244
2006-12-16,5.19,7.87,2.84,5.53,0.0,4.24,0.0,0.0,1.41,0.0,0.0,0.54,8.13,0.89,0.0,1.68,6432.4,5063.63,2863.39,2648.77,766.84,735.51,300.6,595.7,74.94,6432.4,0.0,0.0,0.0,41.77,39.14,36.61,32.7252892
2006-12-17,5.29,7.91,3.0,5.58,0.0,4.29,0.0,0.0,1.59,0.0,0.0,0.65,8.14,1.18,0.0,1.76,3797.48,2871.24,1546.62,1427.64,508.99,558.2,255.95,503.74,48.58,3797.48,0.0,0.0,0.0,41.23,39.19,37.45,38.14809911
2006-12-18,5.25,7.91,3.0,5.58,0.0,4.29,0.0,0.0,1.59,0.0,0.0,0.64,8.13,1.15,0.0,1.75,2741.46,2052.91,1111.87,1001.62,397.41,462.7,223.62,436.42,35.27,2741.46,0.0,0.0,0.0,41.04,40.19,37.37,31.65818176
2006-12-19,5.22,7.9,2.98,5.56,0.0,4.29,0.0,0.0,1.58,0.0,0.0,0.62,8.12,1.1,0.0,1.74,2261.42,1621.42,859.91,778.03,332.73,403.1,202.08,393.54,27.21,2261.42,0.0,0.0,0.0,42.34,39.49,39.15,27.16165285
2006-12-20,5.2,7.9,2.96,5.55,0.0,4.28,0.0,0.0,1.57,0.0,0.0,0.6,8.1,1.05,0.0,1.62,1857.28,1439.03,760.96,647.52,290.95,363.78,186.49,364.89,22.21,1857.28,0.0,0.0,0.0,41.36,41.13,38.28,23.36925616
2006-12-21,5.19,7.89,2.95,5.54,0.0,4.27,0.0,0.0,1.56,0.0,0.0,0.59,8.1,1.0,0.0,1.49,1829.45,2961.8,1830.33,1103.44,289.52,368.95,187.45,356.96,38.42,1829.45,0.76,0.64,0.6,43.05,44.73,37.02,14.27900824
2006-12-22,6.03,8.28,3.42,5.98,0.04,4.5,0.03,0.1,2.55,0.0,0.08,0.86,8.57,3.62,2.37,2.23,1821.28,4023.97,2750.96,2404.24,637.35,826.47,341.1,419.9,330.04,1821.28,0.14,0.51,0.06,40.37,42.24,35.35,15.27867766
2006-12-23,6.87,8.78,4.33,6.79,1.0,4.99,0.67,1.34,3.35,0.0,0.78,1.63,8.77,4.39,3.86,2.55,1589.44,2170.83,1272.22,1074.03,402.06,532.27,234.15,405.66,74.85,1589.44,0.02,0.0,0.08,38.85,38.61,36.86,15.22710741
2006-12-24,6.88,8.79,4.33,6.8,0.91,5.0,0.61,1.58,3.4,0.0,0.99,1.65,8.86,4.51,4.21,3.0,1915.66,1881.98,1063.92,847.85,348.48,467.57,205.85,383.37,51.61,1915.66,0.06,0.02,0.11,40.55,39.67,40.73,18.07735534
2006-12-25,6.9,8.82,4.39,6.81,0.39,5.0,0.26,1.61,3.46,0.0,0.53,1.51,9.04,4.7,3.88,3.44,9567.27,3830.87,2364.42,1283.17,343.77,442.62,195.57,365.73,52.01,9567.27,0.57,0.58,0.63,45.52,46.06,41.46,16.91900824
2006-12-26,7.56,9.65,4.77,7.13,0.0,5.21,0.0,0.6,3.54,0.0,0.0,1.13,10.26,3.81,2.99,2.85,47591.24,47805.81,27399.2,17645.87,2420.03,3084.75,1125.81,801.47,1406.94,47591.24,2.91,3.31,1.78,50.31,51.17,43.74,23.94644624
2006-12-27,9.89,12.41,6.47,9.71,0.0,6.9,0.0,0.0,4.88,0.0,0.0,0.94,13.42,2.75,1.56,3.35,42112.41,45733.19,27019.83,22948.27,5069.5,7486.19,3387.2,2575.49,2759.62,42112.41,1.78,2.29,0.84,50.18,51.17,45.77,17.12132229
2006-12-28,14.08,15.53,10.05,12.94,1.07,8.86,0.72,1.27,8.07,0.0,0.25,3.51,15.06,4.53,0.0,6.33,10942.3,9427.74,5271.46,4970.63,1654.43,2491.88,1205.14,1286.44,651.42,10942.3,0.0,0.0,0.0,39.03,39.49,35.08,27.21123962
2006-12-29,14.1,15.61,10.18,13.09,1.93,8.98,1.3,2.37,8.2,0.0,1.38,3.68,15.08,4.72,0.0,6.52,6766.09,5375.12,3115.39,2638.52,935.45,1393.01,652.03,836.83,312.93,6766.09,0.0,0.0,0.0,42.69,39.59,41.67,28.18115698
2006-12-30,14.01,15.6,10.1,13.07,1.87,8.96,1.25,2.33,8.18,0.0,1.31,3.65,15.06,4.65,0.0,6.51,5480.15,4180.79,2605.41,2160.08,708.34,1138.92,535.18,726.08,187.18,5480.15,0.0,0.0,0.0,39.74,40.08,44.36,42.50975199
2006-12-31,13.94,15.59,10.05,13.05,1.55,8.95,1.04,2.08,8.17,0.0,1.28,3.63,15.05,4.43,0.0,6.5,4872.99,3502.36,2211.95,1695.89,608.94,977.49,440.98,649.78,135.98,4872.99,0.0,0.0,0.0,42.2,42.44,42.63,42.8866115
2007-01-01,13.88,15.58,10.0,13.05,1.31,8.95,0.88,1.86,8.16,0.0,0.78,3.61,15.04,4.29,0.0,6.49,4654.76,3162.95,2025.85,1491.48,565.87,830.14,379.93,590.42,106.12,4654.76,0.0,0.0,0.0,45.57,38.96,43.84,28.8515702
2007-01-02,13.87,15.58,9.95,13.04,0.95,8.94,0.64,1.1,8.14,0.0,0.0,3.6,15.04,4.03,0.0,6.48,4501.72,3174.77,2054.7,1444.12,532.97,836.16,371.51,593.04,88.35,4501.72,0.0,0.0,0.01,48.8,43.81,52.09,27.19140491
2007-01-03,13.72,15.58,9.7,13.02,0.0,8.94,0.0,0.0,7.9,0.0,0.0,3.36,14.93,3.07,0.0,6.06,5558.81,3476.67,2294.43,1529.12,695.76,918.61,390.73,618.35,83.03,5558.81,0.01,0.01,0.15,48.71,49.42,44.38,25.87041318
