datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
2015-07-24,2443.135289487345,14.669519492842833,14.669519492842833,10.346143649202979,4552.0,2.3774264770429068,0.0,187.80483648783598,89.58955441028095,2.1626300013854802,6.582078463531435,0.14779129170806105,975.0,0.8571571157300166,0.0,93.96987701885375,1545.5442609582685,9.972218392740562,9.972218392740562,9.972218392740562,3537.0,7.227611086407543,0.0,114.84924808131596,3.6661533636516026,3.6661533636516026,0.0,0.0,115.19947291966004,8.086458981932308,14.455222172815086
2015-07-25,2428.0223199864195,14.346407349656,14.346407349656,10.328812692644924,4552.0,2.374444536010159,0.0,185.00364665077893,89.57523512407005,2.1549908740061454,6.831848993951281,0.14595861594162907,975.0,0.8601390567627645,0.0,92.77868763171013,1536.5103307461134,9.92894188433625,9.92894188433625,9.92894188433625,3537.0,7.252219908628883,0.0,113.25553651785636,1.9197462829228034,1.9197462829228034,0.0,0.0,114.16579297519523,8.086458981932308,14.504439817257767
2015-07-26,2412.6567005065795,15.071325025924343,15.071325025924343,10.668123201771511,4552.0,2.3714619307809737,0.0,182.29264821464233,89.55647063574641,2.139071127600843,6.503240024567562,0.1358453211492301,975.0,0.86312166199195,0.0,91.54836492191417,1527.0774511027248,10.063950144418252,10.063950144418252,10.063950144418252,3537.0,7.276828730850222,0.0,111.67114347600301,4.555852577338994,4.555852577338994,0.0,0.0,113.60676304913444,8.086458981932308,14.553657461700444
2015-07-27,2397.5380487073066,14.362914272786966,14.362914272786966,10.527321337530378,4552.0,2.3684031054125443,0.0,179.4046455599044,89.47765487007344,2.119881517038081,6.9905089258230895,0.12246216219937134,975.0,0.8661804873603791,0.0,90.28943432174442,1517.6519827421978,9.943936818299886,9.943936818299886,9.943936818299886,3537.0,7.301437553071564,0.0,110.06118933307965,1.0148773780296327,1.0148773780296327,0.0,0.0,112.52037026433314,8.086458981932308,14.602875106143127
2015-07-28,2381.2843294126906,14.949922093797984,14.949922093797984,10.853162594359434,4552.0,2.3647905324474037,0.0,176.6622578203005,89.37995885314977,2.0410657513651103,6.7550588491753265,0.04945284813930373,975.0,0.8697930603255196,0.0,90.32283975830775,1507.7361784934992,10.059814639554242,10.059814639554242,10.059814639554242,3537.0,7.326046375292903,0.0,108.50934296459458,2.9386284620529786,2.9386284620529786,0.0,0.0,112.4634851889356,8.086458981932308,14.652092750585807
2015-07-29,2364.327784723563,15.249076227874966,15.249076227874966,11.034008525056876,4552.0,2.36157089231689,0.0,173.83815264066317,89.27981549332748,1.943369734441447,6.630786087192937,0.0,975.0,0.8730127004560332,0.0,89.09764989622764,1497.560353881317,10.117399993641069,10.117399993641069,10.117399993641069,3537.0,7.350655197514243,0.0,106.9424253928311,3.9388465686979437,3.9388465686979437,0.0,0.0,111.72313463420399,8.086458981932308,14.701310395028486
2015-07-30,2347.0858300241025,15.352990410030936,15.352990410030936,11.156326061934351,4552.0,2.3582416315105537,0.0,171.18392498430956,89.30161066537714,1.8434514393339754,6.62652377338637,0.0,975.0,0.8763419612623699,0.0,87.86159079136098,1487.344914750245,10.138802149092777,10.138802149092777,10.138802149092777,3537.0,7.3752640197355825,0.0,105.23575660000996,4.094467081027128,4.094467081027128,0.0,0.0,110.83432070205315,8.086458981932308,14.750528039471165
2015-07-31,2329.6129051419093,15.423307267670069,15.423307267670069,11.215656183835158,4552.0,2.354636354777268,0.0,166.33895358760608,89.41977677792657,1.8786379619163824,6.578485222055139,0.0,975.0,0.8799472379956552,0.0,86.09505103503189,1477.3053836345953,10.168818816391845,10.168818816391845,10.168818816391845,3537.0,7.399872841956923,0.0,103.89256009339631,4.334557670227003,4.334557670227003,0.0,0.0,109.96936782450386,8.086458981932308,14.799745683913846
2015-08-01,2314.189790852043,15.735598340864051,15.735598340864051,11.26837267808041,4552.0,2.7836811598754685,0.0,164.62680695553263,89.4833382346677,2.3502281756281462,6.342061050048422,0.42829269175717855,975.0,1.045943754209454,0.0,85.01796993053253,1468.2585775619657,10.212813379356414,10.212813379356414,10.212813379356414,3537.0,7.672415548058262,0.0,101.862500268671,5.365346549194003,5.365346549194003,0.0,0.0,109.11518796887108,9.574062285212307,15.344831096116524
2015-08-02,2298.869796502595,15.805205377746017,15.805205377746017,11.347165896968672,4552.0,2.7799852955652606,0.0,161.77526662596486,89.47768268570525,2.4143360719985907,6.320889946294114,0.5214328461921391,975.0,1.0496396185196624,0.0,83.5819942561263,1459.6562234993776,10.245546364859965,10.245546364859965,10.245546364859965,3537.0,7.697024370279602,0.0,100.14396747844829,5.542244308020775,5.542244308020775,0.0,0.0,108.17021300485696,9.574062285212307,15.394048740559205
2015-08-03,2283.1909635190036,15.801143277529022,15.801143277529022,11.468226914724381,4552.0,2.776397513473111,0.0,159.0808543044106,89.51141034435457,2.4080885467710402,6.423676874821748,0.5442175790291048,975.0,1.0532274006118119,0.0,82.09731808432635,1450.602886851288,10.277223527759874,10.277223527759874,10.277223527759874,3537.0,7.721633192500941,0.0,98.30968867908354,4.862891191513359,4.862891191513359,0.0,0.0,107.25626297496689,9.574062285212307,15.443266385001882
2015-08-04,2267.5677491837237,15.949886942876121,15.949886942876121,11.496675297973091,4552.0,2.7727284462174784,0.0,156.39488624479048,89.53782894896425,2.4418275895793045,6.261751701012864,0.606988879901885,975.0,1.0568964678674446,0.0,80.54496123238178,1441.56717993756,10.317812668875638,10.317812668875638,10.317812668875638,3537.0,7.746242014722282,0.0,96.56908679634232,5.905113236750614,5.905113236750614,0.0,0.0,106.47702858295403,9.574062285212307,15.492484029444563
2015-08-05,2251.8932662161433,16.009644988057897,16.009644988057897,11.564721153510401,4552.0,2.7689060140369874,0.0,153.29665444806716,89.54550659082,2.46823481003004,6.234756750628838,0.6624283584171371,975.0,1.0607189000479356,0.0,79.08834053433624,1432.4396818373316,10.352167234080655,10.352167234080655,10.352167234080655,3537.0,7.770850836943623,0.0,94.79371463382996,6.0748539660081935,5.950413213120001,0.0,0.12444075288819256,105.61524790352367,9.574062285212307,15.541701673887246
2015-08-06,2236.1406522148186,16.101761317962794,16.101761317962794,11.498432677913163,4552.0,2.765095184065568,0.0,150.475833450179,89.48369177650025,2.4759124518857902,6.015254331035742,0.6991382583374031,975.0,1.0645297300193546,0.0,77.6817097022119,1423.1962084606564,10.371963074657756,10.371963074657756,10.371963074657756,3537.0,7.795459659164962,0.0,92.9791259938062,7.3602778409083225,5.950413213120001,0.0,1.4098646277883216,104.79592996414922,9.574062285212307,15.590919318329924
2015-08-07,2230.625146787898,16.144339545371814,16.144339545371814,11.549171136488573,4552.0,2.761254719699841,0.0,147.75475770706706,89.51879431132772,2.4777464702226126,5.981731958836953,0.7300045347387416,975.0,1.0683701943850816,0.0,76.36738355388627,1414.6415239377434,10.399627811802912,10.399627811802912,10.399627811802912,3537.0,7.820068481386302,0.0,91.1904131625575,7.525084503030225,5.950413213120001,0.0,1.5746712899102242,104.02167451144038,9.574062285212307,15.640136962772605
2015-08-08,2216.878088648598,16.313007266603194,16.313007266603194,11.647879308851167,4552.0,2.759779953378343,0.0,145.05844461366263,89.54249654858505,2.4492001723935175,5.896157938093935,0.7304904949741626,975.0,1.0698449607065799,0.0,74.92215536982233,1405.530335388016,10.430082180054296,10.430082180054296,10.430082180054296,3537.0,7.844677303607642,0.0,89.4899034336922,8.041509863879625,5.950413213120001,0.0,2.0910966507596243,103.29000310863054,9.574062285212307,15.689354607215284
2015-08-09,2202.0670868229163,16.2818165430889,16.2818165430889,11.443540906658376,4552.0,2.7564097863770383,0.0,142.3640729565631,89.50315783443132,2.4729024096508425,5.639917335030724,0.7832249902960038,975.0,1.0732151277078847,0.0,73.47641287069573,1396.3418672614177,10.409464874109153,10.409464874109153,10.409464874109153,3537.0,7.869286125828982,0.0,87.630671995328,9.406478731063533,5.950413213119999,0.0,3.456065517943534,102.59857363297525,9.574062285212307,15.738572251657963
2015-08-10,2186.513062899881,16.25366296858557,16.25366296858557,11.371505218663353,4552.0,2.7527817636123872,0.0,139.5306839788433,89.51516584459839,2.4335636954971136,5.530314753230858,0.772918534206791,975.0,1.0768431504725358,0.0,72.03009121155551,1387.0945458272479,10.412092047966164,10.412092047966164,10.412092047966164,3537.0,7.893894948050321,0.0,85.92658201844282,9.888086070836309,5.950413213120001,0.0,3.937672857716308,101.94517277848098,9.574062285212307,15.787789896100643
2015-08-11,2170.8913244509054,16.237552505872483,16.237552505872483,11.356211717030902,4552.0,2.7489750920906375,0.0,136.81744079047888,89.54902173027997,2.445571705664179,5.471171811688091,0.8139588024383724,975.0,1.080649821994285,0.0,70.55551436507203,1377.9360327549675,10.42400341673671,10.42400341673671,10.42400341673671,3537.0,7.918503770271662,0.0,84.06502051138204,10.151859906205985,5.950413213119999,0.0,4.201446693085986,101.3277089709839,9.574062285212307,15.837007540543324
2015-08-12,2155.1039285808383,16.25937865576869,16.25937865576869,11.423370765784362,4552.0,2.7450653601070734,0.0,133.93439085798258,89.52955407785792,2.479427591345768,5.468660855607139,0.8768469461844779,975.0,1.0845595539778492,0.0,69.10279021832054,1368.6482221440158,10.457434677958846,10.457434677958846,10.457434677958846,3537.0,7.9431125924930015,0.0,82.35498436079726,10.164594559927687,5.950413213120001,0.0,4.2141813468076865,100.74420567289917,9.574062285212307,15.886225184986003
2015-08-13,2138.9905639124727,16.347607443775477,16.347607443775477,11.613143189899553,4552.0,2.7411748731391827,0.0,131.19870823122773,89.50943824214878,2.459959938923717,5.545271151010515,0.8864115518269429,975.0,1.0884500409457405,0.0,67.62717478837372,1359.26052381694,10.517896661762787,10.517896661762787,10.517896661762787,3537.0,7.967721414714342,0.0,80.67369295921397,9.746046463489282,5.950413213120001,0.0,3.7956332503692813,100.19279505620909,9.574062285212307,15.935442829428684
2015-08-14,2122.942986624025,16.265890385576814,16.265890385576814,11.495392357917696,4552.0,2.737110833269147,0.0,128.4304983704704,89.51723454470272,2.4398441032145683,5.426583924316034,0.8953279741823104,975.0,1.0925140808157758,0.0,66.26229302967101,1349.9203624532242,10.50942866623508,10.50942866623508,10.50942866623508,3537.0,7.992330236935682,0.0,78.8734260509084,10.253537448335086,5.950413213120001,0.0,4.303124235215085,99.67171202343695,9.574062285212307,15.984660473871363
2015-08-15,2106.5135858373496,16.23482557455987,16.23482557455987,11.477438009953389,4552.0,2.7331169151725807,0.0,125.6927513021218,89.41001862824011,2.44764040576851,5.374768724348084,0.9321565348007681,975.0,1.0965079989123423,0.0,64.75176576816621,1340.3537317890834,10.524055775875775,10.524055775875775,10.524055775875775,3537.0,8.016939059157021,0.0,77.10859171456364,10.465551170629931,5.950413213120001,0.0,4.51513795750993,99.17928855746729,9.574062285212307,16.033878118314043
2015-08-16,2089.7516625514872,16.287189333657654,16.287189333657654,11.604045774043993,4552.0,2.728676583595562,0.0,122.78407509468121,89.36214996442202,2.340424489305903,5.411763574360586,0.8539728764026773,975.0,1.1009483304893606,0.0,63.83849256594134,1330.5785585828821,10.573173675460966,10.573173675460966,10.573173675460966,3537.0,8.041547881378362,0.0,75.43725544382421,10.152514665907637,5.950413213119999,0.0,4.2021014527876375,98.71394838212595,9.574062285212307,16.083095762756724
