,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
2039-12-02,0.0,238.19217,250.49173,0.0,105.71331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.4052,0.0,0.0,0.0
2039-12-03,0.0,237.77661,249.44695,0.0,101.52887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.42467,0.0,0.0,0.0
2039-12-04,0.0,237.54855,248.4959,0.0,96.63746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.38394,0.0,0.0,0.0
2039-12-05,0.0,237.34137,244.96013,0.0,92.82301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0977,0.0,0.0,0.0
2039-12-06,0.0,237.26971,243.7989,0.0,90.23154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5169,0.0,0.0,0.0
2039-12-07,0.0,237.26651,242.7823,0.0,87.45371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2659,0.0,0.0,0.0
2039-12-08,0.0,237.07358,242.42293,0.0,85.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.47617,0.0,0.0,0.0
2039-12-09,0.0,236.8371,242.06674,0.0,80.60381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.19259,0.0,0.0,0.0
2039-12-10,0.0,236.69643,241.2325,0.0,77.21712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.127594,0.0,0.0,0.0
2039-12-11,0.0,236.50586,240.18,0.0,72.657875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.830666,0.0,0.0,0.0
2039-12-12,0.0,236.22855,239.38277,0.0,70.09594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.10603,0.0,0.0,0.0
2039-12-13,0.0,236.00108,239.16327,0.0,67.241646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.34633,0.0,0.0,0.0
2039-12-14,0.0,235.78847,238.72937,0.0,66.92461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.94064,0.0,0.0,0.0
2039-12-15,0.0,235.66513,238.68172,0.0,66.68088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.54144,0.0,0.0,0.0
2039-12-16,0.0,235.51245,238.58957,0.0,66.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.27237,0.0,0.0,0.0
2039-12-17,0.0,235.47894,238.59848,0.0,66.32257,0.0,0.0,0.0,1.3245567,0.0,0.0,0.0,105.07112,0.0,0.0,0.0
2039-12-18,0.0,235.52393,238.70255,0.0,63.380135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.73882,0.0,0.0,0.0
2039-12-19,0.0,235.5055,238.78061,0.0,58.257862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3472,0.0,0.0,0.0
2039-12-20,0.0,235.43622,238.74588,0.0,54.48259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.02903,0.0,0.0,0.0
2039-12-21,0.0,235.23038,238.6456,0.0,50.56475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.36181,0.0,0.0,0.0
2039-12-22,0.0,235.15173,238.57892,0.0,49.44745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.01793,0.0,0.0,0.0
2039-12-23,0.0,235.45352,238.47609,0.0,49.20444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.77554,0.0,0.0,0.0
2039-12-24,0.0,235.36937,238.29233,0.0,48.514847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.431114,0.0,0.0,0.0
2039-12-25,0.0,235.29381,238.20628,0.0,45.359974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51702,0.0,0.0,0.0
2039-12-26,0.0,235.23988,238.15799,0.0,41.29976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.22064,0.0,0.0,0.0
2039-12-27,0.0,235.20255,238.11299,0.0,37.07722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38799,0.0,0.0,0.0
2039-12-28,0.0,235.15909,238.07886,0.0,32.73996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.982185,0.0,0.0,0.0
2039-12-29,0.0,235.11699,238.0322,0.0,27.433258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42593,0.0,0.0,0.0
2039-12-30,0.0,235.08484,237.99493,0.0,20.468616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41004,0.0,0.0,0.0
2039-12-31,0.0,235.0523,237.94113,0.0,13.803278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.829666,0.0,0.0,0.0
2040-01-01,0.0,237.48685,240.76474,0.0,10.66957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94029,0.0,0.0,0.0
2040-01-02,0.21349782,239.68884,251.67946,0.0,22.651087,3.4026203,5.9242306,0.7967207,6.554338,0.23628141,0.23628141,0.0,74.29747,5.7606907,0.0,0.0
2040-01-03,0.0,263.6147,264.43307,0.0,22.82756,0.0,8.151364,0.0,17.189398,0.0,0.0,0.0,87.14161,10.35675,0.0,0.0
2040-01-04,0.0,263.69357,264.63547,0.0,24.71788,0.0,9.711127,0.0,18.145622,0.0,0.0,0.0,87.24663,12.021187,0.0,0.0
2040-01-05,0.0,263.63525,264.5943,0.0,23.779179,0.0,10.654435,0.0,18.410227,0.0,0.0,0.0,84.73965,17.670774,0.0,0.0
2040-01-06,0.0,263.6145,264.84436,0.0,14.251745,0.0,7.4487867,0.0,13.641831,0.0,0.0,0.0,80.580734,11.536128,0.0,0.0
2040-01-07,0.0,260.52963,251.75348,0.0,0.0,0.0,0.0,0.0,6.7719755,0.0,0.0,0.0,68.00819,0.8952414,0.0,0.0
2040-01-08,0.0,252.95773,239.10165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.62275,0.0,0.0,0.0
2040-01-09,0.0,246.0209,228.42117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33638,0.0,0.0,0.0
2040-01-10,0.0,239.051,221.20616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.866858,0.0,0.0,0.0
2040-01-11,0.0,234.21135,216.07658,0.0,0.0011558769,0.0,0.0,0.0032153688,0.0,0.0039256304,0.0039256304,0.0,27.277884,23.617788,0.0,0.0
2040-01-12,0.0,230.82533,212.9737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.983704,12.884474,0.0,0.0
2040-01-13,0.0,230.75038,212.28922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59737,25.114017,0.0,0.0
2040-01-14,0.0,230.60834,210.15361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.677853,20.717667,0.0,0.0
2040-01-15,0.0,226.86649,206.69293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9976845,0.0,0.0
2040-01-16,0.0,225.46445,204.42772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2879443,0.0,0.0
2040-01-17,0.0,222.99144,201.07628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-18,0.0,222.23622,199.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-19,0.0,218.33864,194.15846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-20,0.0,214.52684,188.48502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-21,0.0,211.51718,182.89575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-22,0.0,211.38785,180.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-23,0.0,211.23953,179.49515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-24,0.0,211.10986,179.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-25,0.0,210.9867,179.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-26,0.0,209.17715,176.89204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-27,0.0,205.82704,173.6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-28,0.0,202.35844,169.87259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-29,0.0,198.78639,165.82219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-30,0.0,194.86032,161.42955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-31,0.0,189.03989,155.60515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-01,0.0,182.88339,148.82782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-02,0.0,175.90877,141.15396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-03,0.0,168.70346,132.97095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-04,0.0,161.83177,125.12408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-05,0.0,155.97856,116.831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-06,0.0,149.5747,107.94009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-07,0.0,143.68024,102.50228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-08,0.0,136.88907,94.95725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-09,0.0,151.44464,101.16124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-02-10,0.0,161.15384,103.51396,0.0,0.0,0.0,0.0,0.0,25.783855,0.0,0.0,0.0,7.0880165,0.005483858,0.0,0.0
2040-02-11,0.0,162.59384,104.856804,0.0,0.0,0.0,0.0,0.0,55.48642,0.0,0.0,0.0,10.555796,0.97057694,0.0,0.0
2040-02-12,0.0,162.95428,105.52693,0.0,0.0,0.0,0.0,0.0,57.905277,0.0,0.0,0.0,12.11029,5.7886086,0.0,0.0
2040-02-13,0.0,163.78006,106.10609,0.0,0.0,0.0,0.0,0.0015072424,59.22161,0.10138209,0.10138209,0.0,13.998119,9.625931,0.0,0.0
2040-02-14,0.0,164.36392,106.273506,0.0,0.0,0.0,0.0,0.0,59.259624,0.0,0.0,0.0,15.138368,10.026218,0.0,0.0
2040-02-15,0.0069066915,167.86636,108.740166,0.0,0.4878914,0.0028120922,0.9367214,0.0026441882,59.38658,0.0011495834,0.0011495834,0.001122855,16.415901,15.539161,0.20040685,0.0
2040-02-16,10.213831,226.61981,155.32281,0.0,21.881058,0.0,39.357304,0.9193404,68.25541,3.6139846,3.6139846,0.0,64.06559,43.88357,0.0,6.4926605
2040-02-17,10.893163,285.79752,216.21738,0.0,72.40447,0.0,57.66902,17.136774,69.1561,15.879424,15.879424,0.0,128.86137,50.026196,0.0,1.5024909
2040-02-18,4.194218,340.61887,261.39792,0.0,104.56118,0.013258645,60.172924,21.126421,62.86822,19.178984,19.178984,0.0016276094,186.29459,49.17553,0.0,0.0010083198
2040-02-19,0.0,411.93604,352.05554,0.0,125.03433,0.0,60.479042,15.243866,70.29596,9.12809,9.12809,0.0,214.67216,42.34692,0.0,0.0
2040-02-20,0.0,430.43823,362.93597,0.0,121.74818,0.0,65.119194,6.1043487,68.664,0.0,0.0,0.0,223.33281,38.78833,0.0,0.0
2040-02-21,0.0,482.03143,396.94507,0.0,128.8346,0.0,62.95488,0.0,55.85587,0.0,0.0,0.0,234.55357,28.748817,0.0,0.0
2040-02-22,0.0,507.08133,411.15634,0.0,149.08478,0.0,76.964745,0.0,57.00474,0.0,0.0,0.0,236.99632,52.28766,0.0,0.0
2040-02-23,17.330545,507.56476,410.1641,0.0,179.27019,1.2729703,108.28114,29.217024,55.627407,14.037476,14.037476,0.0,249.17032,57.60072,0.0,9.074726
2040-02-24,24.098402,503.28027,406.26254,0.0,180.35495,0.0,112.026215,39.20314,51.568436,18.02861,18.02861,0.0,245.4995,53.745018,0.0,12.667715
2040-02-25,17.582922,509.06018,415.1408,0.0,177.69147,0.0,124.70579,30.695034,64.736855,9.627865,9.627865,0.0,243.6584,116.29184,0.0013496467,11.936599
2040-02-26,58.153236,579.4585,500.94617,0.0,254.80966,17.577066,233.37932,74.906296,83.318184,32.699512,32.699512,21.544247,298.89853,136.46675,0.0,26.371948
2040-02-27,49.315056,658.0523,556.1997,0.0,294.68,20.092875,226.74802,74.32389,109.43427,37.01645,37.01645,12.768309,377.73026,167.52701,5.512314,20.826939
2040-02-28,83.44206,659.2515,556.94135,0.0,302.4451,28.001637,234.57253,96.059845,111.96317,50.231297,50.231297,32.65339,381.3345,172.57474,8.065043,56.124584
2040-03-01,89.723434,659.6904,557.14825,0.0,305.34952,28.985487,238.39482,99.185295,112.65377,52.384853,52.384853,34.74058,381.91403,173.2276,5.353978,60.97605
2040-03-02,86.48837,659.78094,557.1814,0.0,304.92142,26.360275,237.10252,94.42328,112.41993,48.68689,48.68689,32.897045,381.71823,172.68225,0.0,60.53551
2040-03-03,87.86573,660.0457,558.0069,0.0,308.98532,30.66776,237.2032,95.998764,114.009766,50.02955,50.02955,35.950375,382.93924,176.49214,0.0,61.510796
2040-03-04,93.227974,672.2077,560.6367,0.0,321.28247,38.909046,238.0102,101.71057,117.25214,61.56427,61.56427,38.861206,397.2352,183.3741,0.55127853,62.07557
2040-03-05,95.61659,680.30524,564.21185,0.0,329.25558,39.814762,238.10118,110.30563,119.03436,69.363106,69.363106,40.474617,405.3826,195.75499,0.0,65.6097
2040-03-06,96.45051,683.3047,565.452,0.0,330.84775,39.578255,239.34737,111.10451,122.643005,71.310745,71.310745,37.455116,407.9296,203.74664,0.0,68.56708
2040-03-07,100.50895,691.9232,573.17395,0.0,343.4134,38.136078,243.00096,116.31959,124.83122,78.076385,78.076385,30.990643,420.6762,206.02002,0.0,72.041565
2040-03-08,99.96733,704.46564,585.06244,0.0,356.88947,35.74901,249.44278,130.32915,127.39183,96.598976,96.598976,22.107052,442.57794,204.2966,0.0,73.45172
2040-03-09,89.04318,706.8846,589.79443,0.0,357.86084,25.0932,241.26291,122.403824,123.55176,91.36457,91.36457,10.044046,448.93634,199.13016,0.0,61.719322
2040-03-10,89.58322,706.8799,589.7913,0.0,354.33597,16.674683,238.41142,118.29504,118.98858,83.721886,83.721886,0.0,448.75684,194.21909,0.0,58.9898
2040-03-11,85.73936,704.7769,585.39886,0.0,347.99673,8.066514,232.27689,108.66615,112.64412,73.473305,73.473305,0.0,442.38226,187.78763,0.0,53.062244
2040-03-12,76.453606,698.3087,579.3946,0.0,340.65726,0.0,224.66516,98.31737,105.625015,63.266777,63.266777,0.0,435.1916,178.3225,0.0,43.076447
2040-03-13,72.908035,694.1567,583.26825,0.0,339.21158,0.0,233.2115,87.83064,90.835106,50.488464,50.488464,0.0015114977,428.7892,174.07047,0.0,26.518053
2040-03-14,67.02237,746.51166,672.25824,0.0,390.3923,0.0,236.0565,104.496445,74.84725,59.626614,59.626614,0.0,458.86395,161.82756,0.0,11.527035
2040-03-15,52.36315,784.2821,683.9522,0.0,374.69077,0.0,220.28763,91.614845,52.768368,45.940197,45.940197,0.0,453.3114,144.34431,0.0,0.0
2040-03-16,33.06645,808.7523,693.0373,0.0,370.23676,0.0,231.02147,74.26251,34.32938,26.137535,26.137535,0.0,444.97284,133.26762,0.0,0.94986725
2040-03-17,27.763199,889.3412,787.60284,0.0,455.21057,0.0,283.50577,80.45172,36.373505,22.524866,22.524866,0.0,504.98657,158.0829,0.0,0.0
2040-03-18,46.939865,902.3318,796.7077,0.0,486.84833,0.0,326.70474,103.62923,50.884224,37.643044,37.643044,0.0,526.48694,185.38687,0.0,34.217144
2040-03-19,56.06438,904.0231,798.5828,0.0,488.09848,0.0,337.695,121.75989,51.67608,45.405487,45.405487,0.0,527.60846,187.43787,0.0,45.788414
2040-03-20,57.94556,902.9816,797.6855,0.0,487.00113,0.0,339.09525,124.413185,52.052094,44.59337,44.59337,0.0,527.3399,189.7197,0.0,46.825054
2040-03-21,73.53145,918.7697,828.2608,0.0,531.46155,0.0,362.358,145.93416,59.656418,57.605907,57.605907,0.0,544.0352,215.4597,0.0,50.155014
2040-03-22,59.272488,918.4081,818.8706,0.0,507.63037,0.0,348.199,129.52065,42.689476,39.102947,39.102947,0.0,529.0355,196.95262,0.0,31.425499
2040-03-23,39.81373,911.4742,809.0531,0.0,494.9472,0.0,333.84277,111.6764,29.799685,24.179873,24.179873,0.0,519.8651,186.21748,0.0,11.93384
2040-03-24,35.729298,903.3055,802.0895,0.0,480.52094,0.0,329.8912,95.592606,22.453934,7.234049,7.234049,0.0,507.54358,181.18716,0.0,10.284592
2040-03-25,41.15772,901.87634,801.3932,0.0,479.86932,0.0,330.5262,97.12762,21.197353,0.0,0.0,0.0,505.302,184.15646,0.0,15.929011
2040-03-26,31.925234,900.80383,797.77057,0.0,474.93643,0.0,324.2727,87.93112,13.282054,0.0,0.0,0.0,500.29153,179.74104,0.0,8.291775
2040-03-27,18.05143,892.5054,789.6567,0.0,464.1173,0.0,314.5003,74.33911,0.007619715,0.0,0.0,0.0,489.9495,169.37866,0.0,0.0
2040-03-28,5.9482636,881.5912,777.6,0.0,452.62555,0.0,304.26343,59.5702,0.0,0.0,0.0,0.0,479.03146,155.62035,0.0,0.0
