,FOL_tas,ORO_tas,SHA_tas
2090-02-19,284.77197,285.22958,285.3238
2090-02-20,285.55884,286.01328,286.5439
2090-02-21,287.2549,287.108,286.8808
2090-02-22,286.47635,287.7782,287.5514
2090-02-23,285.4302,286.51608,285.46747
2090-02-24,285.48453,285.73044,285.89838
2090-02-25,285.14682,284.76935,284.02838
2090-02-26,286.1977,286.4817,284.92395
2090-02-27,287.04477,287.49957,286.33496
2090-02-28,286.30533,287.30096,284.86093
2090-03-01,286.56223,285.95078,283.554
2090-03-02,284.995,284.4407,282.18732
2090-03-03,285.1043,284.59567,282.56604
2090-03-04,285.79572,284.63324,282.89883
2090-03-05,284.85425,284.73535,281.73776
2090-03-06,283.50848,283.14783,280.92847
2090-03-07,284.6323,284.01505,280.31128
2090-03-08,284.37476,285.7445,283.97662
2090-03-09,285.52524,285.18634,284.37277
2090-03-10,285.58994,286.26764,284.28845
2090-03-11,285.98242,286.7137,285.46152
2090-03-12,286.29465,285.3447,281.99112
2090-03-13,284.08356,284.32483,281.59418
2090-03-14,283.96768,283.4886,281.44946
2090-03-15,283.94043,284.72745,281.57666
2090-03-16,284.53683,284.7201,282.54352
2090-03-17,286.59415,285.98694,283.32532
2090-03-18,284.81003,285.1925,284.48853
2090-03-19,283.96454,283.87762,282.85535
2090-03-20,283.9211,284.41586,283.2709
2090-03-21,285.63705,287.05252,285.63983
2090-03-22,287.90625,289.14612,285.70178
2090-03-23,286.44016,285.83322,282.3257
2090-03-24,284.7143,284.0172,281.32263
2090-03-25,286.76538,285.29578,282.62912
2090-03-26,283.64987,283.4193,279.76743
2090-03-27,283.3103,283.16373,280.9231
2090-03-28,282.41843,281.4909,278.72595
2090-03-29,282.10217,281.8005,279.10486
2090-03-30,285.13028,284.23337,281.30878
2090-03-31,286.83917,287.5089,285.17984
2090-04-01,290.08426,290.3525,287.5535
2090-04-02,291.29248,291.64166,289.23697
2090-04-03,287.87946,288.0454,286.59082
2090-04-04,288.11597,287.78403,286.57745
2090-04-05,286.30853,286.85648,285.6101
2090-04-06,287.374,288.44183,287.15872
2090-04-07,289.528,290.0759,288.12842
2090-04-08,289.10132,287.53195,283.0959
2090-04-09,288.50098,288.50763,286.32962
2090-04-10,288.10443,288.58682,286.98114
2090-04-11,286.52258,287.1062,285.69272
2090-04-12,286.93323,287.01712,285.3365
2090-04-13,286.9537,287.25385,285.6787
2090-04-14,286.51868,286.26822,284.56808
2090-04-15,287.77414,287.93863,285.17056
2090-04-16,288.9448,288.31503,284.779
2090-04-17,288.82327,289.23068,286.6314
2090-04-18,286.8696,286.62512,283.19482
2090-04-19,286.36185,285.85678,283.6931
2090-04-20,287.34848,288.2534,285.7924
2090-04-21,289.44714,289.95914,287.6351
2090-04-22,291.99664,292.9956,290.54895
2090-04-23,291.0596,292.31744,291.50873
2090-04-24,292.74588,293.3787,292.19235
2090-04-25,289.03928,290.85303,290.2655
2090-04-26,288.7752,290.26602,290.2117
2090-04-27,289.0318,290.03052,289.54227
2090-04-28,288.26294,289.2842,288.6993
2090-04-29,290.65817,292.14587,290.40845
2090-04-30,290.15018,291.4039,288.589
2090-05-01,291.5398,292.14413,291.0135
2090-05-02,294.351,296.16043,295.26218
2090-05-03,299.62527,301.20758,298.55872
2090-05-04,301.2967,301.34195,297.13763
2090-05-05,299.45862,300.43314,295.90283
2090-05-06,294.3085,295.42725,293.49365
2090-05-07,293.5407,294.61124,292.26828
2090-05-08,294.79004,296.71664,294.48178
2090-05-09,290.829,291.7267,290.16077
2090-05-10,290.39774,290.73004,288.9647
2090-05-11,294.09607,295.42142,293.1136
2090-05-12,295.46692,297.1097,296.27194
2090-05-13,295.02264,296.51758,296.2262
2090-05-14,295.67877,297.27814,296.31223
2090-05-15,297.4842,298.1242,294.80164
2090-05-16,295.5225,296.52686,295.69415
2090-05-17,292.61096,293.37384,291.90997
2090-05-18,292.34235,293.3073,293.20947
2090-05-19,293.5597,294.74777,294.12793
2090-05-20,295.4132,296.3346,294.61014
2090-05-21,297.2283,299.01752,296.18942
2090-05-22,300.0258,301.26752,299.23572
2090-05-23,300.23514,301.87265,300.317
2090-05-24,299.86435,301.3957,300.739
2090-05-25,299.82205,300.93295,299.2268
2090-05-26,298.88135,299.3177,294.3575
2090-05-27,301.08255,300.51468,297.38458
2090-05-28,301.74994,303.14276,301.23898
2090-05-29,298.69952,300.76056,300.48163
2090-05-30,300.5541,302.08838,300.58258
2090-05-31,299.48145,301.43793,300.51904
2090-06-01,299.8898,301.54657,299.8455
2090-06-02,300.4447,301.43726,299.3524
2090-06-03,300.31332,301.72858,298.42917
2090-06-04,299.32834,300.64264,299.7968
2090-06-05,298.6844,300.4267,299.62106
2090-06-06,297.3404,299.18506,299.33063
2090-06-07,295.5444,296.34497,296.83466
2090-06-08,293.61755,293.90793,291.9661
2090-06-09,291.91144,292.25272,290.82535
2090-06-10,291.3684,291.77637,290.94043
2090-06-11,293.00876,293.98022,293.43585
2090-06-12,296.97272,298.78442,296.22333
2090-06-13,302.22787,302.80676,298.7967
2090-06-14,303.94687,305.01025,301.10022
2090-06-15,298.40005,299.2448,298.43692
2090-06-16,294.46646,295.29047,296.19678
2090-06-17,293.60065,294.0181,292.40234
2090-06-18,293.35675,293.48755,291.99237
2090-06-19,294.88785,295.29575,294.47794
2090-06-20,297.52087,298.35718,298.14246
2090-06-21,298.1088,299.2931,299.8641
2090-06-22,297.22235,298.74072,299.59033
2090-06-23,298.21042,299.91998,300.25757
2090-06-24,297.43573,299.2526,300.74472
2090-06-25,300.07523,302.06924,301.53952
2090-06-26,302.19138,304.29477,303.83713
2090-06-27,303.37457,305.44235,305.33594
2090-06-28,301.54272,303.16687,304.3177
2090-06-29,299.32898,299.96054,301.12256
2090-06-30,300.2408,301.7553,303.1699
2090-07-01,299.10162,302.28793,303.33887
2090-07-02,298.28696,300.56757,302.16846
2090-07-03,299.8316,301.33026,302.9855
2090-07-04,300.32224,302.46835,303.67856
2090-07-05,299.08752,301.3762,302.00714
2090-07-06,296.90094,298.1744,299.1742
2090-07-07,297.19626,298.62302,299.1974
2090-07-08,297.70734,299.59354,300.03586
2090-07-09,297.64896,299.15677,300.0966
2090-07-10,298.22314,299.39175,299.3442
2090-07-11,299.57352,300.78394,298.5485
2090-07-12,300.10593,301.53735,298.2441
2090-07-13,298.19943,299.66254,298.9129
2090-07-14,297.18878,298.07428,298.98462
2090-07-15,298.53015,299.92883,300.0274
2090-07-16,299.96613,301.53177,301.9209
2090-07-17,300.6949,302.39194,303.03036
2090-07-18,301.3449,303.5487,304.00555
2090-07-19,300.31387,302.76028,304.85327
2090-07-20,301.7862,304.27988,305.07352
2090-07-21,303.38168,305.86636,307.25854
2090-07-22,303.68597,306.39105,307.54535
2090-07-23,306.25568,308.37976,306.88983
2090-07-24,306.00296,308.03003,307.7005
2090-07-25,305.41693,307.79547,308.10504
2090-07-26,308.22623,311.10486,309.64996
2090-07-27,302.60843,305.65674,308.85388
2090-07-28,304.117,306.27356,306.49963
2090-07-29,301.56717,303.443,303.85522
2090-07-30,300.20346,302.64743,303.3695
2090-07-31,301.84094,304.14072,304.31436
2090-08-01,301.48984,303.88263,304.14056
2090-08-02,301.89465,303.86688,303.32578
2090-08-03,303.53668,305.71246,305.76877
2090-08-04,304.62543,307.07202,309.0897
2090-08-05,304.83002,306.89853,308.36597
2090-08-06,304.03464,307.38434,308.19263
2090-08-07,301.76703,305.4621,309.76138
2090-08-08,300.6323,302.79288,307.84683
2090-08-09,299.83936,302.26974,304.58072
2090-08-10,297.93216,299.07535,300.62323
2090-08-11,296.59494,297.62384,298.67798
2090-08-12,296.0542,297.01126,296.85648
2090-08-13,297.69687,298.99088,298.38852
2090-08-14,298.87488,301.6389,301.58478
2090-08-15,301.78116,304.51044,304.6461
2090-08-16,300.6869,302.8858,303.13068
2090-08-17,300.88907,302.7954,302.97632
2090-08-18,300.99146,303.4323,303.69003
2090-08-19,300.71384,303.0481,303.4908
2090-08-20,300.37515,302.97437,302.71973
2090-08-21,301.89972,303.4529,303.12274
2090-08-22,303.48038,305.63495,304.69244
2090-08-23,305.80566,308.5196,307.28372
2090-08-24,306.18103,308.7821,307.14838
2090-08-25,301.8441,305.46436,306.315
2090-08-26,299.57794,301.732,304.70886
2090-08-27,299.65045,302.10056,304.3643
2090-08-28,299.2566,301.4206,303.05426
2090-08-29,300.27094,303.05316,305.2556
2090-08-30,301.25323,304.0969,305.82855
2090-08-31,301.2369,304.02612,304.61136
2090-09-01,302.61975,304.52414,305.68204
2090-09-02,302.96127,304.34885,305.2081
2090-09-03,301.46158,303.9252,304.13977
2090-09-04,301.7092,304.1024,305.87543
2090-09-05,304.09442,307.68033,307.16708
2090-09-06,304.80997,308.5997,306.7207
2090-09-07,303.64026,306.66074,305.83475
2090-09-08,302.67273,304.56854,303.7866
2090-09-09,301.38568,304.0634,302.3033
2090-09-10,299.87683,302.28882,302.86078
2090-09-11,296.83698,298.9602,301.10522
2090-09-12,294.9705,295.48325,296.43634
2090-09-13,293.2207,293.75177,294.61438
2090-09-14,293.41565,294.98233,296.0858
2090-09-15,293.19846,294.41666,295.21408
2090-09-16,293.0138,294.22617,295.1966
2090-09-17,292.7941,294.801,296.46378
2090-09-18,292.9308,294.83823,296.4229
2090-09-19,292.49207,294.4181,295.7059
2090-09-20,292.54663,293.3597,294.71774
2090-09-21,291.79297,292.3616,293.74707
2090-09-22,290.17255,290.3453,291.25473
2090-09-23,291.7335,292.78857,291.52536
2090-09-24,292.1755,292.65176,292.4984
2090-09-25,291.75385,290.6771,289.08026
2090-09-26,291.91406,290.91626,288.72165
2090-09-27,291.69012,291.03308,289.71118
2090-09-28,292.39215,292.83502,291.75385
2090-09-29,291.66714,292.34918,293.36014
2090-09-30,291.31927,291.54092,292.45215
2090-10-01,292.14383,292.38647,294.37112
2090-10-02,293.53906,294.29688,298.02332
2090-10-03,292.89227,294.48486,295.35895
2090-10-04,293.4081,294.81976,293.7308
2090-10-05,293.30893,295.47723,294.12964
2090-10-06,290.9929,293.32928,292.62125
2090-10-07,291.6081,292.70337,290.923
2090-10-08,290.87354,292.58057,291.82962
2090-10-09,290.4237,291.19092,289.9474
2090-10-10,292.15033,292.52255,291.39102
2090-10-11,293.58688,294.44284,293.99503
2090-10-12,293.81485,295.7265,295.5897
2090-10-13,297.26056,299.86044,296.7275
2090-10-14,297.10333,298.95056,296.09424
2090-10-15,296.7308,297.94562,296.1062
2090-10-16,295.99557,297.26038,296.24225
2090-10-17,297.1503,298.71902,298.2124
2090-10-18,298.8212,300.80505,298.9383
2090-10-19,298.35547,299.67615,297.52658
2090-10-20,297.48154,298.86334,297.09247
2090-10-21,297.6256,299.19263,297.44858
2090-10-22,293.85052,294.54694,293.68478
2090-10-23,288.50964,291.11243,288.3975
2090-10-24,289.14618,290.51248,287.88477
2090-10-25,290.0561,290.71243,288.1986
2090-10-26,288.7558,289.29208,285.74255
2090-10-27,288.62115,288.8156,287.53842
2090-10-28,290.5996,291.74368,290.2967
2090-10-29,291.39087,293.12552,292.1642
2090-10-30,291.46518,293.8431,293.86005
2090-10-31,291.25848,293.06433,291.30472
2090-11-01,291.52853,293.01224,291.46008
2090-11-02,291.40073,292.98615,291.67285
2090-11-03,290.1663,292.62546,289.8026
2090-11-04,287.8858,287.97998,284.5338
2090-11-05,286.16833,286.42493,283.34232
2090-11-06,285.971,287.3656,284.8458
2090-11-07,287.3637,288.42075,285.62952
2090-11-08,288.55457,289.16904,285.79828
2090-11-09,289.30997,290.66083,285.77698
2090-11-10,290.0133,291.23233,288.67133
2090-11-11,289.7096,291.0168,286.53143
2090-11-12,289.09113,289.63248,286.37665
2090-11-13,290.54175,290.445,286.23743
2090-11-14,290.23373,290.98312,288.45297
2090-11-15,290.7598,291.32407,287.5078
2090-11-16,289.49554,290.111,286.06094
2090-11-17,290.2363,290.51376,286.9247
2090-11-18,289.16208,288.45517,285.75412
2090-11-19,290.48038,289.20908,286.74677
2090-11-20,287.215,286.21246,284.27136
2090-11-21,285.94376,285.7147,283.95883
2090-11-22,287.3146,286.407,284.01263
2090-11-23,285.35938,285.1828,282.79855
2090-11-24,283.77228,284.88843,283.31952
2090-11-25,284.21954,284.62488,283.362
2090-11-26,286.8645,286.52194,281.7811
2090-11-27,287.9519,286.85257,282.7176
2090-11-28,287.57642,286.3347,283.8989
2090-11-29,289.73566,288.77203,285.7586
2090-11-30,290.59012,289.87857,287.17444
2090-12-01,291.02722,291.0893,288.65762
2090-12-02,293.33954,293.09097,289.8115
2090-12-03,292.6493,294.32275,292.55
2090-12-04,293.35974,295.10217,293.5533
2090-12-05,292.65173,293.51978,290.82288
2090-12-06,290.01608,292.54462,291.17517
2090-12-07,288.9016,291.50247,292.05307
2090-12-08,289.97592,291.37003,291.36255
2090-12-09,290.197,292.0086,291.05832
2090-12-10,289.97873,292.03775,291.87802
2090-12-11,289.9922,291.00497,290.52487
2090-12-12,288.90564,291.28015,289.82083
2090-12-13,286.96317,289.15048,288.5271
2090-12-14,287.753,288.78027,287.56757
2090-12-15,288.94055,288.4638,284.35455
2090-12-16,287.01892,286.44757,283.4872
2090-12-17,283.93967,283.95236,281.05286
2090-12-18,281.29858,282.1563,279.357
2090-12-19,281.4634,282.03967,281.06415
2090-12-20,284.00415,284.6339,282.73352
2090-12-21,284.4432,285.8006,283.42526
2090-12-22,284.9611,285.14844,282.57938
2090-12-23,284.06894,284.77295,280.25696
2090-12-24,284.13647,283.80872,281.0152
2090-12-25,284.40216,283.4849,280.82156
2090-12-26,283.96198,283.41763,280.6647
2090-12-27,281.4396,282.70508,280.1925
2090-12-28,280.5688,284.7632,281.98608
2090-12-29,282.69122,284.30093,285.93378
2090-12-30,285.9583,287.7171,285.7888
2090-12-31,284.37994,285.45218,283.46442
2091-01-01,284.44495,285.06592,283.44403
2091-01-02,283.7851,284.926,283.17505
2091-01-03,285.07538,285.25574,283.97482
2091-01-04,285.46796,286.24188,283.6923
2091-01-05,285.05157,287.19153,283.859
2091-01-06,288.15384,287.91507,284.09723
2091-01-07,288.04135,288.05753,286.90717
2091-01-08,288.28882,288.13278,286.45114
2091-01-09,286.8818,285.92322,285.1743
2091-01-10,284.65152,287.16998,287.21332
2091-01-11,287.1406,288.8205,291.6703
2091-01-12,290.6989,291.6739,290.44568
2091-01-13,289.51694,291.57397,290.16486
2091-01-14,287.1287,289.10608,291.1394
2091-01-15,286.59125,287.9536,290.89218
2091-01-16,287.03192,290.7625,291.94287
2091-01-17,287.20728,287.69635,286.6254
2091-01-18,281.40262,281.50665,280.97766
2091-01-19,281.16794,282.0891,279.18213
2091-01-20,281.17648,282.03027,280.8879
2091-01-21,281.9644,282.59363,280.79526
2091-01-22,283.82803,283.71835,279.94708
2091-01-23,283.1801,282.0494,278.64148
2091-01-24,284.36572,283.12827,279.9314
2091-01-25,281.90756,281.788,278.8123
2091-01-26,284.75183,283.22595,278.9738
2091-01-27,285.66763,285.0325,280.966
2091-01-28,283.04068,283.1834,279.93665
2091-01-29,282.3879,282.4105,280.90417
2091-01-30,283.17905,283.54977,282.96954
2091-01-31,282.60043,284.25262,282.96365
2091-02-01,279.34628,278.50726,276.7411
2091-02-02,279.46674,279.16064,276.76108
2091-02-03,278.3569,277.6588,275.79422
2091-02-04,278.3312,277.02222,274.5115
2091-02-05,279.52914,279.16275,277.8816
2091-02-06,282.86633,282.08127,280.2142
2091-02-07,283.32098,283.8177,281.56976
2091-02-08,285.1576,284.94324,280.897
2091-02-09,283.5307,282.06525,279.56097
2091-02-10,281.5437,280.0203,276.59955
2091-02-11,282.78537,281.4908,277.62027
2091-02-12,279.64853,278.4314,276.49426
2091-02-13,277.4463,277.20575,273.94418
2091-02-14,277.99536,277.97354,275.95312
2091-02-15,279.45096,279.6548,277.6918
2091-02-16,280.06165,279.9655,278.47485
2091-02-17,280.8677,280.97815,279.31366
2091-02-18,281.31528,279.948,277.03638
2091-02-19,279.32074,278.58716,276.49146
2091-02-20,278.78195,278.63348,276.14413
2091-02-21,279.517,279.12357,276.33026
2091-02-22,282.4319,280.88846,278.12772
2091-02-23,282.9532,282.16583,278.40543
2091-02-24,283.7738,282.4084,279.6238
2091-02-25,283.28833,282.78073,277.81253
2091-02-26,281.01126,281.04794,277.49432
2091-02-27,280.5153,280.37036,277.04752
2091-02-28,281.92453,280.86514,277.16684
2091-03-01,281.29108,281.05743,279.42743
2091-03-02,284.53665,285.48,282.93488
2091-03-03,286.70352,286.2445,285.1759
2091-03-04,288.46542,288.78775,287.78406
2091-03-05,289.44937,290.0289,287.79266
2091-03-06,287.4259,287.84543,285.687
2091-03-07,285.51578,285.34094,284.3575
2091-03-08,287.02145,286.3895,283.42355
2091-03-09,284.66852,284.39655,281.6759
2091-03-10,282.7409,283.63007,281.147
2091-03-11,281.34094,281.96146,279.5363
2091-03-12,283.98843,282.75262,280.86252
2091-03-13,283.10452,282.78516,281.68387
2091-03-14,285.80008,286.09158,284.92505
2091-03-15,285.24203,285.38742,284.22397
2091-03-16,284.98193,285.5587,283.9959
2091-03-17,284.1953,282.71793,279.77924
2091-03-18,280.83835,280.53693,279.12466
2091-03-19,281.7981,282.0067,280.8523
2091-03-20,282.62433,283.6076,282.65485
2091-03-21,284.15997,283.19757,281.1811
2091-03-22,282.2872,281.22864,279.7145
2091-03-23,282.4174,281.9473,280.1772
2091-03-24,283.7638,282.81302,280.58148
2091-03-25,287.95847,287.3785,284.8687
2091-03-26,287.47568,286.53015,283.93497
2091-03-27,286.84293,286.20596,283.22104
2091-03-28,286.95496,285.92923,284.06793
2091-03-29,287.7028,286.16965,283.8584
2091-03-30,288.56302,287.04407,284.42053
2091-03-31,288.63013,287.5267,285.8568
2091-04-01,288.38895,288.4339,286.10236
2091-04-02,287.99268,287.08075,284.64844
2091-04-03,285.66492,284.97348,282.6822
2091-04-04,284.89917,284.37012,282.04965
2091-04-05,286.1687,285.7969,283.9204
2091-04-06,286.9825,287.42697,286.93875
2091-04-07,288.7779,288.93057,287.87122
2091-04-08,289.21252,289.0253,287.14108
2091-04-09,288.24747,287.3189,284.61334
2091-04-10,287.94147,288.1933,285.63348
2091-04-11,288.30145,287.94327,284.8659
2091-04-12,291.0518,289.82263,287.51605
2091-04-13,291.21155,291.28607,289.58496
2091-04-14,291.29364,291.4073,289.42532
2091-04-15,290.8349,291.6796,290.0465
2091-04-16,290.70026,291.1113,288.34186
2091-04-17,291.25366,292.61417,291.19666
2091-04-18,290.6236,291.7252,291.107
2091-04-19,290.43665,291.79944,290.25998
2091-04-20,289.75757,290.34708,288.08115
2091-04-21,290.38757,291.5577,289.5283
2091-04-22,292.5821,293.49072,290.8876
2091-04-23,295.32892,295.0933,292.70267
2091-04-24,297.0075,297.54086,296.3704
2091-04-25,299.36685,300.914,300.6156
2091-04-26,296.5017,298.96716,299.3763
2091-04-27,291.99402,293.5256,293.4997
2091-04-28,291.5923,292.76465,288.65826
2091-04-29,289.89737,290.29343,286.28564
2091-04-30,289.83618,290.87827,288.50372
2091-05-01,290.17654,291.91162,291.22174
2091-05-02,292.14825,292.5582,289.77496
2091-05-03,292.1873,293.50656,291.6292
2091-05-04,293.73203,294.3717,292.5759
2091-05-05,295.2467,296.4736,295.80478
2091-05-06,298.48138,298.73175,297.4917
2091-05-07,299.37573,300.4045,298.08133
2091-05-08,296.0819,298.61328,296.30328
2091-05-09,292.065,292.09756,290.44678
2091-05-10,287.39185,286.1031,284.3706
2091-05-11,289.20047,289.3379,287.24866
2091-05-12,291.15472,291.99518,289.81412
2091-05-13,293.7344,294.62146,294.16577
2091-05-14,295.89154,296.47937,294.29126
2091-05-15,295.72986,296.95422,295.90625
2091-05-16,295.7355,297.44427,298.45374
2091-05-17,297.9001,299.19815,300.72614
2091-05-18,297.11023,298.4787,300.62195
2091-05-19,295.52252,297.14996,299.37247
2091-05-20,293.6685,294.35706,295.53723
2091-05-21,295.17688,295.77502,297.02893
2091-05-22,296.40393,297.0118,296.70993
2091-05-23,296.44452,297.03174,294.12378
2091-05-24,293.52832,294.52203,293.54175
2091-05-25,292.846,293.43542,293.46063
2091-05-26,293.8093,294.09494,294.1049
2091-05-27,292.1402,293.1156,292.84445
2091-05-28,292.46896,293.56128,293.30612
2091-05-29,296.18,297.2799,295.41116
2091-05-30,294.02408,294.91446,294.65613
2091-05-31,296.6784,297.30646,294.0443
2091-06-01,296.97873,298.33572,297.55884
2091-06-02,297.44562,298.55356,299.3963
2091-06-03,300.06152,300.91425,300.1169
2091-06-04,299.85156,301.89853,300.7904
2091-06-05,299.80362,302.18927,303.1066
2091-06-06,297.14636,299.3524,301.7716
2091-06-07,295.51367,297.33792,299.52643
2091-06-08,295.2541,297.43674,299.2526
2091-06-09,295.8138,297.5149,299.55914
2091-06-10,297.086,298.84167,300.14847
2091-06-11,295.65063,297.86005,298.56216
2091-06-12,293.95898,294.97363,295.45212
2091-06-13,294.36206,295.028,295.05893
2091-06-14,294.02438,294.82303,293.8171
2091-06-15,295.20233,296.12024,294.6631
2091-06-16,295.7622,297.47577,293.29666
2091-06-17,300.62775,301.4493,298.29575
2091-06-18,302.75583,303.29416,301.14862
2091-06-19,297.76874,300.0309,299.93326
2091-06-20,294.3015,295.21146,297.28302
2091-06-21,295.7181,296.77597,297.5123
2091-06-22,298.63788,300.01974,298.27493
2091-06-23,301.0943,302.229,301.1403
2091-06-24,295.49185,297.6289,298.65512
2091-06-25,297.23544,297.95325,298.19257
2091-06-26,294.34598,295.78113,296.80408
2091-06-27,297.4142,298.58508,298.95172
2091-06-28,299.6407,301.4665,300.48618
2091-06-29,297.21375,298.93488,299.75925
