,FOL_pr,ORO_pr,SHA_pr,YRS_pr
2040-05-03,0.001463355,0.0043371106,0.113449425,0.0
2040-05-04,0.0,0.003857663,0.17678131,0.0
2040-05-05,0.013372654,0.037925318,0.13769071,0.037192423
2040-05-06,0.08866324,0.41448873,0.16948727,0.051086426
2040-05-07,0.022594918,0.007501301,0.026948778,0.021654474
2040-05-08,0.0,0.0,0.0,0.0
2040-05-09,0.0,0.0,0.0,0.0
2040-05-10,5.0614526e-05,0.0,0.0,0.0
2040-05-11,0.0048470846,0.018146113,0.006188043,0.007441286
2040-05-12,0.0028046397,0.05175982,0.050817147,9.105245e-05
2040-05-13,0.0,0.00010460303,0.030156637,0.0
2040-05-14,0.0,0.0,0.007694601,0.0
2040-05-15,0.0,0.0,0.004214719,0.0
2040-05-16,0.0,0.0089448625,0.06538885,0.0
2040-05-17,0.0010346203,0.12457376,0.15872335,0.0
2040-05-18,0.1100449,1.1140386,0.44182438,0.09068523
2040-05-19,0.24543576,3.208437,1.4753513,0.12353016
2040-05-20,0.14591125,0.77571225,2.0206623,0.003943271
2040-05-21,0.098649934,0.14373457,1.1887267,0.09478559
2040-05-22,0.8700673,0.8026053,5.9040904,0.67323476
2040-05-23,0.4384959,0.18891203,1.5737325,0.28380546
2040-05-24,0.0,0.0006007144,0.17843409,0.0
2040-05-25,0.0,0.008438914,0.043079514,0.0
2040-05-26,0.032460283,0.1310457,0.7424945,0.004638672
2040-05-27,0.627623,5.163728,8.572089,0.8407593
2040-05-28,5.6550226,16.124485,4.1654153,18.583448
2040-05-29,0.46912813,1.4436808,1.8352982,0.61501825
2040-05-30,0.0039717513,0.64206356,0.5469715,0.00375016
2040-05-31,0.13419546,0.084132545,0.13057911,0.13874993
2040-06-01,0.6479671,0.13852672,3.7922873,0.37961766
2040-06-02,0.12672164,0.55501956,2.642467,0.121082745
2040-06-03,2.2429929,4.393703,2.8708377,2.7220728
2040-06-04,1.5233928,3.0854857,3.3686426,2.289952
2040-06-05,1.5729742,1.5862457,1.2963129,1.9186542
2040-06-06,1.1694038,2.693005,2.1215758,1.4441838
2040-06-07,0.0012266578,0.02758287,0.86202914,0.0
2040-06-08,0.18750745,0.06988887,0.12097761,0.05663062
2040-06-09,1.2301725,0.3840109,0.16949068,0.35998136
2040-06-10,1.1843395,0.91737807,1.092643,0.4014182
2040-06-11,0.058458284,0.8208253,5.714302,0.026652351
2040-06-12,0.0068850634,0.43239394,7.667447,0.080777526
2040-06-13,0.01018245,0.95808935,2.091489,0.041019626
2040-06-14,0.06606386,0.039466858,0.029707106,0.009689581
2040-06-15,0.0002560499,0.0,0.0,0.0023463515
2040-06-16,0.0,0.0,9.001588e-05,0.0
2040-06-17,0.0,0.0013917622,0.005504471,0.0
2040-06-18,0.0,0.01495,0.4542794,0.0
2040-06-19,0.0,0.014758863,0.29073262,0.0
2040-06-20,0.0,0.012228313,0.22316462,0.0
2040-06-21,0.0,0.015151576,0.072842166,0.0
2040-06-22,0.0,0.0,0.0071865604,0.0
2040-06-23,0.0,0.0,0.00087425177,0.0
2040-06-24,0.0,0.0,0.0,0.0
2040-06-25,0.0,0.0,0.0,0.0
2040-06-26,0.0,0.0,0.0,0.0
2040-06-27,0.0,0.0,0.0024672034,0.0
2040-06-28,0.0,3.9351613e-05,0.015778137,0.0
2040-06-29,0.0,0.00048747816,0.0011649372,0.0
2040-06-30,0.0,0.02135086,0.01355222,0.0
2040-07-01,0.0,0.017096067,0.009126951,0.0
2040-07-02,0.0,0.020609403,0.014039074,0.0
2040-07-03,0.0,0.013606824,0.046262674,0.0
2040-07-04,7.592179e-05,0.001696938,0.004217573,0.0
2040-07-05,0.0,7.2278467e-06,3.9519164e-06,0.0
2040-07-06,0.0,0.0,0.010281241,0.0
2040-07-07,0.0,0.0,0.0,0.0
2040-07-08,0.00072200125,0.0,0.0,0.0
2040-07-09,0.0,0.0,0.0,0.0
2040-07-10,0.0,0.0,0.0,0.0
2040-07-11,0.0,0.0,0.0,0.0
2040-07-12,0.0,0.0,0.0,0.0
2040-07-13,0.0,0.0,5.8180995e-05,0.0
2040-07-14,0.0,4.4170178e-05,0.0021166904,0.0
2040-07-15,0.0,0.0017411081,0.006286731,0.0
2040-07-16,0.0,0.0,0.0,0.0
2040-07-17,0.0,0.0,0.0,0.0
2040-07-18,0.0,0.0,8.562487e-06,0.0
2040-07-19,1.4886623e-06,0.0,0.00012492448,0.0
2040-07-20,0.025270043,0.015143746,0.0044139614,0.0035440417
2040-07-21,4.1682546e-05,0.010532781,0.060903315,4.002306e-06
2040-07-22,0.00059248763,0.036524322,0.066833824,0.0007084081
2040-07-23,0.0,0.0,0.0012693336,0.0
2040-07-24,0.0,0.0,0.00096481654,0.0
2040-07-25,0.0,0.0,0.0,0.0
2040-07-26,0.0,0.0,0.0,0.0
2040-07-27,0.0,0.0,0.0012859097,0.0
2040-07-28,0.0,0.0,0.0,0.0
2040-07-29,0.0,0.0,0.0,0.0
2040-07-30,0.0,0.0,0.0,0.0
2040-07-31,0.0,0.0,0.0,0.0
2040-08-01,0.002719786,0.002322749,0.0,0.0
2040-08-02,0.0026066478,0.002122578,0.0,0.0
2040-08-03,0.00837968,0.0032479137,0.0,0.00037121386
2040-08-04,0.0041503906,0.0045157983,0.0013155491,0.0
2040-08-05,0.0014410251,0.00016403198,0.0039818855,0.0
2040-08-06,0.0,0.0,0.025245393,0.0
2040-08-07,0.0,0.0,0.01090729,0.0
2040-08-08,0.0,0.0,0.0,0.0
2040-08-09,0.0,0.0,0.0,0.0
2040-08-10,0.0,0.00039632697,3.512815e-06,0.00063336483
2040-08-11,0.07064894,0.0667044,0.00040924293,0.03878234
2040-08-12,0.0044600326,0.0005870618,0.045448247,0.0
2040-08-13,0.0005106113,0.0,0.0058874777,0.0
2040-08-14,8.931974e-06,0.0,0.0024090225,0.0
2040-08-15,0.0,0.0,0.006119982,0.0
2040-08-16,0.0,0.0,0.0007953232,0.0
2040-08-17,0.0,0.0,0.002511004,0.0
2040-08-18,0.0,0.0,0.0014666001,0.0
2040-08-19,0.0,0.0,0.0,0.0
2040-08-20,2.2329936e-05,0.0001979627,0.0,0.0
2040-08-21,0.0008217416,2.4092824e-06,0.0,0.0
2040-08-22,0.0059933546,0.005925229,0.0010577963,0.0049558547
2040-08-23,0.011163479,0.006276783,0.010152034,0.00077144435
2040-08-24,0.0,0.0,0.001334211,0.0
2040-08-25,0.0,0.0,0.0,0.0
2040-08-26,0.0,0.0,0.0,0.0
2040-08-27,0.0,0.0,0.0,0.0
2040-08-28,0.0,0.0,0.0,0.0
2040-08-29,0.0,0.0,0.0,0.0
2040-08-30,0.0,0.0,0.0,0.0
2040-08-31,0.0,0.0,1.9759584e-05,0.0
2040-09-01,0.0,0.0,0.0,0.0
2040-09-02,0.0,0.0,0.0,0.0
2040-09-03,0.0,0.0,0.0,0.0
2040-09-04,0.0,0.0,0.0,0.0
2040-09-05,0.0,0.0,0.0,0.0
2040-09-06,0.0,0.0,0.0,0.0
2040-09-07,0.0,0.0,0.0,0.0
2040-09-08,0.0,0.05367821,0.12371881,0.0
2040-09-09,0.14835711,0.2852486,0.19114268,0.049848713
2040-09-10,0.0013353301,0.0051408065,0.000832537,0.0
2040-09-11,0.0,0.0,0.0,0.0
2040-09-12,0.0,0.0,0.010398041,0.0
2040-09-13,0.0,0.0,0.012948016,0.0
2040-09-14,0.0,4.818565e-06,0.063914455,0.0
2040-09-15,0.0,0.0,0.03408594,0.0
2040-09-16,0.0,0.0,0.0,0.0
2040-09-17,0.0,0.0,0.0,0.0
2040-09-18,0.0,0.0,3.0737128e-06,0.0
2040-09-19,0.0,0.0,0.0050581237,0.0
2040-09-20,0.044181265,0.0072153993,0.35282063,0.01192687
2040-09-21,0.30209276,0.087823965,0.46702906,0.36176938
2040-09-22,0.032400735,0.027864154,0.061540563,0.0
2040-09-23,0.055009052,0.021237222,0.031755295,0.0
2040-09-24,0.091018304,0.15418746,0.936643,0.08465476
2040-09-25,0.018162426,0.08054412,1.4839774,0.05869781
2040-09-26,7.4122233,11.141111,15.425754,15.780651
2040-09-27,5.7072487,1.5804745,0.51215136,4.500296
2040-09-28,0.63594913,0.0063633164,0.0,0.058915935
2040-09-29,0.00042129145,3.2123767e-06,0.0,0.0
2040-09-30,0.0026289776,0.0,0.0,0.0
2040-10-01,0.0,1.6864977e-05,0.0,0.0
2040-10-02,0.00018012815,0.0,0.0,0.0
2040-10-03,0.014887367,0.08016124,0.012639437,0.056255404
2040-10-04,0.0020409562,0.066396214,0.024816828,0.020448778
2040-10-05,2.3759274,2.868773,1.3354453,1.8198313
2040-10-06,4.5736313,6.5197396,8.590052,6.5038404
2040-10-07,0.521142,0.2285632,1.9477445,0.61403567
2040-10-08,1.3408992,0.83137494,3.27087,1.3770902
2040-10-09,3.1447427,2.555705,0.6234994,2.864505
2040-10-10,0.0,0.0,0.0002823425,0.0
2040-10-11,0.0,0.0,0.0,0.0
2040-10-12,0.0,0.0,0.0,0.0
2040-10-13,0.0,0.0,0.0,0.0
2040-10-14,0.0,0.0,0.0,0.0
2040-10-15,0.0,0.0,0.0,0.0
2040-10-16,0.0,0.0,0.0,0.0
2040-10-17,0.0,0.0037683186,0.0009456058,0.0
2040-10-18,0.0006118402,0.31645003,2.893694,0.02838535
2040-10-19,0.13165581,0.28274053,0.91544074,0.218755
2040-10-20,16.386087,19.896406,16.517076,22.62837
2040-10-21,2.7144663,1.3194873,0.9494209,0.6351669
2040-10-22,16.224638,27.552439,21.357738,27.663198
2040-10-23,25.932621,17.419918,5.4704776,17.609844
2040-10-24,0.90842193,0.80394244,1.9031421,0.5496806
2040-10-25,0.16151465,0.094056986,0.39375514,0.035871662
2040-10-26,0.0,0.043214094,1.0193678,0.0
2040-10-27,0.0,0.0006248072,0.009290846,0.0
