,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP
2039-10-01,3089.0409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5190000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
2039-10-02,3082.4977464468066,10.283404504496655,10.283404504496655,6.262759343206333,4530.333333333333,2.6925114153343332,0.0,0.0,721.2027160415178,2.912256125879879,2.912256125879879,2.0296754807185886,967.0,1.1371134987505889,0.0,0.0,2730.3114632754196,6.748354273646948,6.748354273646948,6.748354273646948,3325.0666666666666,5.2607509703669475,0.0,0.0,15.040789097571869,5.950413213119999,3.8296249140849214,5.2607509703669475,82.0,9.574062285212307,10.521501940733895
2039-10-03,3075.978675099091,10.256945264243189,10.256945264243189,6.262751715856092,4508.666666666667,2.692503787984092,0.0,0.0,718.4638069280488,2.9064573016172175,2.9064573016172175,2.0296831080688302,959.0,1.1371211261008303,0.0,0.0,2725.1512596118077,6.699136629204268,6.699136629204268,6.699136629204268,3312.6,5.211533325924267,0.0,0.0,14.99157145312919,5.950413213119998,3.8296249140849232,5.211533325924267,82.47952069531938,9.574062285212307,10.423066651848535
2039-10-04,3069.483749292038,10.230487938403675,10.230487938403675,6.262746002919805,4487.0,2.6924980750478045,0.0,0.0,715.7316681778037,2.900656562940602,2.900656562940602,2.029688821005118,951.0,1.137126839037118,0.0,0.0,2720.0445471529406,6.649918984761588,6.649918984761588,6.649918984761588,3300.133333333333,5.162315681481588,0.0,0.0,14.942353808686512,5.95041321312,3.8296249140849232,5.162315681481588,82.9326677523962,9.574062285212307,10.324631362963176
2039-10-05,3063.013012210847,10.204031969721749,10.204031969721749,6.2627416471411035,4465.333333333333,2.692493719269104,0.0,0.0,713.0071187677983,2.8948544671063994,2.8948544671063994,2.0296931767838187,943.0,1.1371311948158187,0.0,0.0,2714.983441986453,6.600701340318907,6.600701340318907,6.600701340318907,3287.6666666666665,5.113098037038907,0.0,0.0,14.893136164243828,5.95041321312,3.8296249140849214,5.113098037038907,83.36089172133379,9.574062285212307,10.226196074077814
2039-10-06,3056.5667433203334,10.177577042642797,10.177577042642797,6.2627383329653785,4443.666666666667,2.692490405093378,0.0,0.0,710.2849305291364,2.889051329669223,2.889051329669223,2.0296964909595454,935.0,1.1371345089915452,0.0,0.0,2709.966296243327,6.551483695876228,6.551483695876228,6.551483695876228,3275.2,5.063880392596228,0.0,0.0,14.843918519801154,5.950413213120002,3.829624914084925,5.063880392596228,83.76556337197981,9.574062285212307,10.127760785192455
2039-10-07,3050.145294845596,10.151125309030324,10.151125309030324,6.26273821225613,4422.0,2.6924902843841294,0.0,0.0,707.5681630878753,2.8832449987655675,2.8832449987655675,2.0296966116687933,927.0,1.1371346297007936,0.0,0.0,2704.9964675480087,6.502266051433549,6.502266051433549,6.502266051433549,3262.7333333333336,5.014662748153548,0.0,0.0,14.794700875358473,5.95041321312,3.8296249140849232,5.014662748153548,84.14797808184031,9.574062285212307,10.029325496307097
2039-10-08,3043.7714376755075,10.124675611133938,10.124675611133938,6.262740127262971,4400.333333333333,2.69249219939097,0.0,0.0,704.8655982031887,2.8774366321458236,2.8774366321458236,2.0296946966619527,919.0,1.1371327146939527,0.0,0.0,2700.111933385794,6.4530484069908685,6.4530484069908685,6.4530484069908685,3250.2666666666664,4.965445103710868,0.0,0.0,14.745483230915791,5.950413213119999,3.8296249140849232,4.965445103710868,84.50935998265847,9.574062285212307,9.930890207421736
2039-10-09,3037.501320740577,10.098228293656675,10.098228293656675,6.262744422688933,4378.666666666667,2.6924964948169325,0.0,0.0,702.1631009528995,2.871625885106958,2.871625885106958,2.02969040123599,911.0,1.1371284192679902,0.0,0.0,2695.270107708947,6.403830762548188,6.403830762548188,6.403830762548188,3217.8,4.916227459268188,0.0,0.0,14.69626558647311,5.950413213119998,3.8296249140849232,4.916227459268188,84.85086587893163,9.574062285212307,9.832454918536376
2039-10-10,3031.161086471733,10.071798631559474,10.071798631559474,6.262766373494959,4357.0,2.6925184456229583,0.0,0.0,699.4632064313014,2.865797482688029,2.865797482688029,2.0296684504299645,903.0,1.1371064684619645,0.0,0.0,2690.4492764154074,6.354613118105509,6.354613118105509,6.354613118105509,3204.5,4.867009814825509,0.0,0.0,14.647047942030433,5.95041321312,3.8296249140849232,4.867009814825509,85.17358895090977,9.574062285212307,9.734019629651018
