,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2039-11-15,241.8937,75.809555,9.461737,9.098135,42.71163,32.930107,94.75981,32.826683,2.4951062,37.110966,105.74888,52.569702
2039-11-16,152.11865,79.990295,36.715942,12.506601,127.949615,61.87522,185.24536,56.400173,13.846995,81.90472,107.44567,58.58786
2039-11-17,107.3513,98.51169,21.180107,12.172634,58.7728,36.687805,71.27925,33.187813,12.990265,48.47578,121.28972,74.31051
2039-11-18,654.7768,532.7231,140.77708,39.00686,212.01259,210.15395,242.41959,179.30432,62.12174,417.29593,245.1116,408.83136
2039-11-19,494.1176,321.2257,165.58662,83.56179,227.44167,165.34491,252.36778,148.89426,91.963234,295.3742,185.13673,243.47519
2039-11-20,271.4411,194.33351,63.627304,44.806736,114.65655,101.2803,142.56712,92.388885,48.036453,171.4318,159.7593,130.78667
2039-11-21,132.81403,132.13342,27.077797,29.428984,50.284893,45.00173,63.03473,46.000713,20.294292,72.09159,145.9584,74.27034
2039-11-22,101.22737,121.423904,20.718767,24.202007,38.94896,34.439934,52.041157,35.59055,15.554253,51.510536,162.93404,57.761055
2039-11-23,84.9151,118.792496,17.744305,22.151209,34.81718,30.928839,43.421352,31.141216,12.127215,47.197376,153.2458,57.23157
2039-11-24,81.13261,100.199234,17.212088,22.090101,34.59716,30.277065,44.784534,29.811138,10.376325,40.473537,141.25793,53.155006
2039-11-25,70.53669,89.98605,16.636795,21.511255,34.3922,28.940218,41.731346,28.571575,10.500668,36.172493,134.29721,45.863735
2039-11-26,61.88804,79.24307,17.262255,21.228258,35.840256,27.935877,40.32037,28.052303,7.4328322,33.30277,126.6931,42.229313
2039-11-27,58.745453,75.058136,15.055564,20.90306,34.850544,27.391714,39.760902,26.10772,6.3459315,32.568935,122.501335,37.561348
2039-11-28,55.254158,71.351135,13.953252,20.88456,30.058508,26.870644,39.659664,25.633804,5.835887,31.893015,120.134964,35.79388
2039-11-29,53.42151,69.64502,13.436916,20.182436,28.71139,26.916317,39.725067,26.750637,5.1992855,32.468803,124.9088,36.139004
2039-11-30,51.99128,71.661514,13.530615,19.782917,29.170862,27.788473,37.839928,26.064728,4.814708,31.297924,120.219604,37.764458
2039-12-01,51.38321,71.871124,13.774744,19.423222,29.764603,27.684214,37.00394,25.068577,4.5817885,29.99211,119.57164,40.295555
2039-12-02,47.930077,69.19844,13.426631,18.630545,29.553448,27.40566,36.056885,24.462048,4.3217554,29.615414,118.80245,36.87894
2039-12-03,44.593437,65.338135,13.012995,17.617622,28.996653,25.967846,34.04449,23.177315,4.04851,27.833967,117.28321,33.864662
2039-12-04,42.598488,61.889156,12.767422,16.816284,28.813177,26.07307,32.98045,22.678497,3.8691165,26.547806,116.04227,32.34872
2039-12-05,40.65526,59.363964,12.588753,16.424227,25.69874,24.629725,32.50948,22.266357,3.7044868,24.59697,125.08537,31.382175
2039-12-06,39.638275,59.09876,11.87309,16.03304,23.812391,23.38869,30.84339,21.138306,3.4245396,23.032486,124.31792,31.922836
2039-12-07,37.987244,57.785313,11.3089905,15.889561,22.5588,22.443424,29.59477,20.38142,3.2407882,22.030088,121.78763,30.935516
2039-12-08,36.540264,55.990383,11.791698,15.405254,22.243658,22.927273,31.053556,20.582304,3.2898674,22.543522,119.27938,29.739044
2039-12-09,37.13282,54.715744,12.276,14.753656,22.044483,23.453701,31.945257,21.171553,3.29488,22.749498,117.47152,29.726604
2039-12-10,37.12852,53.543335,12.535639,14.576527,22.00068,24.677385,32.420456,21.878353,3.3213534,23.29223,116.06816,29.445606
2039-12-11,38.726295,52.396767,12.534232,14.233326,22.166666,24.650028,31.855478,22.790127,3.346844,23.587128,115.004616,29.39368
2039-12-12,35.607582,51.398453,11.7645445,13.509129,21.65628,23.215385,29.993582,21.627338,2.9995022,22.620562,114.07112,28.437908
2039-12-13,33.871292,50.55222,11.550101,13.066432,21.313866,22.516533,28.897833,20.906319,2.79488,22.274805,113.199615,27.680172
2039-12-14,31.3124,49.8832,11.136207,12.481754,20.174032,21.383228,26.963377,19.569798,2.6261272,21.061062,112.441124,26.629505
2039-12-15,28.70029,49.011177,10.73788,12.061647,19.337103,20.826694,25.73878,18.60949,2.5552251,20.210007,111.86363,25.416256
2039-12-16,27.556435,48.479755,10.288849,11.8556,18.993404,20.883844,25.461203,18.161522,2.4918625,20.726576,111.45266,24.907593
2039-12-17,26.79307,48.028343,10.063022,11.865264,18.90038,21.082106,25.402136,18.016232,2.507928,21.218859,111.57101,24.316595
2039-12-18,26.931507,47.741894,9.6669235,12.368916,19.255424,22.08463,26.153322,18.467213,2.5061731,22.843376,112.08513,24.338585
2039-12-19,28.902744,47.586388,9.607605,13.572986,21.108553,23.959055,29.525656,19.532501,2.724022,24.96549,112.05818,24.986671
2039-12-20,29.447319,47.32551,9.474843,15.010065,22.020775,23.299053,30.385233,20.158033,2.7516825,23.872658,111.80671,25.127007
2039-12-21,28.557833,47.011917,9.076324,15.352873,21.480993,21.970161,28.707033,19.600332,2.6376219,21.869032,111.538055,24.941278
2039-12-22,26.683916,46.465134,8.599198,14.746672,20.489424,20.555399,26.90199,18.743645,2.3104236,19.992477,110.858444,23.984999
2039-12-23,24.59898,45.97132,8.148455,13.050995,19.178324,19.259357,24.385092,17.84665,2.1414227,18.57809,110.315475,23.073277
2039-12-24,23.215881,45.566414,7.71915,12.784878,18.267067,18.264526,23.348051,17.637375,2.0261922,18.194365,109.94829,22.466108
2039-12-25,23.137794,45.324898,7.5223317,13.352871,18.042053,17.81498,23.14932,17.941513,1.9385684,18.645777,109.64011,22.457842
2039-12-26,23.190353,45.230743,7.3874607,13.5775385,17.98561,17.557964,23.309118,18.451157,1.8739383,18.334455,109.35739,22.708103
2039-12-27,23.069538,45.162155,7.267468,13.748655,17.951437,17.360794,23.429506,18.807827,1.8058249,18.20157,109.066055,22.915901
2039-12-28,23.155313,45.137257,7.1991262,14.088238,18.016582,17.145416,22.9011,19.085457,1.765001,18.020786,108.79798,22.947807
2039-12-29,23.796097,45.1492,7.124218,14.631746,18.187891,16.97086,21.795874,19.512344,1.7399676,18.101202,108.497025,23.154968
2039-12-30,23.987823,45.138817,7.021311,14.787533,18.500551,16.823496,20.924738,19.305176,1.717725,18.429716,108.18733,23.477066
2039-12-31,23.481142,45.508133,6.996959,15.170107,19.208792,16.733139,20.514925,18.92302,1.6974449,18.69695,109.92728,24.177025
2040-01-01,24.45619,64.472206,7.0095925,15.447998,20.389421,16.789515,20.418089,18.103495,1.6926739,18.461517,140.96326,33.38513
2040-01-02,167.1702,158.18414,7.0325575,14.320034,20.470955,33.198616,22.318165,36.987064,1.686168,51.77692,175.42982,142.1175
2040-01-03,87.277596,97.93698,7.0606833,14.015688,21.344545,27.781572,22.737244,32.92792,1.6742778,41.038685,144.60857,67.057144
2040-01-04,58.590965,78.15875,7.0777297,14.053837,22.096897,23.728912,22.462135,26.808678,1.6739616,32.72725,133.79453,47.1733
2040-01-05,48.99977,75.060974,7.125593,14.249935,23.085625,21.442041,22.040684,24.27525,1.6829238,29.026438,138.68076,44.39919
2040-01-06,66.178635,106.096634,7.2571387,15.097141,23.218622,22.310497,23.418608,25.761074,1.6949344,34.652794,229.8444,81.91696
2040-01-07,104.44064,219.37172,7.562397,15.973043,23.806002,26.62272,27.168829,31.806717,1.7076248,46.62091,423.2472,133.39616
2040-01-08,91.60721,282.66956,7.8429217,17.219908,24.418833,25.235855,26.904459,30.079144,1.748494,39.082455,767.86554,151.53723
2040-01-09,71.13902,133.88625,8.212377,19.166004,26.305502,24.63646,27.750074,28.258904,1.8355832,35.3318,247.08162,76.2038
2040-01-10,63.54004,156.73602,8.586907,19.111122,28.071583,24.299137,28.85058,25.63575,1.8379977,32.666813,420.1579,82.070564
2040-01-11,69.31905,251.58495,8.286991,17.583797,25.343079,23.550072,27.299593,24.325161,1.7522137,30.937492,363.79114,145.88309
2040-01-12,61.6697,176.33226,8.158624,16.945496,23.419094,23.376335,25.407843,23.084202,1.7384737,29.476244,235.09767,94.22833
2040-01-13,54.162224,118.693436,8.297484,16.947002,23.666592,22.48178,26.147707,21.751484,1.5785768,26.61834,190.22957,63.2423
2040-01-14,51.172455,98.94647,8.4813385,17.98868,24.82525,22.422737,27.638113,21.026182,1.5253527,25.106142,170.0833,52.96319
2040-01-15,48.798462,88.64766,8.518887,19.314487,26.358412,22.984224,29.582434,20.731415,1.4872233,24.907927,159.83899,47.417877
2040-01-16,45.58613,81.80963,8.348239,19.256863,27.25326,23.41338,31.171038,20.625109,1.4395545,25.0704,153.43272,43.64165
2040-01-17,43.693253,76.48169,8.55787,19.142853,29.147387,24.291883,32.972595,20.87637,1.4050195,27.47781,148.33563,40.790836
2040-01-18,42.356567,71.8168,9.740068,20.252487,34.71559,26.838558,34.71686,21.964775,1.3715203,36.668438,144.4615,38.128338
2040-01-19,41.365524,68.05081,11.550509,21.854742,40.99578,31.091976,36.92928,23.80312,1.3468186,44.439533,140.25334,37.435886
2040-01-20,38.46836,65.67839,11.120039,20.819395,38.644077,29.748241,35.12885,23.743496,1.3327118,38.14847,137.81015,37.59377
2040-01-21,35.442425,63.6646,10.323268,19.041592,34.41583,27.78467,33.149025,23.3074,1.3183136,32.40172,135.29346,37.133133
2040-01-22,32.607582,61.660427,9.999155,17.68968,32.16856,26.166958,31.70505,22.660454,1.3115373,29.411304,132.72552,35.66862
2040-01-23,30.912415,59.898663,9.857053,16.983812,31.31456,25.694534,31.228819,21.533854,1.302657,27.708948,130.56113,34.35877
2040-01-24,28.341078,58.367306,9.414572,15.865845,29.120716,24.267483,28.741087,20.370346,1.2935048,25.492601,128.82309,32.72201
2040-01-25,27.271172,57.127167,9.5452795,15.569782,29.805134,24.155693,29.113081,20.520042,1.2731298,24.625484,127.37835,32.112236
2040-01-26,27.604383,56.12535,10.165714,15.136583,32.87081,23.197296,31.130365,21.301613,1.26976,25.130808,126.29971,31.611404
2040-01-27,28.301088,55.233078,10.78905,15.541454,35.92127,22.703808,31.84094,22.224052,1.2639594,24.559776,125.39363,31.2981
2040-01-28,28.870123,54.579582,11.41633,15.983444,38.397636,22.600624,29.979242,22.804646,1.2465773,23.994835,124.73229,31.194424
2040-01-29,29.711512,53.840332,11.908908,16.679876,40.85863,23.348755,30.174677,24.10366,1.2364743,24.788818,124.154076,31.190052
2040-01-30,30.447071,52.9487,13.295749,17.931412,45.84625,25.63159,33.20166,25.423882,1.2318804,28.048298,123.48552,31.136631
2040-01-31,31.272331,52.195595,14.259821,18.23112,49.872368,26.259205,35.97062,24.038483,1.2262104,29.168495,122.89133,31.082241
2040-02-01,31.76755,51.57424,14.825743,17.308594,52.431107,27.014978,38.110775,22.260342,1.2188182,28.804052,122.46352,30.582546
2040-02-02,32.08767,51.049034,15.495649,17.550936,54.30928,27.191118,39.47271,22.163326,1.2167832,30.154356,122.08358,29.982021
2040-02-03,31.142828,50.699436,14.285694,17.020594,52.65524,26.565561,39.63096,22.424751,1.1848752,32.619827,121.976944,29.966846
2040-02-04,29.146255,50.176693,13.78493,15.63381,49.455444,26.780924,38.281185,22.404854,1.1800396,32.575626,121.60633,29.853848
2040-02-05,27.69435,49.657345,13.395334,14.860159,46.136314,27.233213,36.403313,23.107899,1.1813099,33.63005,120.92702,29.627943
2040-02-06,27.57133,49.748093,13.546757,15.196701,44.97145,28.208628,35.13525,24.732521,2.4104362,33.646618,120.221504,29.723957
2040-02-07,31.984856,50.898376,13.143502,12.828865,40.7098,32.09053,39.975033,27.188602,1.4211527,39.325638,119.837524,30.018192
2040-02-08,99.32603,57.329838,13.982153,13.333121,40.898888,41.744003,47.24606,40.344284,1.58179,51.9951,125.05436,46.65723
2040-02-09,131.21696,90.8616,25.236187,14.646313,55.88259,58.275314,68.99319,62.21757,8.372159,72.22493,317.12714,80.93155
2040-02-10,136.78966,108.40906,24.18569,13.76841,57.96401,59.479637,69.418495,62.624195,11.572172,90.977264,253.90726,104.105675
2040-02-11,87.00633,86.11827,17.79833,13.605421,44.443417,44.05844,53.41316,44.29395,8.866538,68.45688,192.52979,63.339478
2040-02-12,63.916565,75.540054,14.813539,13.189352,37.002453,33.103786,42.62911,33.277237,6.476006,47.54033,173.63707,49.479485
2040-02-13,58.70881,71.090256,13.142418,13.2084255,33.198208,30.033314,38.17808,31.226883,5.1616445,42.625866,165.21053,44.489906
2040-02-14,51.83705,67.21471,12.139059,12.782137,30.913988,27.226315,34.99184,28.841091,4.4090905,38.653854,156.92334,40.851562
2040-02-15,229.15219,244.53543,52.201942,23.665312,128.53914,99.69132,159.87572,103.35721,33.921597,164.71661,245.4172,173.96063
2040-02-16,490.00098,655.5955,118.627846,28.011436,277.74442,129.50716,295.87994,165.8623,61.043854,280.91843,508.06326,477.53256
2040-02-17,675.75903,678.7813,110.12064,34.928627,268.80374,224.12627,384.41986,172.24802,74.27187,355.58386,762.16437,534.12744
2040-02-18,1163.7338,1661.018,86.68655,34.074226,345.8595,178.42389,426.6665,201.03314,38.537857,370.0121,1065.2483,1091.6849
2040-02-19,872.56415,1050.4493,150.31335,58.77968,360.53268,159.56306,369.56818,161.80124,86.20577,268.99707,798.2456,800.20306
2040-02-20,1480.387,2633.4666,89.253555,66.07139,243.05647,157.21826,285.81723,181.94345,53.59422,286.2472,1241.03,1582.6305
2040-02-21,1059.3273,1147.8387,166.34955,83.28709,382.77188,258.42072,427.4753,250.47339,97.72318,470.58722,770.78876,918.10315
2040-02-22,515.9763,509.36865,88.597565,62.660805,197.92926,129.4217,223.25365,122.937706,59.422592,209.18929,493.2379,391.4504
2040-02-23,344.8885,376.88593,46.54066,40.071926,109.61306,81.76502,131.33563,80.99439,26.050617,130.81012,426.0624,269.6847
2040-02-24,335.1122,532.8534,39.36984,35.940002,96.26579,72.878586,117.75393,73.99898,19.375307,115.17722,724.417,348.98474
2040-02-25,1300.3663,1948.7086,42.67831,37.021824,108.28994,132.48497,154.2872,149.57059,18.71445,234.77806,2254.464,1308.6038
2040-02-26,1757.7235,1243.8087,196.4795,51.814636,610.7878,490.7733,672.6165,479.1479,71.30508,830.75385,1243.7815,946.7588
2040-02-27,688.3219,606.10406,123.273415,91.033875,266.43088,174.29034,298.5491,167.13895,133.96399,313.47638,762.1034,442.2627
2040-02-28,439.64706,415.57755,60.996395,50.37492,132.92842,109.622574,160.43083,104.87835,41.139862,189.32544,519.8204,305.69626
2040-03-01,339.48416,354.50626,47.823895,37.643337,111.7009,90.86478,132.42029,87.21326,28.167692,154.01831,429.24496,254.68332
2040-03-02,289.34128,324.32242,42.284668,34.456367,100.9902,80.390625,119.07619,79.20136,20.694754,135.15494,377.7211,221.1749
2040-03-03,283.88187,316.8757,47.13789,30.189583,104.00613,86.59457,131.00156,78.48043,20.52522,137.06119,350.1028,220.72351
2040-03-04,262.99747,282.6532,49.005173,29.242216,111.47537,96.18959,128.3163,83.50195,28.179615,150.21054,326.62134,195.32983
2040-03-05,219.43625,243.82599,41.67105,27.184345,88.35466,74.29375,105.18384,70.99905,24.850924,121.824295,302.87616,164.05212
2040-03-06,250.4672,287.60663,37.395294,27.364058,86.752426,78.84335,95.24418,71.17081,18.504118,126.4472,315.01352,184.24078
2040-03-07,278.55066,324.82565,39.721436,28.682482,89.19211,76.7614,105.03331,71.953575,20.650063,127.76184,326.589,205.61981
2040-03-08,250.89554,375.55838,33.11815,27.38146,83.04849,78.54924,100.11851,69.318855,22.311277,122.131454,365.8768,222.87921
2040-03-09,229.10506,367.27258,33.271408,27.930645,78.42921,67.92291,101.89425,64.40102,21.672869,110.85689,351.83286,194.37149
2040-03-10,217.2988,318.8687,33.506474,31.776535,78.22993,65.74307,103.79762,64.90509,18.454477,109.482,316.2193,178.61671
2040-03-11,204.42503,295.60776,35.97999,37.772648,81.04618,67.95044,101.470146,61.22997,18.769604,109.13204,305.98816,163.58867
2040-03-12,220.33038,476.67535,36.616966,41.981697,83.35334,68.850494,104.590996,63.292526,15.832528,109.01218,878.5486,217.94936
2040-03-13,1867.5952,1918.1011,36.0488,45.246468,86.269745,110.1603,117.07907,149.93045,15.022198,223.20613,1346.7891,1773.731
2040-03-14,1900.0138,2012.2872,39.35688,45.79194,97.20071,178.17763,156.06113,288.3404,15.68348,416.18164,1361.2764,1622.498
2040-03-15,2058.2886,3591.0667,40.613686,54.439293,99.4959,119.9255,141.21655,222.7688,16.206257,277.2746,2852.611,2656.424
2040-03-16,2765.0154,3724.28,80.785545,72.23006,174.33353,390.29883,261.22754,478.50726,34.68108,790.0027,2892.578,2338.7422
2040-03-17,1200.0487,1322.2505,222.77187,151.9857,340.24802,301.75922,478.39746,409.3405,150.1687,547.4063,1211.6714,911.18146
2040-03-18,636.01776,732.15784,75.1289,65.59727,146.60081,162.26155,200.35954,168.04953,45.365833,298.60574,738.9287,489.18463
2040-03-19,467.0229,540.073,53.308064,45.652687,106.92602,116.858246,147.64719,126.1583,30.260693,217.62973,568.2903,355.3495
2040-03-20,921.48016,1179.7032,45.486557,39.23277,93.97888,105.20913,133.61919,131.92264,23.528887,207.10207,1212.2385,938.9268
2040-03-21,1054.0533,1029.4911,50.01632,41.917747,115.262375,184.08968,176.35355,277.47653,22.002798,420.54642,809.45215,726.75946
2040-03-22,626.42554,679.6405,52.47531,49.780678,116.121124,135.9685,165.37863,165.3706,22.674408,265.41367,665.47534,489.48547
2040-03-23,514.6015,566.3993,54.632572,56.354473,119.63884,125.5785,167.17375,143.66846,21.383385,226.16234,556.8753,408.85782
2040-03-24,424.05,459.12628,54.78895,58.312943,120.85716,114.841095,160.94041,125.96964,20.03598,193.35355,463.21426,328.35074
2040-03-25,310.84747,374.25964,54.342583,50.225372,112.68451,102.87341,135.87836,99.83028,18.14426,160.66486,398.88263,245.48381
2040-03-26,283.08002,342.12518,53.92843,46.4526,109.316055,100.869064,129.56232,97.32693,16.421831,152.57825,369.24985,230.91798
2040-03-27,291.91684,333.8588,52.413765,50.48663,109.874214,101.55014,133.6332,102.51657,15.273956,155.80865,355.60104,227.39629
2040-03-28,285.93512,322.2737,52.40977,55.70564,113.60145,101.81093,137.97733,106.40593,14.52562,156.62842,346.9639,217.3459
2040-03-29,308.415,348.44843,53.07625,53.827778,107.27055,101.11361,135.74005,123.16516,15.458981,171.16527,588.31104,230.68712
2040-03-30,309.44272,388.79303,49.519867,46.338333,96.474236,95.48177,124.215614,115.99862,17.01293,167.95674,455.78082,244.29077
2040-03-31,496.48657,502.844,47.277874,47.620697,95.26695,98.0837,121.083336,139.88016,17.535078,193.09727,447.98767,319.05817
2040-04-01,697.32806,1106.4431,54.913143,55.93993,122.780045,192.24474,182.24007,279.13342,20.491264,470.78363,547.7588,436.8554
2040-04-02,531.1183,617.19336,54.925335,58.355236,112.62325,123.72083,151.25055,154.79056,21.00487,260.4368,414.7654,400.85486
2040-04-03,345.82645,444.56018,47.380585,62.641235,91.36103,88.76998,117.15355,114.34934,17.4403,186.49867,357.7517,253.40068
2040-04-04,301.75067,391.46918,46.714836,64.547516,86.78789,81.77366,107.97482,108.090996,15.4260645,169.07748,337.9739,213.96355
2040-04-05,282.6659,356.38763,47.48345,63.805313,86.5593,81.01188,107.08499,106.75916,14.488288,156.55594,324.17413,196.23993
2040-04-06,275.30173,382.54056,47.361893,69.95793,91.990036,83.09564,113.08029,99.499695,14.3944645,154.6717,388.39832,217.07329
2040-04-07,299.57782,435.60043,45.71767,76.1124,103.96251,90.27815,128.45967,100.87869,14.53784,160.73099,577.60175,243.99341
2040-04-08,348.02652,460.72778,48.055843,81.316956,117.683266,92.36776,142.43599,109.89487,16.070488,164.38266,496.74387,279.0577
2040-04-09,319.17737,382.23862,50.78284,86.04928,131.69518,95.902596,156.89755,114.33782,15.573261,171.7093,381.81326,236.33589
2040-04-10,325.4847,359.58972,55.734554,97.41308,162.54057,117.36063,199.4056,129.89073,12.69651,219.29488,340.90228,247.7381
2040-04-11,320.46234,329.7474,59.169674,104.129974,187.03233,129.89075,231.86168,140.17978,11.142485,223.3133,313.40845,251.88309
2040-04-12,271.64755,272.69,61.20386,100.031525,189.63899,117.87297,228.82077,127.026505,9.981873,203.57228,281.1045,210.99792
2040-04-13,237.91957,242.25922,56.337376,98.663635,188.75038,111.57973,218.55952,120.415146,8.848232,183.19424,266.33493,183.99461
2040-04-14,270.44315,242.42226,51.51214,101.585976,201.63591,119.40875,236.10768,134.42844,8.223579,199.0889,265.93866,201.85109
2040-04-15,295.80344,246.68245,50.188904,101.82914,209.65262,128.32103,249.1253,144.63745,7.960292,210.20691,265.59036,213.84761
2040-04-16,296.49112,238.37794,51.25153,103.57727,228.76866,132.73308,254.8398,148.29831,7.895914,225.72202,259.60913,224.47667
2040-04-17,286.03323,214.57655,52.570633,101.959076,241.48306,125.41429,248.95648,147.03488,7.0016546,225.76689,255.35373,215.95027
2040-04-18,290.66855,204.68224,53.501167,92.9932,244.14644,119.198654,241.56784,148.73431,6.287283,220.1278,256.2387,212.76816
2040-04-19,305.46515,201.49303,54.953884,80.54187,249.98378,124.18579,258.54745,156.1254,5.9907537,236.20161,260.336,213.93077
2040-04-20,321.40955,197.2096,58.403954,71.17654,270.8676,131.66663,278.97726,160.65964,5.7724543,246.78204,262.63144,220.16814
2040-04-21,332.561,199.07587,63.23343,68.13191,294.21298,140.02696,300.19177,169.72675,5.5966563,276.40244,266.03754,229.11841
